Noise Level,Repetition,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.04,4,0.000204333,0.0270836,0.972916,0.495274,0.504726
0.04,4,0.000204568,0.0151248,0.984875,0.533011,0.466989
0.04,4,0.000204803,0.0178158,0.982184,0.613752,0.386248
0.04,4,0.000205038,0.00829874,0.991701,0.588413,0.411587
0.04,4,0.000205273,0.018332,0.981668,0.692308,0.307692
0.04,4,0.000205508,0.0203134,0.979687,0.681732,0.318268
0.04,4,0.000205743,0.00838747,0.991613,0.655799,0.344201
0.04,4,0.000205977,0.00842914,0.991571,0.722521,0.277479
0.04,4,0.000206212,0.018804,0.981196,0.780543,0.219457
0.04,4,0.000206447,0.0492281,0.950772,0.831072,0.168928
0.04,4,0.000206682,0.0521024,0.947898,0.793206,0.206794
0.04,4,0.000206917,0.0548928,0.945107,0.816048,0.183952
0.04,4,0.000207152,0.0781153,0.921885,0.86455,0.13545
0.04,4,0.000207387,0.126926,0.873074,0.904565,0.0954346
0.04,4,0.000207622,0.15666,0.84334,0.897446,0.102554
0.04,4,0.000207856,0.22056,0.77944,0.935002,0.0649977
0.04,4,0.000208091,0.215038,0.784962,0.904401,0.0955988
0.04,4,0.000208326,0.23565,0.76435,0.938375,0.0616246
0.04,4,0.000208561,0.245931,0.754069,0.946437,0.0535631
0.04,4,0.000208796,0.303766,0.696234,0.977819,0.0221809
0.04,4,0.000209031,0.324419,0.675581,0.973749,0.0262508
0.04,4,0.000209266,0.361117,0.638883,0.986276,0.0137243
0.04,4,0.0002095,0.423681,0.576319,0.996132,0.00386826
0.04,4,0.000209735,0.503793,0.496207,0.999115,0.000885418
0.04,4,0.00020997,0.476961,0.523039,0.982391,0.0176086
0.04,4,0.000210205,0.505414,0.494586,0.994085,0.00591477
0.04,4,0.00021044,0.491138,0.508862,0.981446,0.0185544
0.04,4,0.000210675,0.568172,0.431828,0.994398,0.0056023
0.04,4,0.00021091,0.616772,0.383228,0.98259,0.0174098
0.04,4,0.000211144,0.671304,0.328696,0.975716,0.0242843
0.04,4,0.000211379,0.6976,0.3024,0.953762,0.0462378
0.04,4,0.000211614,0.739964,0.260036,0.948556,0.0514436
0.04,4,0.000211849,0.750361,0.249639,0.914409,0.0855905
0.04,4,0.000212084,0.789244,0.210756,0.915854,0.0841462
0.04,4,0.000212319,0.822424,0.177576,0.89662,0.10338
0.04,4,0.000212554,0.847809,0.152191,0.872772,0.127228
0.04,4,0.000212789,0.891808,0.108192,0.871698,0.128302
0.04,4,0.000213023,0.892088,0.107912,0.800804,0.199196
0.04,4,0.000213258,0.90782,0.0921804,0.796819,0.203181
0.04,4,0.000213493,0.936362,0.0636376,0.793672,0.206328
0.04,4,0.000213728,0.967909,0.0320907,0.784987,0.215013
0.04,4,0.000213963,0.988008,0.0119916,0.754923,0.245077
0.04,4,0.000214198,0.995827,0.00417265,0.708351,0.291649
0.04,4,0.000214433,0.999959,4.10963e-05,0.70517,0.29483
0.04,4,0.000214667,0.999824,0.000176133,0.656518,0.343482
0.04,4,0.000214902,0.99967,0.000330304,0.630309,0.369691
0.04,4,0.000215137,0.993929,0.00607076,0.547054,0.452946
0.04,4,0.000215372,0.974102,0.025898,0.492027,0.507973
0.04,4,0.000215607,0.969914,0.0300859,0.531653,0.468347
0.04,4,0.000215842,0.974507,0.0254932,0.526702,0.473298
0.04,4,0.000216077,0.979593,0.0204068,0.498842,0.501158
0.04,4,0.000216312,0.971661,0.0283386,0.426253,0.573747
0.04,4,0.000216546,0.969737,0.0302625,0.415557,0.584443
0.04,4,0.000216781,0.961134,0.0388659,0.367469,0.632531
0.04,4,0.000217016,0.946457,0.0535433,0.326204,0.673796
0.04,4,0.000217251,0.942642,0.0573583,0.31943,0.68057
0.04,4,0.000217486,0.924368,0.0756315,0.266575,0.733425
0.04,4,0.000217721,0.896322,0.103678,0.231585,0.768415
0.04,4,0.000217956,0.878281,0.121719,0.222957,0.777043
0.04,4,0.00021819,0.819995,0.180005,0.156939,0.843061
0.04,4,0.000218425,0.785553,0.214447,0.161951,0.838049
0.04,4,0.00021866,0.726202,0.273798,0.123021,0.876979
0.04,4,0.000218895,0.750386,0.249614,0.169712,0.830288
0.04,4,0.00021913,0.720207,0.279793,0.10632,0.89368
0.04,4,0.000219365,0.664987,0.335013,0.0751183,0.924882
0.04,4,0.0002196,0.59493,0.40507,0.0541948,0.945805
0.04,4,0.000219835,0.435063,0.564937,0.0141668,0.985833
0.04,4,0.000220069,0.384217,0.615783,0.0401116,0.959888
0.04,4,0.000220304,0.326823,0.673177,0.0281202,0.97188
0.04,4,0.000220539,0.225833,0.774167,0.00779824,0.992202
0.04,4,0.000220774,0.233042,0.766958,0.0355857,0.964414
0.04,4,0.000221009,0.227653,0.772347,0.0243351,0.975665
0.04,4,0.000221244,0.211295,0.788705,0.0172298,0.98277
0.04,4,0.000221479,0.160494,0.839506,0.00736877,0.992631
0.04,4,0.000221713,0.164409,0.835591,0.0273217,0.972678
0.04,4,0.000221948,0.160805,0.839195,0.0277471,0.972253
0.04,4,0.000222183,0.135114,0.864886,0.0215661,0.978434
0.04,4,0.000222418,0.113937,0.886063,0.0269125,0.973087
0.04,4,0.000222653,0.0876182,0.912382,0.0302846,0.969715
0.04,4,0.000222888,0.0702752,0.929725,0.0445363,0.955464
0.04,4,0.000223123,0.0687412,0.931259,0.069869,0.930131
0.04,4,0.000223358,0.0574362,0.942564,0.0724365,0.927564
0.04,4,0.000223592,0.0637349,0.936265,0.1069,0.8931
0.04,4,0.000223827,0.0638621,0.936138,0.11436,0.88564
0.04,4,0.000224062,0.0595352,0.940465,0.127113,0.872887
0.04,4,0.000224297,0.0548007,0.945199,0.145274,0.854726
0.04,4,0.000224532,0.0454009,0.954599,0.157399,0.842601
0.04,4,0.000224767,0.0298517,0.970148,0.16946,0.83054
0.04,4,0.000225002,0.0233531,0.976647,0.212697,0.787303
0.04,4,0.000225236,0.0258633,0.974137,0.261382,0.738618
0.04,4,0.000225471,0.018412,0.981588,0.255341,0.744659
0.04,4,0.000225706,0.00537688,0.994623,0.24668,0.75332
0.04,4,0.000225941,0.00440742,0.995593,0.319731,0.680269
0.04,4,0.000226176,0.00987328,0.990127,0.375059,0.624941
0.04,4,0.000226411,0.0120275,0.987972,0.368082,0.631918
0.04,4,0.000226646,0.00995967,0.99004,0.369844,0.630156
0.04,4,0.000226881,0.0164432,0.983557,0.434044,0.565956
0.04,4,0.000227115,0.0218772,0.978123,0.453527,0.546473
0.04,4,0.00022735,0.0221013,0.977899,0.463303,0.536697
0.04,4,0.000227585,0.0329473,0.967053,0.524581,0.475419
0.04,4,0.00022782,0.0586569,0.941343,0.582855,0.417145
0.04,4,0.000228055,0.0442789,0.955721,0.519414,0.480586
0.04,4,0.00022829,0.0541907,0.945809,0.607175,0.392825
0.04,4,0.000228525,0.12363,0.87637,0.729376,0.270624
0.04,4,0.000228759,0.131768,0.868232,0.653074,0.346926
0.04,4,0.000228994,0.119227,0.880773,0.653589,0.346411
0.04,4,0.000229229,0.159031,0.840969,0.751229,0.248771
0.04,4,0.000229464,0.177386,0.822614,0.74807,0.25193
0.04,4,0.000229699,0.246149,0.753851,0.821546,0.178454
0.04,4,0.000229934,0.265605,0.734395,0.793932,0.206068
0.04,4,0.000230169,0.312552,0.687448,0.838894,0.161106
0.04,4,0.000230403,0.319812,0.680188,0.829123,0.170877
0.04,4,0.000230638,0.329876,0.670124,0.85275,0.14725
0.04,4,0.000230873,0.361944,0.638056,0.886116,0.113884
0.04,4,0.000231108,0.336412,0.663588,0.865401,0.134599
0.04,4,0.000231343,0.371722,0.628278,0.922892,0.0771079
0.04,4,0.000231578,0.376585,0.623415,0.92127,0.0787301
0.04,4,0.000231813,0.342451,0.657549,0.913491,0.0865089
0.04,4,0.000232048,0.386404,0.613596,0.963643,0.0363568
0.04,4,0.000232282,0.383131,0.616869,0.952662,0.0473381
0.04,4,0.000232517,0.411653,0.588347,0.972528,0.0274723
0.04,4,0.000232752,0.421988,0.578012,0.972717,0.0272834
0.04,4,0.000232987,0.479185,0.520815,0.989256,0.0107445
0.04,4,0.000233222,0.535866,0.464134,0.990536,0.00946366
0.04,4,0.000233457,0.57328,0.42672,0.985463,0.0145372
0.04,4,0.000233692,0.594653,0.405347,0.977238,0.0227625
0.04,4,0.000233926,0.669367,0.330633,0.986004,0.0139964
0.04,4,0.000234161,0.70768,0.29232,0.969111,0.0308892
0.04,4,0.000234396,0.676584,0.323416,0.92603,0.0739701
0.04,5,0,1,0,1,0
0.04,5,2.34866e-07,0.999296,0.000703817,0.995809,0.00419088
0.04,5,4.69732e-07,0.999861,0.000138867,0.984718,0.0152817
0.04,5,7.04598e-07,0.99853,0.00147023,0.96802,0.03198
0.04,5,9.39464e-07,0.985681,0.0143188,0.94377,0.0562302
0.04,5,1.17433e-06,0.983361,0.0166385,0.963399,0.0366011
0.04,5,1.4092e-06,0.981862,0.0181375,0.95371,0.04629
0.04,5,1.64406e-06,0.97213,0.0278702,0.927394,0.0726063
0.04,5,1.87893e-06,0.944375,0.055625,0.889437,0.110563
0.04,5,2.11379e-06,0.906767,0.0932329,0.868814,0.131186
0.04,5,2.34866e-06,0.92254,0.0774599,0.91441,0.0855898
0.04,5,2.58353e-06,0.877584,0.122416,0.825375,0.174625
0.04,5,2.81839e-06,0.852816,0.147184,0.833231,0.166769
0.04,5,3.05326e-06,0.792769,0.207231,0.774882,0.225118
0.04,5,3.28812e-06,0.774335,0.225665,0.798771,0.201229
0.04,5,3.52299e-06,0.756474,0.243526,0.774972,0.225028
0.04,5,3.75786e-06,0.727235,0.272765,0.737385,0.262615
0.04,5,3.99272e-06,0.691233,0.308767,0.704831,0.295169
0.04,5,4.22759e-06,0.678257,0.321743,0.701901,0.298099
0.04,5,4.46245e-06,0.626494,0.373506,0.633959,0.366041
0.04,5,4.69732e-06,0.654623,0.345377,0.684032,0.315968
0.04,5,4.93218e-06,0.662723,0.337277,0.634879,0.365121
0.04,5,5.16705e-06,0.63206,0.36794,0.564616,0.435384
0.04,5,5.40192e-06,0.571918,0.428082,0.504362,0.495638
0.04,5,5.63678e-06,0.56276,0.43724,0.527198,0.472802
0.04,5,5.87165e-06,0.52183,0.47817,0.466894,0.533106
0.04,5,6.10651e-06,0.48377,0.51623,0.439549,0.560451
0.04,5,6.34138e-06,0.473151,0.526849,0.435664,0.564336
0.04,5,6.57625e-06,0.429298,0.570702,0.37436,0.62564
0.04,5,6.81111e-06,0.434042,0.565958,0.391317,0.608683
0.04,5,7.04598e-06,0.412012,0.587988,0.336113,0.663887
0.04,5,7.28084e-06,0.383335,0.616665,0.300366,0.699634
0.04,5,7.51571e-06,0.348883,0.651117,0.270182,0.729818
0.04,5,7.75058e-06,0.331681,0.668319,0.258065,0.741935
0.04,5,7.98544e-06,0.326252,0.673748,0.242463,0.757537
0.04,5,8.22031e-06,0.301856,0.698144,0.199259,0.800741
0.04,5,8.45517e-06,0.245486,0.754514,0.151859,0.848141
0.04,5,8.69004e-06,0.277173,0.722827,0.2022,0.7978
0.04,5,8.92491e-06,0.250645,0.749355,0.131225,0.868775
0.04,5,9.15977e-06,0.229033,0.770967,0.115325,0.884675
0.04,5,9.39464e-06,0.206923,0.793077,0.097882,0.902118
0.04,5,9.6295e-06,0.211517,0.788483,0.098302,0.901698
0.04,5,9.86437e-06,0.192551,0.807449,0.0670627,0.932937
0.04,5,1.00992e-05,0.21717,0.78283,0.0818443,0.918156
0.04,5,1.03341e-05,0.187838,0.812162,0.0360549,0.963945
0.04,5,1.0569e-05,0.170209,0.829791,0.0325743,0.967426
0.04,5,1.08038e-05,0.187068,0.812932,0.0407869,0.959213
0.04,5,1.10387e-05,0.137152,0.862848,0.00835394,0.991646
0.04,5,1.12736e-05,0.120345,0.879655,0.0148075,0.985193
0.04,5,1.15084e-05,0.151995,0.848005,0.0338126,0.966187
0.04,5,1.17433e-05,0.186328,0.813672,0.0314019,0.968598
0.04,5,1.19782e-05,0.187867,0.812133,0.0177167,0.982283
0.04,5,1.2213e-05,0.185351,0.814649,0.019824,0.980176
0.04,5,1.24479e-05,0.179777,0.820223,0.0228999,0.9771
0.04,5,1.26828e-05,0.148773,0.851227,0.0174684,0.982532
0.04,5,1.29176e-05,0.157188,0.842812,0.0431798,0.95682
0.04,5,1.31525e-05,0.16306,0.83694,0.05176,0.94824
0.04,5,1.33874e-05,0.130084,0.869916,0.0397704,0.96023
0.04,5,1.36222e-05,0.158955,0.841045,0.0916603,0.90834
0.04,5,1.38571e-05,0.149717,0.850283,0.0748201,0.92518
0.04,5,1.4092e-05,0.132045,0.867955,0.0868135,0.913186
0.04,5,1.43268e-05,0.164614,0.835386,0.149661,0.850339
0.04,5,1.45617e-05,0.189627,0.810373,0.15932,0.84068
0.04,5,1.47966e-05,0.204946,0.795054,0.167991,0.832009
0.04,5,1.50314e-05,0.260645,0.739355,0.228686,0.771314
0.04,5,1.52663e-05,0.27994,0.72006,0.217675,0.782325
0.04,5,1.55012e-05,0.298205,0.701795,0.239594,0.760406
0.04,5,1.5736e-05,0.300654,0.699346,0.252234,0.747766
0.04,5,1.59709e-05,0.368651,0.631349,0.339796,0.660204
0.04,5,1.62058e-05,0.416619,0.583381,0.346624,0.653376
0.04,5,1.64406e-05,0.403849,0.596151,0.322504,0.677496
0.04,5,1.66755e-05,0.425031,0.574969,0.379767,0.620233
0.04,5,1.69103e-05,0.426852,0.573148,0.389438,0.610562
0.04,5,1.71452e-05,0.413809,0.586191,0.404435,0.595565
0.04,5,1.73801e-05,0.48317,0.51683,0.520315,0.479685
0.04,5,1.76149e-05,0.476267,0.523733,0.473031,0.526969
0.04,5,1.78498e-05,0.478499,0.521501,0.513969,0.486031
0.04,5,1.80847e-05,0.530626,0.469374,0.591674,0.408326
0.04,5,1.83195e-05,0.579796,0.420204,0.618701,0.381299
0.04,5,1.85544e-05,0.541922,0.458078,0.5586,0.4414
0.04,5,1.87893e-05,0.560805,0.439195,0.645794,0.354206
0.04,5,1.90241e-05,0.598054,0.401946,0.691553,0.308447
0.04,5,1.9259e-05,0.592808,0.407192,0.677378,0.322622
0.04,5,1.94939e-05,0.613727,0.386273,0.730398,0.269602
0.04,5,1.97287e-05,0.66846,0.33154,0.784957,0.215043
0.04,5,1.99636e-05,0.675585,0.324415,0.769772,0.230228
0.04,5,2.01985e-05,0.664659,0.335341,0.778247,0.221753
0.04,5,2.04333e-05,0.719449,0.280551,0.855651,0.144349
0.04,5,2.06682e-05,0.711267,0.288733,0.827084,0.172916
0.04,5,2.09031e-05,0.725265,0.274735,0.866843,0.133157
0.04,5,2.11379e-05,0.783962,0.216038,0.917523,0.0824765
0.04,5,2.13728e-05,0.828238,0.171762,0.92672,0.0732804
0.04,5,2.16077e-05,0.844131,0.155869,0.924543,0.0754566
0.04,5,2.18425e-05,0.829902,0.170098,0.917088,0.0829122
0.04,5,2.20774e-05,0.843706,0.156294,0.950083,0.0499167
0.04,5,2.23123e-05,0.836146,0.163854,0.949123,0.0508769
0.04,5,2.25471e-05,0.850702,0.149298,0.970722,0.0292781
0.04,5,2.2782e-05,0.86618,0.13382,0.97881,0.0211902
0.04,5,2.30169e-05,0.890359,0.109641,0.986998,0.0130018
0.04,5,2.32517e-05,0.948867,0.0511333,0.998475,0.00152548
0.04,5,2.34866e-05,0.949404,0.0505964,0.975063,0.0249373
0.04,5,2.37215e-05,0.966143,0.0338566,0.981595,0.0184046
0.04,5,2.39563e-05,0.990689,0.00931063,0.988447,0.0115534
0.04,5,2.41912e-05,0.999864,0.000136323,0.981639,0.0183613
0.04,5,2.44261e-05,0.999043,0.000956811,0.94888,0.05112
0.04,5,2.46609e-05,0.998443,0.00155702,0.950787,0.0492127
0.04,5,2.48958e-05,0.996886,0.00311406,0.934943,0.0650569
0.04,5,2.51307e-05,0.999935,6.4802e-05,0.95061,0.0493904
0.04,5,2.53655e-05,0.999573,0.000426801,0.930026,0.0699739
0.04,5,2.56004e-05,0.99948,0.000519616,0.900266,0.0997335
0.04,5,2.58353e-05,0.999068,0.00093197,0.889566,0.110434
0.04,5,2.60701e-05,0.99903,0.000970029,0.875865,0.124135
0.04,5,2.6305e-05,0.997229,0.0027711,0.796008,0.203992
0.04,5,2.65399e-05,0.98413,0.0158699,0.739241,0.260759
0.04,5,2.67747e-05,0.951744,0.0482556,0.698344,0.301656
0.04,5,2.70096e-05,0.923525,0.0764754,0.706993,0.293007
0.04,5,2.72445e-05,0.886005,0.113995,0.675355,0.324645
0.04,5,2.74793e-05,0.871124,0.128876,0.68454,0.31546
0.04,5,2.77142e-05,0.861317,0.138683,0.663394,0.336606
0.04,5,2.7949e-05,0.79516,0.20484,0.562301,0.437699
0.04,5,2.81839e-05,0.774115,0.225885,0.593395,0.406605
0.04,5,2.84188e-05,0.756092,0.243908,0.56663,0.43337
0.04,5,2.86536e-05,0.709956,0.290044,0.504134,0.495866
0.04,5,2.88885e-05,0.669199,0.330801,0.481496,0.518504
0.04,5,2.91234e-05,0.618222,0.381778,0.441647,0.558353
0.04,5,2.93582e-05,0.649597,0.350403,0.495576,0.504424
0.04,5,2.95931e-05,0.627879,0.372121,0.409598,0.590402
0.04,5,2.9828e-05,0.612146,0.387854,0.386762,0.613238
0.04,5,3.00628e-05,0.582019,0.417981,0.342849,0.657151
0.04,5,3.02977e-05,0.564337,0.435663,0.325739,0.674261
0.04,5,3.05326e-05,0.559374,0.440626,0.309459,0.690541
0.04,5,3.07674e-05,0.541239,0.458761,0.269311,0.730689
0.04,5,3.10023e-05,0.484718,0.515282,0.21161,0.78839
0.04,5,3.12372e-05,0.48653,0.51347,0.234786,0.765214
0.04,5,3.1472e-05,0.442319,0.557681,0.172805,0.827195
0.04,5,3.17069e-05,0.45299,0.54701,0.191889,0.808111
0.04,5,3.19418e-05,0.464029,0.535971,0.168219,0.831781
0.04,5,3.21766e-05,0.518102,0.481898,0.176989,0.823011
0.04,5,3.24115e-05,0.508149,0.491851,0.111158,0.888842
0.04,5,3.26464e-05,0.527412,0.472588,0.110431,0.889569
0.04,5,3.28812e-05,0.51302,0.48698,0.0734479,0.926552
0.04,5,3.31161e-05,0.524609,0.475391,0.0711538,0.928846
0.04,5,3.3351e-05,0.499109,0.500891,0.0408083,0.959192
0.04,5,3.35858e-05,0.511283,0.488717,0.0441706,0.955829
0.04,5,3.38207e-05,0.463343,0.536657,0.0149322,0.985068
0.04,5,3.40556e-05,0.462265,0.537735,0.0207331,0.979267
0.04,5,3.42904e-05,0.415725,0.584275,0.00617244,0.993828
0.04,5,3.45253e-05,0.367277,0.632723,0.00388294,0.996117
0.04,5,3.47602e-05,0.327562,0.672438,0.00423834,0.995762
0.04,5,3.4995e-05,0.248425,0.751575,0.00148405,0.998516
0.04,5,3.52299e-05,0.193522,0.806478,0.0075619,0.992438
0.04,5,3.54648e-05,0.1681,0.8319,0.0221495,0.977851
0.04,5,3.56996e-05,0.167356,0.832644,0.0444266,0.955573
0.04,5,3.59345e-05,0.153005,0.846995,0.0481695,0.95183
0.04,5,3.61694e-05,0.136551,0.863449,0.0583406,0.941659
0.04,5,3.64042e-05,0.120172,0.879828,0.0708927,0.929107
0.04,5,3.66391e-05,0.120371,0.879629,0.100058,0.899942
0.04,5,3.6874e-05,0.124374,0.875626,0.121627,0.878373
0.04,5,3.71088e-05,0.0968254,0.903175,0.107851,0.892149
0.04,5,3.73437e-05,0.121186,0.878814,0.185696,0.814304
0.04,5,3.75786e-05,0.121167,0.878833,0.176842,0.823158
0.04,5,3.78134e-05,0.0937741,0.906226,0.166076,0.833924
0.04,5,3.80483e-05,0.113402,0.886598,0.250922,0.749078
0.04,5,3.82832e-05,0.113107,0.886893,0.25279,0.74721
0.04,5,3.8518e-05,0.131314,0.868686,0.301527,0.698473
0.04,5,3.87529e-05,0.160337,0.839663,0.336582,0.663418
0.04,5,3.89877e-05,0.12882,0.87118,0.290337,0.709663
0.04,5,3.92226e-05,0.143136,0.856864,0.383562,0.616438
0.04,5,3.94575e-05,0.134595,0.865405,0.378347,0.621653
0.04,5,3.96923e-05,0.164878,0.835122,0.459315,0.540685
0.04,5,3.99272e-05,0.185465,0.814535,0.471924,0.528076
0.04,5,4.01621e-05,0.177855,0.822145,0.460755,0.539245
0.04,5,4.03969e-05,0.201372,0.798628,0.529173,0.470827
0.04,5,4.06318e-05,0.217578,0.782422,0.544892,0.455108
0.04,5,4.08667e-05,0.270225,0.729775,0.610882,0.389118
0.04,5,4.11015e-05,0.311623,0.688377,0.624858,0.375142
0.04,5,4.13364e-05,0.340786,0.659214,0.640983,0.359017
0.04,5,4.15713e-05,0.395388,0.604612,0.693889,0.306111
0.04,5,4.18061e-05,0.438704,0.561296,0.710651,0.289349
0.04,5,4.2041e-05,0.432184,0.567816,0.693392,0.306608
0.04,5,4.22759e-05,0.499499,0.500501,0.786006,0.213994
0.04,5,4.25107e-05,0.495106,0.504894,0.750932,0.249068
0.04,5,4.27456e-05,0.528831,0.471169,0.807889,0.192111
0.04,5,4.29805e-05,0.574787,0.425213,0.84117,0.15883
0.04,5,4.32153e-05,0.599639,0.400361,0.848577,0.151423
0.04,5,4.34502e-05,0.535168,0.464832,0.803252,0.196748
0.04,5,4.36851e-05,0.585663,0.414337,0.90648,0.0935202
0.04,5,4.39199e-05,0.547218,0.452782,0.869543,0.130457
0.04,5,4.41548e-05,0.637927,0.362073,0.957451,0.0425489
0.04,5,4.43897e-05,0.660012,0.339988,0.940461,0.0595389
0.04,5,4.46245e-05,0.715056,0.284944,0.968175,0.0318246
0.04,5,4.48594e-05,0.733285,0.266715,0.965095,0.0349053
0.04,5,4.50943e-05,0.726482,0.273518,0.965797,0.0342027
0.04,5,4.53291e-05,0.780756,0.219244,0.992833,0.00716652
0.04,5,4.5564e-05,0.851174,0.148826,0.999242,0.000758218
0.04,5,4.57989e-05,0.870296,0.129704,0.995508,0.00449209
0.04,5,4.60337e-05,0.90604,0.0939601,0.999154,0.000846326
0.04,5,4.62686e-05,0.906925,0.0930745,0.991165,0.00883452
0.04,5,4.65035e-05,0.917096,0.0829043,0.989027,0.010973
0.04,5,4.67383e-05,0.95909,0.0409101,0.996588,0.0034124
0.04,5,4.69732e-05,0.953315,0.0466846,0.966377,0.0336234
0.04,5,4.72081e-05,0.944646,0.0553537,0.952318,0.0476823
0.04,5,4.74429e-05,0.965247,0.0347528,0.96902,0.0309803
0.04,5,4.76778e-05,0.972986,0.0270142,0.947454,0.0525464
0.04,5,4.79127e-05,0.983669,0.0163308,0.942793,0.0572074
0.04,5,4.81475e-05,0.988129,0.0118715,0.919094,0.0809059
0.04,5,4.83824e-05,0.994932,0.00506795,0.915759,0.0842413
0.04,5,4.86173e-05,1,8.35661e-08,0.922793,0.0772075
0.04,5,4.88521e-05,0.999719,0.000281271,0.889335,0.110665
0.04,5,4.9087e-05,0.999467,0.000532784,0.828954,0.171046
0.04,5,4.93218e-05,0.998568,0.00143222,0.823806,0.176194
0.04,5,4.95567e-05,0.99936,0.000639515,0.820806,0.179194
0.04,5,4.97916e-05,0.995411,0.00458946,0.750271,0.249729
0.04,5,5.00264e-05,0.980659,0.0193407,0.696182,0.303818
0.04,5,5.02613e-05,0.954898,0.0451018,0.664556,0.335444
0.04,5,5.04962e-05,0.940296,0.0597037,0.674314,0.325686
0.04,5,5.0731e-05,0.915639,0.0843605,0.630595,0.369405
0.04,5,5.09659e-05,0.840781,0.159219,0.533041,0.466959
0.04,5,5.12008e-05,0.778186,0.221814,0.538348,0.461652
0.04,5,5.14356e-05,0.718447,0.281553,0.518552,0.481448
0.04,5,5.16705e-05,0.664224,0.335776,0.497308,0.502692
0.04,5,5.19054e-05,0.656573,0.343427,0.516409,0.483591
0.04,5,5.21402e-05,0.618275,0.381725,0.45545,0.54455
0.04,5,5.23751e-05,0.598927,0.401073,0.440195,0.559805
0.04,5,5.261e-05,0.54418,0.45582,0.376304,0.623696
0.04,5,5.28448e-05,0.554805,0.445195,0.411879,0.588121
0.04,5,5.30797e-05,0.476375,0.523625,0.297656,0.702344
0.04,5,5.33146e-05,0.432485,0.567515,0.300643,0.699357
0.04,5,5.35494e-05,0.420261,0.579739,0.301527,0.698473
0.04,5,5.37843e-05,0.368182,0.631818,0.238259,0.761741
0.04,5,5.40192e-05,0.357232,0.642768,0.247363,0.752637
0.04,5,5.4254e-05,0.31697,0.68303,0.196393,0.803607
0.04,5,5.44889e-05,0.301436,0.698564,0.192032,0.807968
0.04,5,5.47238e-05,0.338773,0.661227,0.212558,0.787442
0.04,5,5.49586e-05,0.301281,0.698719,0.129374,0.870626
0.04,5,5.51935e-05,0.271646,0.728354,0.114032,0.885968
0.04,5,5.54284e-05,0.210747,0.789253,0.0735908,0.926409
0.04,5,5.56632e-05,0.188607,0.811393,0.0802531,0.919747
0.04,5,5.58981e-05,0.163547,0.836453,0.0620528,0.937947
0.04,5,5.6133e-05,0.13262,0.86738,0.0433334,0.956667
0.04,5,5.63678e-05,0.0942719,0.905728,0.0256625,0.974337
0.04,5,5.66027e-05,0.102847,0.897153,0.0409918,0.959008
0.04,5,5.68376e-05,0.11097,0.88903,0.0285428,0.971457
0.04,5,5.70724e-05,0.0887497,0.91125,0.00765186,0.992348
0.04,5,5.73073e-05,0.0705723,0.929428,0.00375831,0.996242
0.04,5,5.75422e-05,0.0619358,0.938064,0.00261982,0.99738
0.04,5,5.7777e-05,0.0518762,0.948124,0.00107333,0.998927
0.04,5,5.80119e-05,0.0435791,0.956421,0.00215071,0.997849
0.04,5,5.82468e-05,0.0354536,0.964546,0.00462714,0.995373
0.04,5,5.84816e-05,0.0156013,0.984399,0.00267429,0.997326
0.04,5,5.87165e-05,0.0107472,0.989253,0.0140565,0.985943
0.04,5,5.89514e-05,0.00712679,0.992873,0.0207632,0.979237
0.04,5,5.91862e-05,0.00223782,0.997762,0.0225494,0.977451
0.04,5,5.94211e-05,0.00235023,0.99765,0.0436518,0.956348
0.04,5,5.9656e-05,0.00250258,0.997497,0.0528396,0.94716
0.04,5,5.98908e-05,0.00621308,0.993787,0.0798951,0.920105
0.04,5,6.01257e-05,0.00621122,0.993789,0.0807714,0.919229
0.04,5,6.03605e-05,0.012499,0.987501,0.118386,0.881614
0.04,5,6.05954e-05,0.0207744,0.979226,0.140348,0.859652
0.04,5,6.08303e-05,0.0256125,0.974387,0.149944,0.850056
0.04,5,6.10651e-05,0.0315439,0.968456,0.173345,0.826655
0.04,5,6.13e-05,0.0519756,0.948024,0.224836,0.775164
0.04,5,6.15349e-05,0.0612826,0.938717,0.224728,0.775272
0.04,5,6.17697e-05,0.10765,0.89235,0.309074,0.690926
0.04,5,6.20046e-05,0.166921,0.833079,0.341021,0.658979
0.04,5,6.22395e-05,0.186296,0.813704,0.312432,0.687568
0.04,5,6.24743e-05,0.245632,0.754368,0.388297,0.611703
0.04,5,6.27092e-05,0.237191,0.762809,0.339782,0.660218
0.04,5,6.29441e-05,0.227812,0.772188,0.368343,0.631657
0.04,5,6.31789e-05,0.303761,0.696239,0.493002,0.506998
0.04,5,6.34138e-05,0.307343,0.692657,0.441223,0.558777
0.04,5,6.36487e-05,0.389572,0.610428,0.554696,0.445304
0.04,5,6.38835e-05,0.382451,0.617549,0.493431,0.506569
0.04,5,6.41184e-05,0.400524,0.599476,0.550852,0.449148
0.04,5,6.43533e-05,0.390334,0.609666,0.551994,0.448006
0.04,5,6.45881e-05,0.442363,0.557637,0.646035,0.353965
0.04,5,6.4823e-05,0.416645,0.583355,0.59924,0.40076
0.04,5,6.50579e-05,0.428914,0.571086,0.6655,0.3345
0.04,5,6.52927e-05,0.449576,0.550424,0.702207,0.297793
0.04,5,6.55276e-05,0.481593,0.518407,0.740522,0.259478
0.04,5,6.57625e-05,0.514325,0.485675,0.768037,0.231963
