Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
3.45253e-05 0.132657 0.867343 0.00896179 0.991038 0.0852628 0.067091
3.47602e-05 0.131607 0.868393 0.0118268 0.988173 0.0409526 0.090226
3.4995e-05 0.193522 0.806478 0.0365087 0.963491 -0.13254 0.154162
3.52299e-05 0.191021 0.808979 0.0130631 0.986937 0.0366349 0.0381399
3.54648e-05 0.18695 0.81305 0.0165751 0.983425 0.040876 -0.0547066
3.56996e-05 0.175115 0.824885 0.019148 0.980852 0.0663247 -0.0978627
3.59345e-05 0.134494 0.865506 0.0133883 0.986612 0.154836 0.143256
3.61694e-05 0.130438 0.869562 0.0387613 0.961239 0.0495219 -0.200781
3.64042e-05 0.135059 0.864941 0.0550113 0.944989 0.0351266 -0.478898
3.66391e-05 0.174399 0.825601 0.0882005 0.911799 -0.0471621 0.236285
3.6874e-05 0.179824 0.820176 0.079941 0.920059 0.0436809 -0.203251
3.71088e-05 0.200104 0.799896 0.105658 0.894342 0.0100667 0.0902446
3.73437e-05 0.201064 0.798936 0.106558 0.893442 0.0582834 0.258081
3.75786e-05 0.192334 0.807666 0.119925 0.880075 0.0769998 -0.0817637
3.78134e-05 0.20649 0.79351 0.160016 0.839984 0.0223819 -0.0855258
3.80483e-05 0.196316 0.803684 0.1568 0.8432 0.0853612 0.242176
3.82832e-05 0.239031 0.760969 0.23455 0.76545 -0.0492721 -0.13564
3.8518e-05 0.25733 0.74267 0.233421 0.766579 0.0161538 -0.229986
3.87529e-05 0.250308 0.749692 0.232668 0.767332 0.0783876 0.0143312
3.89877e-05 0.292826 0.707174 0.308426 0.691574 -0.0334955 0.0990534
3.92226e-05 0.416564 0.583436 0.417642 0.582358 -0.19851 -0.295096
3.94575e-05 0.462318 0.537682 0.36407 0.63593 -0.0295307 0.101676
3.96923e-05 0.474826 0.525174 0.361943 0.638057 0.0376895 -0.237694
3.99272e-05 0.511507 0.488493 0.415949 0.584051 -0.0117918 -0.0233996
4.01621e-05 0.587902 0.412098 0.483896 0.516104 -0.092419 0.232064
4.03969e-05 0.608447 0.391553 0.454532 0.545468 0.0208936 0.288432
4.06318e-05 0.611422 0.388578 0.468777 0.531223 0.0538636 -0.030319
4.08667e-05 0.621792 0.378208 0.507336 0.492664 0.039095 -0.116244
4.11015e-05 0.588588 0.411412 0.49183 0.50817 0.129908 0.0809631
4.13364e-05 0.605263 0.394737 0.573442 0.426558 0.0268894 0.0266065
4.15713e-05 0.672446 0.327554 0.654615 0.345385 -0.079622 -0.501661
4.18061e-05 0.704098 0.295902 0.646513 0.353487 -0.00711011 0.256223
4.2041e-05 0.726895 0.273105 0.66332 0.33668 0.0122406 0.274252
4.22759e-05 0.767087 0.232913 0.712683 0.287317 -0.0327034 -0.0579292
4.25107e-05 0.779498 0.220502 0.710478 0.289522 0.0310059 0.102836
4.27456e-05 0.762039 0.237961 0.707119 0.292881 0.0998777 -0.0564565
4.29805e-05 0.771443 0.228557 0.761678 0.238322 0.037009 -0.0168856
4.32153e-05 0.810745 0.189255 0.817487 0.182513 -0.0374707 -0.317734
4.34502e-05 0.775237 0.224763 0.759621 0.240379 0.150499 0.466788
4.36851e-05 0.817471 0.182529 0.861257 0.138743 -0.0499985 -0.0622229
4.39199e-05 0.849713 0.150287 0.875716 0.124284 -0.0305049 -0.190764
4.41548e-05 0.895055 0.104945 0.907435 0.0925649 -0.0763091 0.115508
4.43897e-05 0.943365 0.0566349 0.935717 0.0642829 -0.122373 -0.049843
4.46245e-05 0.931182 0.0688177 0.888435 0.111565 0.10729 -0.173356
4.48594e-05 0.9262 0.0738002 0.909548 0.090452 0.0792639 0.399729
4.50943e-05 0.915526 0.0844743 0.923525 0.0764754 0.0851142 -0.0345578
4.53291e-05 0.952303 0.0476966 0.9739 0.0260998 -0.105587 0.199474
4.5564e-05 0.952555 0.0474455 0.959188 0.0408123 0.0276758 -0.0454276
4.57989e-05 0.971531 0.0284688 0.984137 0.0158634 -0.0757836 -0.145575
4.60337e-05 0.981885 0.0181146 0.984848 0.0151519 -0.0449606 0.0171466
4.62686e-05 0.949612 0.0503883 0.949861 0.0501387 0.193821 -0.0796675
4.65035e-05 0.970949 0.0290507 0.994963 0.00503705 -0.105503 0.0644004
4.67383e-05 0.957386 0.0426138 0.974467 0.0255328 0.0644965 0.062246
