Time theta phi abs_alpha2 abs_beta2
0.000221479 0.0524315 -3.13457 0.999313 0.000687108
0.000221713 0.0549799 -0.720494 0.999244 0.000755506
0.000221948 0.00555633 1.79741 0.999992 7.71818e-06
0.000222183 0.0943519 1.4534 0.997776 0.00222392
0.000222418 0.0142694 -1.7908 0.999949 5.09033e-05
0.000222653 0.107146 1.01621 0.997133 0.00286733
0.000222888 0.0542255 0.672034 0.999265 0.00073492
0.000223123 0.0432068 -3.10671 0.999533 0.000466634
0.000223358 0.0279663 2.71202 0.999804 0.000195515
0.000223592 0.122689 2.34526 0.996242 0.00375842
0.000223827 0.18856 2.07554 0.991138 0.00886244
0.000224062 0.104214 1.81448 0.997287 0.0027127
0.000224297 0.027365 -1.73047 0.999813 0.000187198
0.000224532 0.093513 1.13933 0.997815 0.00218458
0.000224767 0.017462 -2.37771 0.999924 7.62284e-05
0.000225002 0.0306809 -2.61222 0.999765 0.000235311
0.000225236 0.0888322 0.189008 0.998029 0.00197149
0.000225471 0.0682396 -0.0230676 0.998836 0.00116371
0.000225706 0.00467862 -0.305349 0.999995 5.47235e-06
0.000225941 0.00886527 -0.520002 0.99998 1.96481e-05
0.000226176 0.00583932 -1.23616 0.999991 8.52439e-06
0.000226411 0.0392358 -1.34524 0.999615 0.000384813
0.000226646 0.147141 1.48008 0.994597 0.00540284
0.000226881 0.0182979 -2.06906 0.999916 8.37007e-05
0.000227115 0.0748142 -2.46633 0.998601 0.00139864
0.00022735 0.0759468 0.583868 0.998559 0.00144129
0.000227585 0.0716702 0.0810301 0.998716 0.0012836
0.00022782 0.00203907 2.96252 0.999999 1.03945e-06
0.000228055 0.0388116 2.38382 0.999623 0.000376538
0.00022829 0.0240096 2.24696 0.999856 0.000144108
0.000228525 0.0364497 1.86584 0.999668 0.000332108
0.000228759 0.01592 1.47692 0.999937 6.33605e-05
0.000228994 0.00346988 0.932641 0.999997 3.01001e-06
0.000229229 0.0295146 0.311815 0.999782 0.000217763
0.000229464 0.109383 0.0497525 0.997012 0.00298817
0.000229699 0.207338 -0.488189 0.989291 0.0107088
0.000229934 0.00987159 2.00353 0.999976 2.43619e-05
0.000230169 0.123661 -1.62891 0.996182 0.00381811
0.000230403 0.0131554 1.24979 0.999957 4.32654e-05
0.000230638 0.0223895 -2.24774 0.999875 0.000125317
0.000230873 0.0378182 0.165829 0.999642 0.000357511
0.000231108 0.0882935 2.8849 0.998052 0.00194767
0.000231343 0.0730974 2.54043 0.998665 0.00133521
0.000231578 0.0296856 2.23054 0.99978 0.000220292
0.000231813 0.0183853 -1.34711 0.999915 8.45021e-05
0.000232048 0.0668237 -1.59135 0.998884 0.00111594
0.000232282 0.0685654 1.04695 0.998825 0.00117484
0.000232517 0.0831562 -2.36197 0.998272 0.00172774
0.000232752 0.0452949 0.529201 0.999487 0.00051282
0.000232987 0.0743835 0.0566252 0.998617 0.00138259
0.000233222 0.0723265 2.78034 0.998693 0.00130721
0.000233457 0.113861 -0.487438 0.996762 0.0032376
0.000233692 0.0132858 2.3316 0.999956 4.41276e-05
0.000233926 0.0983265 2.31807 0.997585 0.00241508
0.000234161 0.0615905 -1.33863 0.999052 0.000948047
0.000234396 0.00972416 -1.65568 0.999976 2.36396e-05
