Time theta phi abs_alpha2 abs_beta2
0.000121661 0 -0.304396 1 0
0.000121895 0 -0.304396 1 0
0.00012213 0 -0.304396 1 0
0.000122365 0 -0.304396 1 0
0.0001226 0 -0.304396 1 0
0.000122835 0 -0.304396 1 0
0.00012307 0 -0.304396 1 0
0.000123305 0 -0.304396 1 0
0.000123539 0 -0.304396 1 0
0.000123774 0 -0.304396 1 0
0.000124009 0 -0.304396 1 0
0.000124244 0 -0.304396 1 0
0.000124479 0 -0.304396 1 0
0.000124714 0 -0.304396 1 0
0.000124949 0 -0.304396 1 0
0.000125184 0 -0.304396 1 0
0.000125418 0 -0.304396 1 0
0.000125653 0 -0.304396 1 0
0.000125888 0 -0.304396 1 0
0.000126123 0 -0.304396 1 0
0.000126358 0 -0.304396 1 0
0.000126593 0 -0.304396 1 0
0.000126828 0 -0.304396 1 0
0.000127062 0 -0.304396 1 0
0.000127297 0 -0.304396 1 0
0.000127532 0 -0.304396 1 0
0.000127767 0 -0.304396 1 0
0.000128002 0 -0.304396 1 0
0.000128237 0 -0.304396 1 0
0.000128472 0 -0.304396 1 0
0.000128707 0 -0.304396 1 0
0.000128941 0 -0.304396 1 0
0.000129176 0 -0.304396 1 0
0.000129411 0 -0.304396 1 0
0.000129646 0 -0.304396 1 0
0.000129881 0 -0.304396 1 0
0.000130116 0 -0.304396 1 0
0.000130351 0 -0.304396 1 0
0.000130585 0 -0.304396 1 0
0.00013082 0 -0.304396 1 0
0.000131055 0 -0.304396 1 0
0.00013129 0 -0.304396 1 0
0.000131525 0 -0.304396 1 0
0.00013176 0 -0.304396 1 0
0.000131995 0 -0.304396 1 0
0.00013223 0 -0.304396 1 0
0.000132464 0 -0.304396 1 0
0.000132699 0 -0.304396 1 0
0.000132934 0 -0.304396 1 0
0.000133169 0 -0.304396 1 0
0.000133404 0 -0.304396 1 0
0.000133639 0 -0.304396 1 0
0.000133874 0 -0.304396 1 0
0.000134108 0 -0.304396 1 0
0.000134343 0 -0.304396 1 0
0.000134578 0 -0.304396 1 0
0.000134813 0 -0.304396 1 0
0.000135048 0 -0.304396 1 0
0.000135283 0 -0.304396 1 0
0.000135518 0 -0.304396 1 0
0.000135753 0 -0.304396 1 0
0.000135987 0 -0.304396 1 0
0.000136222 0 -0.304396 1 0
0.000136457 0 -0.304396 1 0
0.000136692 0 -0.304396 1 0
0.000136927 0 -0.304396 1 0
0.000137162 0 -0.304396 1 0
0.000137397 0 -0.304396 1 0
0.000137631 0 -0.304396 1 0
0.000137866 0 -0.304396 1 0
0.000138101 0 -0.304396 1 0
0.000138336 0 -0.304396 1 0
0.000138571 0 -0.304396 1 0
