Noise Level,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.04,1.09242e-07,0.496267,0.503733,0.899776,0.100224
0.04,1.09599e-07,0.445049,0.554951,0.820637,0.179363
0.04,1.09956e-07,0.52754,0.47246,0.893341,0.106659
0.04,1.10313e-07,0.514147,0.485853,0.803727,0.196273
0.04,1.1067e-07,0.56674,0.43326,0.830575,0.169425
0.04,1.11027e-07,0.593711,0.406289,0.786808,0.213192
0.04,1.11384e-07,0.582732,0.417268,0.727564,0.272436
0.04,1.11741e-07,0.609884,0.390116,0.736605,0.263395
0.04,1.12098e-07,0.652984,0.347016,0.726665,0.273335
0.04,1.12455e-07,0.712236,0.287764,0.717398,0.282602
0.04,1.12812e-07,0.696456,0.303544,0.618793,0.381207
0.04,1.13169e-07,0.730161,0.269839,0.638543,0.361457
0.04,1.13526e-07,0.752866,0.247134,0.602166,0.397834
0.04,1.13883e-07,0.727184,0.272816,0.516109,0.483891
0.04,1.1424e-07,0.739869,0.260131,0.5254,0.4746
0.04,1.14597e-07,0.745098,0.254902,0.489182,0.510818
0.04,1.14954e-07,0.750623,0.249377,0.454293,0.545707
0.04,1.15311e-07,0.71036,0.28964,0.376976,0.623024
0.04,1.15668e-07,0.73692,0.26308,0.422236,0.577764
0.04,1.16025e-07,0.749299,0.250701,0.378971,0.621029
0.04,1.16382e-07,0.760899,0.239101,0.353617,0.646383
0.04,1.16739e-07,0.788262,0.211738,0.349446,0.650554
0.04,1.17096e-07,0.751651,0.248349,0.259289,0.740711
0.04,1.17453e-07,0.714103,0.285897,0.23324,0.76676
0.04,1.1781e-07,0.726168,0.273832,0.254597,0.745403
0.04,1.18167e-07,0.762773,0.237227,0.251882,0.748118
0.04,1.18524e-07,0.714262,0.285738,0.14903,0.85097
0.04,1.18881e-07,0.684619,0.315381,0.146893,0.853107
0.04,1.19238e-07,0.646163,0.353837,0.117704,0.882296
0.04,1.19595e-07,0.604021,0.395979,0.0943872,0.905613
0.04,1.19952e-07,0.52119,0.47881,0.0585059,0.941494
0.04,1.20309e-07,0.526438,0.473562,0.0869682,0.913032
0.04,1.20666e-07,0.463964,0.536036,0.0416508,0.958349
0.04,1.21023e-07,0.436625,0.563375,0.0440322,0.955968
0.04,1.2138e-07,0.460161,0.539839,0.0527284,0.947272
0.04,1.21737e-07,0.507068,0.492932,0.0474293,0.952571
0.04,1.22094e-07,0.547634,0.452366,0.0342887,0.965711
0.04,1.22451e-07,0.526032,0.473968,0.00846438,0.991536
0.04,1.22808e-07,0.492766,0.507234,0.00282935,0.997171
0.04,1.23165e-07,0.46902,0.53098,0.00120264,0.998797
0.04,1.23522e-07,0.493583,0.506417,0.00356871,0.996431
0.04,1.23879e-07,0.413886,0.586114,0.00565537,0.994345
0.04,1.24236e-07,0.392723,0.607277,0.0260581,0.973942
0.04,1.24593e-07,0.389385,0.610615,0.0443932,0.955607
0.04,1.2495e-07,0.396931,0.603069,0.0625833,0.937417
0.04,1.25307e-07,0.385994,0.614006,0.0675834,0.932417
0.04,1.25664e-07,0.382726,0.617274,0.0906711,0.909329
0.04,1.26021e-07,0.376252,0.623748,0.107354,0.892646
0.04,1.26378e-07,0.333405,0.666595,0.103115,0.896885
0.04,1.26735e-07,0.250664,0.749336,0.0952577,0.904742
0.04,1.27092e-07,0.17653,0.82347,0.115085,0.884915
0.04,1.27449e-07,0.160834,0.839166,0.187322,0.812678
0.04,1.27806e-07,0.182804,0.817196,0.255888,0.744112
0.04,1.28163e-07,0.140539,0.859461,0.209866,0.790134
0.04,1.2852e-07,0.112942,0.887058,0.248667,0.751333
0.04,1.28877e-07,0.107657,0.892343,0.304754,0.695246
0.04,1.29234e-07,0.106511,0.893489,0.339707,0.660293
0.04,1.29591e-07,0.0799969,0.920003,0.326354,0.673646
0.04,1.29948e-07,0.0538533,0.946147,0.35169,0.64831
0.04,1.30305e-07,0.0467024,0.953298,0.417742,0.582258
0.04,1.30662e-07,0.0377632,0.962237,0.44227,0.55773
0.04,1.31019e-07,0.023345,0.976655,0.453447,0.546553
0.04,1.31376e-07,0.0188858,0.981114,0.510208,0.489792
0.04,1.31733e-07,0.0129309,0.987069,0.530699,0.469301
0.04,1.3209e-07,0.00255313,0.997447,0.517269,0.482731
0.04,1.32447e-07,3.29385e-07,1,0.553745,0.446255
0.04,1.32804e-07,0.000558148,0.999442,0.612166,0.387834
0.04,1.33161e-07,0.000254904,0.999745,0.611762,0.388238
0.04,1.33518e-07,8.72588e-05,0.999913,0.625121,0.374879
0.04,1.33875e-07,0.00026252,0.999737,0.672124,0.327876
0.04,1.34232e-07,0.000271593,0.999728,0.736424,0.263576
0.04,1.34589e-07,0.00510969,0.99489,0.783064,0.216936
0.04,1.34946e-07,0.0185908,0.981409,0.815999,0.184001
0.04,1.35303e-07,0.0224067,0.977593,0.799172,0.200828
0.04,1.3566e-07,0.0389953,0.961005,0.85011,0.14989
0.04,1.36017e-07,0.0602836,0.939716,0.870803,0.129197
0.04,1.36374e-07,0.0493062,0.950694,0.841295,0.158705
0.04,1.36731e-07,0.0690188,0.930981,0.90556,0.0944402
0.04,1.37088e-07,0.0921063,0.907894,0.92285,0.0771498
0.04,1.37445e-07,0.184589,0.815411,0.975441,0.024559
0.04,1.37802e-07,0.25839,0.74161,0.97046,0.0295402
0.04,1.38159e-07,0.278074,0.721926,0.956989,0.0430114
0.04,1.38516e-07,0.308741,0.691259,0.972381,0.027619
0.04,1.38873e-07,0.376777,0.623223,0.99021,0.00979042
0.04,1.3923e-07,0.412038,0.587962,0.988151,0.0118494
0.04,1.39587e-07,0.430431,0.569569,0.989086,0.0109136
0.04,1.39944e-07,0.454089,0.545911,0.995039,0.00496061
0.04,1.40301e-07,0.504505,0.495495,0.999182,0.000818239
0.04,1.40658e-07,0.503502,0.496498,0.991456,0.0085445
0.04,1.41015e-07,0.511173,0.488827,0.991291,0.00870895
0.04,1.41372e-07,0.571473,0.428527,0.995965,0.00403459
0.04,1.41729e-07,0.601577,0.398423,0.984861,0.0151395
0.04,1.42086e-07,0.621833,0.378167,0.97292,0.02708
0.04,1.42443e-07,0.637743,0.362257,0.959935,0.0400645
0.04,1.428e-07,0.703435,0.296565,0.969144,0.0308563
0.04,1.43157e-07,0.756934,0.243066,0.95431,0.0456898
0.04,1.43514e-07,0.786459,0.213541,0.92749,0.0725101
0.04,1.43871e-07,0.831439,0.168561,0.923664,0.0763363
0.04,1.44228e-07,0.838588,0.161412,0.877306,0.122694
0.04,1.44585e-07,0.883316,0.116684,0.892427,0.107573
0.04,1.44942e-07,0.837667,0.162333,0.773561,0.226439
0.04,1.45299e-07,0.854319,0.145681,0.82016,0.17984
0.04,1.45656e-07,0.851772,0.148228,0.775468,0.224532
0.04,1.46013e-07,0.840223,0.159777,0.74143,0.25857
0.04,1.4637e-07,0.873281,0.126719,0.771386,0.228614
0.04,1.46727e-07,0.8945,0.1055,0.735083,0.264917
0.04,1.47084e-07,0.927274,0.0727265,0.72959,0.27041
0.04,1.47441e-07,0.939062,0.0609384,0.672518,0.327482
0.04,1.47798e-07,0.923628,0.0763719,0.588725,0.411275
0.04,1.48155e-07,0.926403,0.0735971,0.593941,0.406059
0.04,1.48512e-07,0.927015,0.0729848,0.564525,0.435475
0.04,1.48869e-07,0.940959,0.0590406,0.563761,0.436239
0.04,1.49226e-07,0.947786,0.052214,0.516157,0.483843
0.04,1.49583e-07,0.951235,0.0487645,0.477942,0.522058
0.04,1.4994e-07,0.958404,0.0415963,0.457881,0.542119
0.04,1.50297e-07,0.963609,0.0363908,0.430883,0.569117
0.04,1.50654e-07,0.971296,0.0287035,0.413616,0.586384
0.04,1.51011e-07,0.956494,0.0435062,0.328259,0.671741
0.04,1.51368e-07,0.946379,0.0536215,0.312598,0.687402
0.04,1.51725e-07,0.931942,0.0680582,0.284996,0.715004
0.04,1.52082e-07,0.889961,0.110039,0.222492,0.777508
0.04,1.52439e-07,0.8547,0.1453,0.216277,0.783723
0.04,1.52796e-07,0.832929,0.167071,0.20994,0.79006
0.04,1.53153e-07,0.802226,0.197774,0.178087,0.821913
0.04,1.5351e-07,0.774377,0.225623,0.152137,0.847863
0.04,1.53867e-07,0.796316,0.203684,0.172514,0.827486
0.04,1.54224e-07,0.803498,0.196502,0.141827,0.858173
0.04,1.54581e-07,0.789083,0.210917,0.102973,0.897027
0.04,1.54938e-07,0.739752,0.260248,0.0651029,0.934897
0.04,1.55295e-07,0.810142,0.189858,0.13064,0.86936
0.04,1.55652e-07,0.785667,0.214333,0.0510911,0.948909
0.04,1.56009e-07,0.760299,0.239701,0.0385794,0.961421
0.04,1.56366e-07,0.781781,0.218219,0.0521337,0.947866
0.04,1.56723e-07,0.784768,0.215232,0.031604,0.968396
0.04,1.5708e-07,0.7781,0.2219,0.0203456,0.979654
0.04,1.57437e-07,0.742952,0.257048,0.00724043,0.99276
0.04,1.57794e-07,0.746356,0.253644,0.012241,0.987759
0.04,1.58151e-07,0.726988,0.273012,0.00544423,0.994556
0.04,1.58508e-07,0.760663,0.239337,0.0191224,0.980878
0.04,1.58865e-07,0.760575,0.239425,0.0110247,0.988975
0.04,1.59222e-07,0.780317,0.219683,0.0195337,0.980466
0.04,1.59579e-07,0.725421,0.274579,0.00490868,0.995091
0.04,1.59936e-07,0.726005,0.273995,0.0264805,0.97352
0.04,1.60293e-07,0.714131,0.285869,0.0302745,0.969726
0.04,1.6065e-07,0.697268,0.302732,0.0382197,0.96178
0.04,1.61007e-07,0.680056,0.319944,0.0520249,0.947975
0.04,1.61364e-07,0.640951,0.359049,0.0567743,0.943226
0.04,1.61721e-07,0.627852,0.372148,0.0824554,0.917545
0.04,1.62078e-07,0.630854,0.369146,0.10731,0.89269
0.04,1.62435e-07,0.628137,0.371863,0.127115,0.872885
0.04,1.62792e-07,0.565652,0.434348,0.105041,0.894959
0.04,1.63149e-07,0.538004,0.461996,0.154997,0.845003
0.04,1.63506e-07,0.509437,0.490563,0.176797,0.823203
0.04,1.63863e-07,0.523636,0.476364,0.236179,0.763821
0.04,1.6422e-07,0.507646,0.492354,0.235556,0.764444
0.04,1.64577e-07,0.474065,0.525935,0.249769,0.750231
0.04,1.64934e-07,0.506622,0.493378,0.331652,0.668348
0.04,1.65291e-07,0.505837,0.494163,0.328594,0.671406
0.04,1.65648e-07,0.509093,0.490907,0.360215,0.639785
0.04,1.66005e-07,0.554382,0.445618,0.42896,0.57104
0.04,1.66362e-07,0.551621,0.448379,0.407569,0.592431
0.04,1.66719e-07,0.516462,0.483538,0.404942,0.595058
0.04,1.67076e-07,0.485928,0.514072,0.44278,0.55722
0.04,1.67433e-07,0.465341,0.534659,0.488115,0.511885
0.04,1.6779e-07,0.451952,0.548048,0.525735,0.474265
0.04,1.68147e-07,0.453359,0.546641,0.570364,0.429636
0.04,1.68504e-07,0.475176,0.524824,0.623274,0.376726
0.04,1.68861e-07,0.465933,0.534067,0.622443,0.377557
0.04,1.69218e-07,0.360135,0.639865,0.552886,0.447114
0.04,1.69575e-07,0.349954,0.650046,0.679354,0.320646
0.04,1.69932e-07,0.368556,0.631444,0.735728,0.264272
0.04,1.70289e-07,0.382661,0.617339,0.761664,0.238336
0.04,1.70646e-07,0.384376,0.615624,0.776153,0.223847
0.04,1.71003e-07,0.362108,0.637892,0.771997,0.228003
0.04,1.7136e-07,0.310278,0.689722,0.775326,0.224674
0.04,1.71717e-07,0.282672,0.717328,0.816722,0.183278
0.04,1.72074e-07,0.300089,0.699911,0.871325,0.128675
0.04,1.72431e-07,0.255807,0.744193,0.847391,0.152609
0.04,1.72788e-07,0.264267,0.735733,0.903489,0.0965114
0.04,1.73145e-07,0.248017,0.751983,0.902276,0.0977242
0.04,1.73502e-07,0.28696,0.71304,0.951125,0.0488749
0.04,1.73859e-07,0.302033,0.697967,0.949372,0.0506279
0.04,1.74216e-07,0.305715,0.694285,0.959825,0.0401755
0.04,1.74573e-07,0.290666,0.709334,0.960439,0.0395607
0.04,1.7493e-07,0.28329,0.71671,0.974865,0.0251347
0.04,1.75287e-07,0.287317,0.712683,0.983422,0.0165783
0.04,1.75644e-07,0.287393,0.712607,0.98862,0.0113796
0.04,1.76001e-07,0.288597,0.711403,0.990372,0.00962835
0.04,1.76358e-07,0.257638,0.742362,0.984466,0.0155337
0.04,1.76715e-07,0.234091,0.765909,0.983975,0.0160245
0.04,1.77072e-07,0.202373,0.797627,0.979167,0.020833
0.04,1.77429e-07,0.228353,0.771647,0.990763,0.00923705
0.04,1.77786e-07,0.238299,0.761701,0.982838,0.0171624
0.04,1.78143e-07,0.214335,0.785665,0.963826,0.0361737
0.04,1.785e-07,0.183053,0.816947,0.946397,0.0536029
0.04,1.78857e-07,0.192613,0.807387,0.953192,0.0468077
0.04,1.79214e-07,0.244991,0.755009,0.960158,0.0398423
0.04,1.79571e-07,0.242331,0.757669,0.91688,0.0831202
0.04,1.79928e-07,0.169176,0.830824,0.84482,0.15518
0.04,1.80285e-07,0.150835,0.849165,0.867086,0.132914
0.04,1.80642e-07,0.131231,0.868769,0.847529,0.152471
0.04,1.80999e-07,0.0919551,0.908045,0.797779,0.202221
0.04,1.81356e-07,0.0894568,0.910543,0.820111,0.179889
0.04,1.81713e-07,0.0626254,0.937375,0.760038,0.239962
0.04,1.8207e-07,0.035579,0.964421,0.720905,0.279095
0.04,1.82427e-07,0.0349918,0.965008,0.74151,0.25849
0.04,1.82784e-07,0.0382486,0.961751,0.71643,0.28357
0.04,1.83141e-07,0.0495955,0.950404,0.70014,0.29986
0.04,1.83498e-07,0.054033,0.945967,0.649334,0.350666
0.04,1.83855e-07,0.0919718,0.908028,0.684871,0.315129
0.04,1.84212e-07,0.103008,0.896992,0.596668,0.403332
0.04,1.84569e-07,0.150293,0.849707,0.620565,0.379435
0.04,1.84926e-07,0.175392,0.824608,0.547688,0.452312
0.04,1.85283e-07,0.276121,0.723879,0.605307,0.394693
0.04,1.8564e-07,0.285321,0.714679,0.465005,0.534995
0.04,1.85997e-07,0.264661,0.735339,0.401731,0.598269
0.04,1.86354e-07,0.281543,0.718457,0.411114,0.588886
0.04,1.86711e-07,0.339756,0.660244,0.424532,0.575468
0.04,1.87068e-07,0.368594,0.631406,0.368209,0.631791
0.04,1.87425e-07,0.365705,0.634295,0.305884,0.694116
0.04,1.87782e-07,0.369781,0.630219,0.28519,0.71481
0.04,1.88139e-07,0.410925,0.589075,0.291311,0.708689
0.04,1.88496e-07,0.384275,0.615725,0.203078,0.796922
0.04,1.88853e-07,0.445955,0.554045,0.253022,0.746978
0.04,1.8921e-07,0.513285,0.486715,0.234223,0.765777
0.04,1.89567e-07,0.511841,0.488159,0.153066,0.846934
0.04,1.89924e-07,0.537597,0.462403,0.150253,0.849747
0.04,1.90281e-07,0.545691,0.454309,0.122363,0.877637
0.04,1.90638e-07,0.571832,0.428168,0.116994,0.883006
0.04,1.90995e-07,0.60656,0.39344,0.104772,0.895228
0.04,1.91352e-07,0.59159,0.40841,0.0655941,0.934406
0.04,1.91709e-07,0.605934,0.394066,0.0660297,0.93397
0.04,1.92066e-07,0.633387,0.366613,0.0552675,0.944733
0.04,1.92423e-07,0.633344,0.366656,0.0361552,0.963845
0.04,1.9278e-07,0.664029,0.335971,0.0361125,0.963888
0.04,1.93137e-07,0.67364,0.32636,0.0228897,0.97711
0.04,1.93494e-07,0.644874,0.355126,0.00853143,0.991469
0.04,1.93851e-07,0.700204,0.299796,0.025541,0.974459
0.04,1.94208e-07,0.708741,0.291259,0.0113627,0.988637
0.04,1.94565e-07,0.686367,0.313633,0.00505841,0.994942
0.04,1.94922e-07,0.72041,0.27959,0.0210677,0.978932
0.04,1.95279e-07,0.741843,0.258157,0.0239039,0.976096
0.04,1.95636e-07,0.734279,0.265721,0.0208916,0.979108
0.04,1.95993e-07,0.757333,0.242667,0.0432092,0.956791
0.04,1.9635e-07,0.744842,0.255158,0.037353,0.962647
0.04,1.96707e-07,0.775708,0.224292,0.0733909,0.926609
0.04,1.97064e-07,0.79142,0.20858,0.0799243,0.920076
0.04,1.97421e-07,0.784157,0.215843,0.0814567,0.918543
0.04,1.97778e-07,0.756402,0.243598,0.0848241,0.915176
0.04,1.98135e-07,0.72239,0.27761,0.0967532,0.903247
0.04,1.98492e-07,0.739068,0.260932,0.158706,0.841294
0.04,1.98849e-07,0.798949,0.201051,0.224081,0.775919
0.04,1.99206e-07,0.760899,0.239101,0.157935,0.842065
0.04,1.99563e-07,0.76733,0.23267,0.219672,0.780328
0.04,1.9992e-07,0.689884,0.310116,0.168122,0.831878
0.04,2.00277e-07,0.69392,0.30608,0.270267,0.729733
0.04,2.00634e-07,0.665324,0.334676,0.264343,0.735657
0.04,2.00991e-07,0.658455,0.341545,0.316731,0.683269
0.04,2.01348e-07,0.62722,0.37278,0.32367,0.67633
0.04,2.01705e-07,0.603434,0.396566,0.360758,0.639242
0.04,2.02062e-07,0.624542,0.375458,0.436813,0.563187
0.04,2.02419e-07,0.575052,0.424948,0.39329,0.60671
0.04,2.02776e-07,0.548931,0.451069,0.451263,0.548737
0.04,2.03133e-07,0.56793,0.43207,0.522177,0.477823
0.04,2.0349e-07,0.540985,0.459015,0.510802,0.489198
0.04,2.03847e-07,0.537898,0.462102,0.561083,0.438917
0.04,2.04204e-07,0.467009,0.532991,0.528938,0.471062
0.04,2.04561e-07,0.409639,0.590361,0.572913,0.427087
0.04,2.04918e-07,0.39405,0.60595,0.64442,0.35558
0.04,2.05275e-07,0.36832,0.63168,0.662249,0.337751
0.04,2.05632e-07,0.362678,0.637322,0.708701,0.291299
0.04,2.05989e-07,0.335959,0.664041,0.717988,0.282012
0.04,2.06346e-07,0.31144,0.68856,0.744121,0.255879
0.04,2.06703e-07,0.315831,0.684169,0.794423,0.205577
0.04,2.0706e-07,0.286891,0.713109,0.790213,0.209787
0.04,2.07417e-07,0.2533,0.7467,0.809649,0.190351
0.04,2.07774e-07,0.250941,0.749059,0.858425,0.141575
0.04,2.08131e-07,0.254641,0.745359,0.877843,0.122157
0.04,2.08488e-07,0.260272,0.739728,0.898171,0.101829
0.04,2.08845e-07,0.245013,0.754987,0.899262,0.100738
0.04,2.09202e-07,0.191708,0.808292,0.884354,0.115646
0.04,2.09559e-07,0.21347,0.78653,0.950727,0.0492731
0.04,2.09916e-07,0.228442,0.771558,0.957861,0.0421386
0.04,2.10273e-07,0.216936,0.783064,0.954125,0.0458748
0.04,2.1063e-07,0.158713,0.841287,0.940367,0.0596332
0.04,2.10987e-07,0.153338,0.846662,0.978036,0.0219642
0.04,2.11344e-07,0.236796,0.763204,0.999007,0.00099347
0.04,2.11701e-07,0.247057,0.752943,0.98476,0.0152403
0.04,2.12058e-07,0.218402,0.781598,0.96812,0.0318803
0.04,2.12415e-07,0.23856,0.76144,0.980742,0.0192585
0.04,2.12772e-07,0.279727,0.720273,0.981409,0.0185911
0.04,2.13129e-07,0.275843,0.724157,0.958948,0.0410522
0.04,2.13486e-07,0.233731,0.766269,0.925117,0.074883
0.04,2.13842e-07,0.243272,0.756728,0.94507,0.05493
0.04,2.14199e-07,0.227734,0.772266,0.913202,0.0867982
0.04,2.14556e-07,0.205659,0.794341,0.890405,0.109595
0.04,2.14913e-07,0.259074,0.740926,0.927124,0.0728763
0.04,2.1527e-07,0.201357,0.798643,0.821573,0.178427
0.04,2.15627e-07,0.208743,0.791257,0.857962,0.142038
0.04,2.15984e-07,0.20487,0.79513,0.824658,0.175342
0.04,2.16341e-07,0.220442,0.779558,0.816716,0.183284
0.04,2.16698e-07,0.250337,0.749663,0.805254,0.194746
0.04,2.17055e-07,0.252417,0.747583,0.753854,0.246146
0.04,2.17412e-07,0.262088,0.737912,0.733787,0.266213
0.04,2.17769e-07,0.31367,0.68633,0.747898,0.252102
0.04,2.18126e-07,0.333073,0.666927,0.684747,0.315253
0.04,2.18483e-07,0.3533,0.6467,0.654663,0.345337
0.04,2.1884e-07,0.410362,0.589638,0.666982,0.333018
0.04,2.19197e-07,0.425018,0.574982,0.591287,0.408713
0.04,2.19554e-07,0.489423,0.510577,0.615156,0.384844
0.04,2.19911e-07,0.510015,0.489985,0.533535,0.466465
0.04,2.20268e-07,0.482874,0.517126,0.455426,0.544574
0.04,2.20625e-07,0.541963,0.458037,0.519917,0.480083
0.04,2.20982e-07,0.538641,0.461359,0.426523,0.573477
0.04,2.21339e-07,0.532893,0.467107,0.395843,0.604157
0.04,2.21696e-07,0.56525,0.43475,0.398655,0.601345
0.04,2.22053e-07,0.596871,0.403129,0.364967,0.635033
0.04,2.2241e-07,0.65125,0.34875,0.363814,0.636186
0.04,2.22767e-07,0.653648,0.346352,0.287137,0.712863
0.04,2.23124e-07,0.671304,0.328696,0.279101,0.720899
0.04,2.23481e-07,0.678704,0.321296,0.241174,0.758826
0.04,2.23838e-07,0.70551,0.29449,0.232892,0.767108
0.04,2.24195e-07,0.731969,0.268031,0.220563,0.779437
0.04,2.24552e-07,0.730963,0.269037,0.167697,0.832303
0.04,2.24909e-07,0.747684,0.252316,0.161341,0.838659
0.04,2.25266e-07,0.742956,0.257044,0.124883,0.875117
0.04,2.25623e-07,0.773161,0.226839,0.14016,0.85984
0.04,2.2598e-07,0.811537,0.188463,0.123822,0.876178
0.04,2.26337e-07,0.804599,0.195401,0.0730208,0.926979
0.04,2.26694e-07,0.772476,0.227524,0.0473411,0.952659
0.04,2.27051e-07,0.795708,0.204292,0.0637897,0.93621
0.04,2.27408e-07,0.792435,0.207565,0.0418206,0.958179
0.04,2.27765e-07,0.838387,0.161613,0.0589564,0.941044
0.04,2.28122e-07,0.818211,0.181789,0.0201262,0.979874
0.04,2.28479e-07,0.78649,0.21351,0.0118121,0.988188
0.04,2.28836e-07,0.738891,0.261109,0.00786128,0.992139
0.04,2.29193e-07,0.719228,0.280772,0.0129381,0.987062
0.04,2.2955e-07,0.706813,0.293187,0.0157449,0.984255
0.04,2.29907e-07,0.64648,0.35352,0.00798085,0.992019
0.04,2.30264e-07,0.615645,0.384355,0.0194239,0.980576
0.04,2.30621e-07,0.549971,0.450029,0.0182402,0.98176
0.04,2.30978e-07,0.522981,0.477019,0.0399375,0.960063
0.04,2.31335e-07,0.456264,0.543736,0.0335086,0.966491
0.04,2.31692e-07,0.453641,0.546359,0.0731185,0.926881
0.04,2.32049e-07,0.444148,0.555852,0.0872955,0.912704
0.04,2.32406e-07,0.441768,0.558232,0.106783,0.893217
0.04,2.32763e-07,0.439481,0.560519,0.127064,0.872936
0.04,2.3312e-07,0.407295,0.592705,0.127236,0.872764
0.04,2.33477e-07,0.402004,0.597996,0.167518,0.832482
0.04,2.33834e-07,0.388568,0.611432,0.183881,0.816119
0.04,2.34191e-07,0.352493,0.647507,0.189277,0.810723
0.04,2.34548e-07,0.316044,0.683956,0.212694,0.787306
0.04,2.34905e-07,0.280108,0.719892,0.238144,0.761856
0.04,2.35262e-07,0.257606,0.742394,0.277172,0.722828
0.04,2.35619e-07,0.205646,0.794354,0.272336,0.727664
0.04,2.35976e-07,0.189455,0.810545,0.33873,0.66127
0.04,2.36333e-07,0.187324,0.812676,0.385675,0.614325
0.04,2.3669e-07,0.169267,0.830733,0.393586,0.606414
0.04,2.37047e-07,0.115424,0.884576,0.37235,0.62765
0.04,2.37404e-07,0.0938167,0.906183,0.443109,0.556891
0.04,2.37761e-07,0.0905491,0.909451,0.50428,0.49572
0.04,2.38118e-07,0.083011,0.916989,0.523372,0.476628
0.04,2.38475e-07,0.0890063,0.910994,0.58017,0.41983
0.04,2.38832e-07,0.0777643,0.922236,0.575595,0.424405
0.04,2.39189e-07,0.0535178,0.946482,0.578837,0.421163
0.04,2.39546e-07,0.0400617,0.959938,0.623739,0.376261
0.04,2.39903e-07,0.0278564,0.972144,0.652403,0.347597
0.04,2.4026e-07,0.0208894,0.979111,0.692368,0.307632
0.04,2.40617e-07,0.00653715,0.993463,0.682189,0.317811
0.04,2.40974e-07,0.000316497,0.999684,0.711053,0.288947
0.04,2.41331e-07,0.00616092,0.993839,0.81691,0.18309
0.04,2.41688e-07,0.0113725,0.988627,0.791045,0.208955
0.04,2.42045e-07,0.0299338,0.970066,0.843132,0.156868
0.04,2.42402e-07,0.0500135,0.949986,0.852404,0.147596
0.04,2.42759e-07,0.0571646,0.942835,0.849313,0.150687
0.04,2.43116e-07,0.0487735,0.951227,0.845978,0.154022
0.04,2.43473e-07,0.0695044,0.930496,0.905792,0.0942078
0.04,2.4383e-07,0.093048,0.906952,0.922413,0.0775874
0.04,2.44187e-07,0.102382,0.897618,0.923259,0.076741
0.04,2.44544e-07,0.150611,0.849389,0.963103,0.036897
0.04,2.44901e-07,0.157839,0.842161,0.948229,0.051771
0.04,2.45258e-07,0.191172,0.808828,0.972144,0.0278563
0.04,2.45615e-07,0.213879,0.786121,0.975231,0.0247688
0.04,2.45972e-07,0.250032,0.749968,0.98456,0.0154401
0.04,2.46329e-07,0.286012,0.713988,0.987255,0.0127455
0.04,2.46686e-07,0.322104,0.677896,0.990633,0.00936667
0.04,2.47043e-07,0.345777,0.654223,0.988124,0.0118758
0.04,2.474e-07,0.294998,0.705002,0.959877,0.0401228
0.04,2.47757e-07,0.348179,0.651821,0.990134,0.00986634
0.04,2.48114e-07,0.333437,0.666563,0.964764,0.0352358
0.04,2.48471e-07,0.366269,0.633731,0.975852,0.0241483
0.04,2.48828e-07,0.398957,0.601043,0.966331,0.0336686
0.04,2.49185e-07,0.434061,0.565939,0.957826,0.0421737
0.04,2.49542e-07,0.46137,0.53863,0.943169,0.056831
0.04,2.49899e-07,0.50774,0.49226,0.93728,0.0627199
0.04,2.50256e-07,0.569096,0.430904,0.935875,0.0641251
0.04,2.50613e-07,0.596727,0.403273,0.898394,0.101606
0.04,2.5097e-07,0.649402,0.350598,0.897124,0.102876
0.04,2.51327e-07,0.701452,0.298548,0.878459,0.121541
0.04,2.51684e-07,0.753105,0.246895,0.861561,0.138439
0.04,2.52041e-07,0.765946,0.234054,0.805696,0.194304
0.04,2.52398e-07,0.817012,0.182988,0.819378,0.180622
0.04,2.52755e-07,0.836158,0.163842,0.766027,0.233973
0.04,2.53112e-07,0.883409,0.116591,0.775453,0.224547
0.04,2.53469e-07,0.889739,0.110261,0.698289,0.301711
0.04,2.53826e-07,0.933219,0.0667807,0.730181,0.269819
0.04,2.54183e-07,0.944706,0.0552944,0.653857,0.346143
0.04,2.5454e-07,0.962098,0.0379017,0.641856,0.358144
0.04,2.54897e-07,0.974431,0.0255688,0.608903,0.391097
0.04,2.55254e-07,0.986497,0.0135028,0.58502,0.41498
0.04,2.55611e-07,0.988021,0.0119787,0.521407,0.478593
0.04,2.55968e-07,0.999945,5.52655e-05,0.584593,0.415407
0.04,2.56325e-07,0.999988,1.20587e-05,0.509549,0.490451
0.04,2.56682e-07,0.999996,3.63453e-06,0.475211,0.524789
0.04,2.57039e-07,0.999978,2.19923e-05,0.455856,0.544144
0.04,2.57396e-07,0.999821,0.00017927,0.40264,0.59736
0.04,2.57753e-07,0.99506,0.00493954,0.334907,0.665093
0.04,2.5811e-07,0.975084,0.0249155,0.277965,0.722035
0.04,2.58467e-07,0.975766,0.024234,0.33227,0.66773
0.04,2.58824e-07,0.962651,0.0373491,0.266388,0.733612
0.04,2.59181e-07,0.953064,0.0469357,0.252774,0.747226
0.04,2.59538e-07,0.945551,0.0544493,0.23285,0.76715
0.04,2.59895e-07,0.931564,0.0684365,0.19746,0.80254
0.04,2.60252e-07,0.923619,0.0763808,0.183921,0.816079
0.04,2.60609e-07,0.891144,0.108856,0.132287,0.867713
0.04,2.60966e-07,0.870037,0.129963,0.129177,0.870823
0.04,2.61323e-07,0.82375,0.17625,0.0934187,0.906581
0.04,2.6168e-07,0.786734,0.213266,0.0858877,0.914112
