Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
5.83694e-08 0.485626 0.514374 0.138964 0.861036 0.116029 -0.0342058
5.85479e-08 0.509754 0.490246 0.200792 0.799208 -0.0185363 0.0574975
5.87264e-08 0.491188 0.508812 0.179297 0.820703 0.0673944 0.129875
5.89049e-08 0.472841 0.527159 0.191005 0.808995 0.0678178 0.0288114
5.90834e-08 0.524478 0.475522 0.261387 0.738613 -0.0721076 -0.159265
5.92619e-08 0.491997 0.508003 0.203888 0.796112 0.0952344 0.0913381
5.94404e-08 0.530685 0.469315 0.277697 0.722303 -0.0465184 0.172083
5.96189e-08 0.575045 0.424955 0.296955 0.703045 -0.0578367 0.141784
5.97974e-08 0.569968 0.430032 0.264692 0.735308 0.0414031 -0.269125
5.99759e-08 0.513232 0.486768 0.233226 0.766774 0.14505 0.043715
6.01544e-08 0.529703 0.470297 0.311599 0.688401 -0.00169484 -0.101335
