Time abs_alpha_bruit abs_beta_bruit abs_alpha_corrige abs_beta_corrige bruit_alpha bruit_beta
5.58981e-05 0.970294 0.0297064 0.07309 0.92691 -0.13068 -0.12886
5.6133e-05 0.9653 0.0346996 0.0212636 0.978736 0.0616539 0.107131
5.63678e-05 0.985976 0.0140238 0.0415706 0.958429 -0.119086 0.251348
5.66027e-05 0.981845 0.0181548 0.0105807 0.989419 0.022703 0.18435
5.68376e-05 0.96341 0.0365899 0.00190455 0.998095 0.08103 0.009851
5.70724e-05 0.957591 0.0424085 0.00366714 0.996333 -0.0114577 0.0698604
5.73073e-05 0.971896 0.0281041 0.00788943 0.992111 -0.126601 0.19771
5.75422e-05 0.947861 0.0521386 0.00143261 0.998567 0.0663079 0.0358796
5.7777e-05 0.926196 0.0738036 0.00740236 0.992598 0.0299863 -0.209221
5.80119e-05 0.887426 0.112574 0.00864981 0.99135 0.0787162 0.0843602
5.82468e-05 0.854957 0.145043 0.0206496 0.97935 0.0386004 0.222039
5.84816e-05 0.867008 0.132992 0.0580517 0.941948 -0.0970935 0.171174
5.87165e-05 0.848004 0.151996 0.0520948 0.947905 -0.00836138 0.00687584
5.89514e-05 0.837038 0.162962 0.0729745 0.927026 -0.0326327 -0.0594975
5.91862e-05 0.841726 0.158274 0.102591 0.897409 -0.0755692 -0.0931493
5.94211e-05 0.783789 0.216211 0.0744254 0.925575 0.0864589 0.144342
5.9656e-05 0.842626 0.157374 0.195508 0.804492 -0.214141 0.0778158
5.98908e-05 0.772942 0.227058 0.101477 0.898523 0.115113 -0.138745
6.01257e-05 0.7676 0.2324 0.179987 0.820013 -0.0500866 0.114507
6.03605e-05 0.739775 0.260225 0.183868 0.816132 0.00203227 -0.0958904
6.05954e-05 0.746733 0.253267 0.241925 0.758075 -0.0787313 0.260343
6.08303e-05 0.717443 0.282557 0.232815 0.767185 0.00524466 0.138654
6.10651e-05 0.723219 0.276781 0.293571 0.706429 -0.0712943 0.249591
6.13e-05 0.661242 0.338758 0.252798 0.747202 0.0830077 0.102226
6.15349e-05 0.637172 0.362828 0.317121 0.682879 0.00237649 0.215464
6.17697e-05 0.608566 0.391434 0.338255 0.661745 0.0200796 0.0196641
6.20046e-05 0.583239 0.416761 0.370725 0.629275 0.0130738 -0.185409
6.22395e-05 0.579288 0.420712 0.427025 0.572975 -0.0393493 0.133362
6.24743e-05 0.600371 0.399629 0.480789 0.519211 -0.0846084 0.0797736
6.27092e-05 0.583618 0.416382 0.471824 0.528176 -0.00417176 -0.0390733
6.29441e-05 0.570616 0.429384 0.508091 0.491909 -0.0142494 -0.0392274
6.31789e-05 0.516131 0.483869 0.498871 0.501129 0.066729 0.149918
6.34138e-05 0.485456 0.514544 0.55058 0.44942 0.0258452 0.111041
6.36487e-05 0.437409 0.562591 0.561302 0.438698 0.066916 0.126116
6.38835e-05 0.410446 0.589554 0.608764 0.391236 0.0325854 -0.0951474
6.41184e-05 0.349431 0.650569 0.607038 0.392962 0.0988794 0.029544
6.43533e-05 0.326482 0.673518 0.672887 0.327113 0.024156 -0.0163217
6.45881e-05 0.295929 0.704071 0.693634 0.306366 0.0418963 -0.0548313
6.4823e-05 0.338426 0.661574 0.790134 0.209866 -0.117229 0.190601
6.50579e-05 0.425089 0.574911 0.8429 0.1571 -0.191743 -0.0795478
6.52927e-05 0.337234 0.662766 0.723066 0.276934 0.16421 0.122438
6.55276e-05 0.294665 0.705335 0.784553 0.215447 0.0831319 -0.0976303
6.57625e-05 0.285328 0.714672 0.838262 0.161738 0.00759906 -0.0720122
6.59973e-05 0.256151 0.743849 0.845668 0.154332 0.0500681 0.0830852
6.62322e-05 0.266301 0.733699 0.893655 0.106345 -0.0316083 -0.118791
6.64671e-05 0.28279 0.71721 0.917241 0.0827588 -0.0506898 -0.0816784
6.67019e-05 0.243295 0.756705 0.899583 0.100417 0.072958 0.00368091
6.69368e-05 0.25767 0.74233 0.947346 0.0526539 -0.047714 -0.0907965
6.71717e-05 0.245732 0.754268 0.945891 0.0541089 0.00962662 -0.444383
6.74065e-05 0.210672 0.789328 0.951149 0.0488508 0.0430754 -0.181243
6.76414e-05 0.177594 0.822406 0.964684 0.035316 0.0364194 0.0448894
6.78763e-05 0.111546 0.888454 0.955323 0.0446768 0.145146 0.0706965
6.81111e-05 0.111382 0.888618 0.990521 0.00947923 -0.0374672 -0.273233
6.8346e-05 0.108013 0.891987 0.994942 0.00505769 -0.0369869 0.0469722
6.85809e-05 0.100843 0.899157 0.996539 0.00346071 -0.0198503 0.0282627
6.88157e-05 0.0818122 0.918188 0.995502 0.00449831 0.0272343 0.16544
6.90506e-05 0.0502764 0.949724 0.990243 0.00975664 0.102048 0.176279
6.92855e-05 0.0216159 0.978384 0.983891 0.0161088 0.148582 0.110834
6.95203e-05 0.0186107 0.981389 0.993026 0.00697394 0.0302112 0.0678333
6.97552e-05 0.016527 0.983473 0.988203 0.0117966 0.0408367 0.198398
6.99901e-05 0.047027 0.952973 0.997571 0.00242911 -0.135004 0.140113
7.02249e-05 0.0305358 0.969464 0.953196 0.046804 0.139805 -0.0651916
7.04598e-05 0.0264907 0.973509 0.953349 0.0466506 0.0784784 0.158602
7.06947e-05 0.0487276 0.951272 0.967843 0.0321567 -0.0583094 0.0942192
7.09295e-05 0.0805031 0.919497 0.957911 0.042089 -0.0683881 0.0129248
7.11644e-05 0.106083 0.893917 0.934624 0.0653759 -0.0260159 -0.271997
7.13992e-05 0.120683 0.879317 0.907581 0.0924194 0.0118378 -0.0406161
7.16341e-05 0.156052 0.843948 0.905879 0.0941208 -0.0450147 -0.144318
7.1869e-05 0.151024 0.848976 0.848987 0.151013 0.0682631 0.149663
7.21038e-05 0.157145 0.842855 0.835687 0.164313 0.0419949 -0.016495
7.23387e-05 0.130259 0.869741 0.773818 0.226182 0.135739 -0.0195402
7.25736e-05 0.178642 0.821358 0.832565 0.167435 -0.0752201 -0.0401604
7.28084e-05 0.241682 0.758318 0.816784 0.183216 -0.096521 -0.0884124
7.30433e-05 0.273027 0.726973 0.757836 0.242164 -0.0149047 -0.112831
7.32782e-05 0.248849 0.751151 0.67383 0.32617 0.109019 -0.0961243
7.3513e-05 0.273835 0.726165 0.697908 0.302092 -0.00562231 -0.111902
7.37479e-05 0.268115 0.731885 0.63784 0.36216 0.0605749 0.146005
7.39828e-05 0.32958 0.67042 0.676289 0.323711 -0.0807097 0.230136
7.42176e-05 0.336343 0.663657 0.585756 0.414244 0.04559 0.140677
7.44525e-05 0.37411 0.62589 0.585999 0.414001 -0.0169152 0.111207
7.46874e-05 0.389195 0.610805 0.530916 0.469084 0.0316895 -0.167828
7.49222e-05 0.448551 0.551449 0.548528 0.451472 -0.0589714 0.445975
7.51571e-05 0.51444 0.48556 0.523153 0.476847 -0.0708918 -0.0683742
7.5392e-05 0.500697 0.499303 0.413935 0.586065 0.0894234 0.302895
7.56268e-05 0.530482 0.469518 0.428994 0.571006 -0.00363023 0.042295
7.58617e-05 0.561113 0.438887 0.399963 0.600037 -0.00686228 0.0928634
7.60966e-05 0.638984 0.361016 0.418722 0.581278 -0.107727 0.00683614
7.63314e-05 0.608382 0.391618 0.284307 0.715693 0.114034 0.186472
7.65663e-05 0.641738 0.358262 0.320971 0.679029 -0.0263054 0.210982
7.68012e-05 0.697291 0.302709 0.320331 0.679669 -0.086965 -0.221516
7.7036e-05 0.707954 0.292046 0.244966 0.755034 0.0182141 -0.15552
7.72709e-05 0.721917 0.278083 0.220216 0.779784 0.0165655 -0.339596
7.75058e-05 0.762904 0.237096 0.215999 0.784001 -0.0357051 -0.147703
7.77406e-05 0.757707 0.242293 0.150032 0.849968 0.0729632 0.0437905
7.79755e-05 0.77303 0.22697 0.145239 0.854761 0.0236642 -0.0584657
7.82104e-05 0.801871 0.198129 0.13543 0.86457 -0.00987923 0.128001
7.84452e-05 0.865647 0.134353 0.150182 0.849818 -0.114339 0.0674691
7.86801e-05 0.869934 0.130066 0.0813604 0.91864 0.0424371 -0.319577
7.8915e-05 0.873587 0.126413 0.0633773 0.936623 0.0505535 0.157499
7.91498e-05 0.877746 0.122254 0.0507969 0.949203 0.0456046 0.254209
