Noise Level,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.02,0.000229934,0.480089,0.519911,0.623169,0.376831
0.02,0.000230169,0.457382,0.542618,0.634073,0.365927
0.02,0.000230403,0.429054,0.570946,0.66046,0.33954
0.02,0.000230638,0.396147,0.603853,0.684735,0.315265
0.02,0.000230873,0.353895,0.646105,0.702227,0.297773
0.02,0.000231108,0.314225,0.685775,0.730618,0.269382
0.02,0.000231343,0.316236,0.683764,0.795059,0.204941
0.02,0.000231578,0.309354,0.690646,0.81292,0.18708
0.02,0.000231813,0.290741,0.709259,0.827981,0.172019
0.02,0.000232048,0.299791,0.700209,0.87139,0.12861
0.02,0.000232282,0.287636,0.712364,0.876561,0.123439
0.02,0.000232517,0.259978,0.740022,0.886467,0.113533
0.02,0.000232752,0.24244,0.75756,0.91155,0.0884499
0.02,0.000232987,0.237365,0.762635,0.935424,0.0645758
0.02,0.000233222,0.231232,0.768768,0.948469,0.0515312
0.02,0.000233457,0.217014,0.782986,0.95701,0.0429905
0.02,0.000233692,0.19897,0.80103,0.966809,0.0331908
0.02,0.000233926,0.17237,0.82763,0.973118,0.0268824
0.02,0.000234161,0.166666,0.833334,0.988392,0.0116078
0.02,0.000234396,0.152525,0.847475,0.992102,0.00789762
0.03,0,1,0,1,0
0.03,2.34866e-07,0.995638,0.00436206,0.998001,0.00199883
0.03,4.69732e-07,0.979872,0.0201276,0.993374,0.00662604
0.03,7.04598e-07,0.977371,0.0226286,0.99805,0.00194978
0.03,9.39464e-07,0.977482,0.022518,0.99563,0.00436979
0.03,1.17433e-06,0.95735,0.0426504,0.976076,0.0239238
0.03,1.4092e-06,0.939985,0.0600153,0.971782,0.0282179
0.03,1.64406e-06,0.895236,0.104764,0.942179,0.0578207
0.03,1.87893e-06,0.891393,0.108607,0.961212,0.0387876
0.03,2.11379e-06,0.861092,0.138908,0.928729,0.0712714
0.03,2.34866e-06,0.828182,0.171818,0.91194,0.0880604
0.03,2.58353e-06,0.832935,0.167065,0.923174,0.0768262
0.03,2.81839e-06,0.802702,0.197298,0.877153,0.122847
0.03,3.05326e-06,0.76689,0.23311,0.852427,0.147573
0.03,3.28812e-06,0.761764,0.238236,0.856373,0.143627
0.03,3.52299e-06,0.712439,0.287561,0.794879,0.205121
0.03,3.75786e-06,0.697011,0.302989,0.800323,0.199677
0.03,3.99272e-06,0.661884,0.338116,0.756129,0.243871
0.03,4.22759e-06,0.628884,0.371116,0.730742,0.269258
0.03,4.46245e-06,0.549786,0.450214,0.661073,0.338927
0.03,4.69732e-06,0.5321,0.4679,0.691101,0.308899
0.03,4.93218e-06,0.521764,0.478236,0.671936,0.328064
0.03,5.16705e-06,0.501244,0.498756,0.632974,0.367026
0.03,5.40192e-06,0.482488,0.517512,0.604233,0.395767
0.03,5.63678e-06,0.455571,0.544429,0.565661,0.434339
0.03,5.87165e-06,0.425094,0.574906,0.531276,0.468724
0.03,6.10651e-06,0.417624,0.582376,0.52318,0.47682
0.03,6.34138e-06,0.428576,0.571424,0.510506,0.489494
0.03,6.57625e-06,0.384538,0.615462,0.423477,0.576523
0.03,6.81111e-06,0.37621,0.62379,0.428336,0.571664
0.03,7.04598e-06,0.350808,0.649192,0.379978,0.620022
0.03,7.28084e-06,0.329234,0.670766,0.35299,0.64701
0.03,7.51571e-06,0.277133,0.722867,0.291871,0.708129
0.03,7.75058e-06,0.268782,0.731218,0.306151,0.693849
0.03,7.98544e-06,0.265673,0.734327,0.282184,0.717816
0.03,8.22031e-06,0.205425,0.794575,0.197829,0.802171
0.03,8.45517e-06,0.186777,0.813223,0.212016,0.787984
0.03,8.69004e-06,0.144428,0.855572,0.162172,0.837828
0.03,8.92491e-06,0.147195,0.852805,0.18463,0.81537
0.03,9.15977e-06,0.119674,0.880326,0.129306,0.870694
0.03,9.39464e-06,0.104993,0.895007,0.119797,0.880203
0.03,9.6295e-06,0.0845193,0.915481,0.0932193,0.906781
0.03,9.86437e-06,0.0508778,0.949122,0.0591378,0.940862
0.03,1.00992e-05,0.0528724,0.947128,0.0793205,0.920679
0.03,1.03341e-05,0.0446448,0.955355,0.0515011,0.948499
0.03,1.0569e-05,0.0318619,0.968138,0.0325522,0.967448
0.03,1.08038e-05,0.0216996,0.9783,0.0235208,0.976479
0.03,1.10387e-05,0.00863335,0.991367,0.00995957,0.99004
0.03,1.12736e-05,0.00225851,0.997741,0.00553355,0.994466
0.03,1.15084e-05,0.00113062,0.998869,0.00327422,0.996726
0.03,1.17433e-05,0.00123314,0.998767,0.000502583,0.999497
0.03,1.19782e-05,0.0104562,0.989544,0.00374961,0.99625
0.03,1.2213e-05,0.0263135,0.973686,0.00220404,0.997796
0.03,1.24479e-05,0.0331668,0.966833,0.00106182,0.998938
0.03,1.26828e-05,0.0404138,0.959586,0.00390013,0.9961
0.03,1.29176e-05,0.0424062,0.957594,0.00621741,0.993783
0.03,1.31525e-05,0.0604058,0.939594,0.0210696,0.97893
0.03,1.33874e-05,0.0733165,0.926683,0.0259817,0.974018
0.03,1.36222e-05,0.0755344,0.924466,0.0292081,0.970792
0.03,1.38571e-05,0.0698659,0.930134,0.0349687,0.965031
0.03,1.4092e-05,0.0695148,0.930485,0.051711,0.948289
0.03,1.43268e-05,0.0891061,0.910894,0.0859371,0.914063
0.03,1.45617e-05,0.100975,0.899025,0.0941399,0.90586
0.03,1.47966e-05,0.0967,0.9033,0.0978057,0.902194
0.03,1.50314e-05,0.0992551,0.900745,0.12434,0.87566
0.03,1.52663e-05,0.12368,0.87632,0.170088,0.829912
0.03,1.55012e-05,0.136329,0.863671,0.178451,0.821549
0.03,1.5736e-05,0.156349,0.843651,0.210487,0.789513
0.03,1.59709e-05,0.173283,0.826717,0.231947,0.768053
0.03,1.62058e-05,0.220449,0.779551,0.291245,0.708755
0.03,1.64406e-05,0.235236,0.764764,0.281633,0.718367
0.03,1.66755e-05,0.274464,0.725536,0.335641,0.664359
0.03,1.69103e-05,0.30497,0.69503,0.354729,0.645271
0.03,1.71452e-05,0.331193,0.668807,0.38012,0.61988
0.03,1.73801e-05,0.373619,0.626381,0.426178,0.573822
0.03,1.76149e-05,0.407553,0.592447,0.448283,0.551717
0.03,1.78498e-05,0.449611,0.550389,0.48695,0.51305
0.03,1.80847e-05,0.463848,0.536152,0.489599,0.510401
0.03,1.83195e-05,0.542874,0.457126,0.585096,0.414904
0.03,1.85544e-05,0.528852,0.471148,0.524489,0.475511
0.03,1.87893e-05,0.583701,0.416299,0.624212,0.375788
0.03,1.90241e-05,0.615457,0.384543,0.631223,0.368777
0.03,1.9259e-05,0.622062,0.377938,0.636488,0.363512
0.03,1.94939e-05,0.685322,0.314678,0.720574,0.279426
0.03,1.97287e-05,0.71757,0.28243,0.720964,0.279036
0.03,1.99636e-05,0.733237,0.266763,0.732317,0.267683
0.03,2.01985e-05,0.805345,0.194655,0.815396,0.184604
0.03,2.04333e-05,0.830951,0.169049,0.798363,0.201637
0.03,2.06682e-05,0.875741,0.124259,0.845325,0.154675
0.03,2.09031e-05,0.898753,0.101247,0.848612,0.151388
0.03,2.11379e-05,0.92943,0.0705696,0.882217,0.117783
0.03,2.13728e-05,0.939625,0.0603752,0.880508,0.119492
0.03,2.16077e-05,0.940047,0.0599532,0.887968,0.112032
0.03,2.18425e-05,0.949202,0.0507979,0.917721,0.0822788
0.03,2.20774e-05,0.974352,0.0256485,0.955254,0.0447459
0.03,2.23123e-05,0.97684,0.0231602,0.943172,0.0568277
0.03,2.25471e-05,0.989705,0.0102955,0.972499,0.0275005
0.03,2.2782e-05,0.99391,0.00609033,0.973678,0.0263224
0.03,2.30169e-05,0.990753,0.00924657,0.970286,0.0297143
0.03,2.32517e-05,0.997866,0.00213448,0.994546,0.00545436
0.03,2.34866e-05,0.999835,0.000165304,0.996479,0.00352057
0.03,2.37215e-05,0.999979,2.10846e-05,0.999719,0.000281236
0.03,2.39563e-05,0.998864,0.00113591,0.999758,0.000241717
0.03,2.41912e-05,0.995291,0.00470898,0.998233,0.00176721
0.03,2.44261e-05,0.986552,0.0134477,0.992976,0.00702429
0.03,2.46609e-05,0.96971,0.0302904,0.984547,0.0154525
0.03,2.48958e-05,0.967073,0.0329273,0.988998,0.0110024
0.03,2.51307e-05,0.957686,0.0423142,0.976676,0.0233245
0.03,2.53655e-05,0.946328,0.0536721,0.965637,0.0343627
0.03,2.56004e-05,0.941173,0.058827,0.959755,0.0402453
0.03,2.58353e-05,0.913663,0.0863365,0.92634,0.07366
0.03,2.60701e-05,0.890054,0.109946,0.916588,0.083412
0.03,2.6305e-05,0.842623,0.157377,0.879679,0.120321
0.03,2.65399e-05,0.843539,0.156461,0.904076,0.0959244
0.03,2.67747e-05,0.814878,0.185122,0.858448,0.141552
0.03,2.70096e-05,0.778907,0.221093,0.830725,0.169275
0.03,2.72445e-05,0.754901,0.245099,0.820804,0.179196
0.03,2.74793e-05,0.72247,0.27753,0.789448,0.210552
0.03,2.77142e-05,0.699295,0.300705,0.772903,0.227097
0.03,2.7949e-05,0.686677,0.313323,0.756324,0.243676
0.03,2.81839e-05,0.658612,0.341388,0.714357,0.285643
0.03,2.84188e-05,0.668445,0.331555,0.722627,0.277373
0.03,2.86536e-05,0.663931,0.336069,0.679977,0.320023
0.03,2.88885e-05,0.626269,0.373731,0.617084,0.382916
0.03,2.91234e-05,0.622229,0.377771,0.620776,0.379224
0.03,2.93582e-05,0.59927,0.40073,0.570963,0.429037
0.03,2.95931e-05,0.584661,0.415339,0.5485,0.4515
0.03,2.9828e-05,0.564975,0.435025,0.512318,0.487682
0.03,3.00628e-05,0.554341,0.445659,0.490458,0.509542
0.03,3.02977e-05,0.522351,0.477649,0.43773,0.56227
0.03,3.05326e-05,0.484501,0.515499,0.401154,0.598846
0.03,3.07674e-05,0.445987,0.554013,0.369895,0.630105
0.03,3.10023e-05,0.41639,0.58361,0.348181,0.651819
0.03,3.12372e-05,0.413622,0.586378,0.344639,0.655361
0.03,3.1472e-05,0.38887,0.61113,0.294424,0.705576
0.03,3.17069e-05,0.365235,0.634765,0.266622,0.733378
0.03,3.19418e-05,0.334689,0.665311,0.233448,0.766552
0.03,3.21766e-05,0.291124,0.708876,0.195985,0.804015
0.03,3.24115e-05,0.287657,0.712343,0.205519,0.794481
0.03,3.26464e-05,0.246337,0.753663,0.149185,0.850815
0.03,3.28812e-05,0.226817,0.773183,0.143908,0.856092
0.03,3.31161e-05,0.153057,0.846943,0.0797407,0.920259
0.03,3.3351e-05,0.137649,0.862351,0.103611,0.896389
0.03,3.35858e-05,0.126589,0.873411,0.0883614,0.911639
0.03,3.38207e-05,0.125173,0.874827,0.0790519,0.920948
0.03,3.40556e-05,0.0921796,0.90782,0.0404541,0.959546
0.03,3.42904e-05,0.0892927,0.910707,0.0476425,0.952358
0.03,3.45253e-05,0.0679282,0.932072,0.0234335,0.976566
0.03,3.47602e-05,0.0583195,0.94168,0.0202059,0.979794
0.03,3.4995e-05,0.0402561,0.959744,0.00794021,0.99206
0.03,3.52299e-05,0.0543312,0.945669,0.0179154,0.982085
0.03,3.54648e-05,0.0340589,0.965941,0.000483514,0.999516
0.03,3.56996e-05,0.0225191,0.977481,0.000360423,0.99964
0.03,3.59345e-05,0.0145257,0.985474,0.00163115,0.998369
0.03,3.61694e-05,0.0100389,0.989961,0.00591949,0.994081
0.03,3.64042e-05,0.00837742,0.991623,0.0135471,0.986453
0.03,3.66391e-05,0.00553483,0.994465,0.0170116,0.982988
0.03,3.6874e-05,0.00826665,0.991733,0.0344924,0.965508
0.03,3.71088e-05,0.000681541,0.999318,0.0159492,0.984051
0.03,3.73437e-05,0.00191506,0.998085,0.0482722,0.951728
0.03,3.75786e-05,0.00843163,0.991568,0.071877,0.928123
0.03,3.78134e-05,0.00531097,0.994689,0.0532751,0.946725
0.03,3.80483e-05,0.003104,0.996896,0.0681337,0.931866
0.03,3.82832e-05,0.00490807,0.995092,0.103124,0.896876
0.03,3.8518e-05,0.0162749,0.983725,0.152331,0.847669
0.03,3.87529e-05,0.0298474,0.970153,0.166481,0.833519
0.03,3.89877e-05,0.0290764,0.970924,0.154247,0.845753
0.03,3.92226e-05,0.032044,0.967956,0.185871,0.814129
0.03,3.94575e-05,0.0423027,0.957697,0.225984,0.774016
0.03,3.96923e-05,0.0606222,0.939378,0.2652,0.7348
0.03,3.99272e-05,0.10667,0.89333,0.332777,0.667223
0.03,4.01621e-05,0.145369,0.854631,0.337912,0.662088
0.03,4.03969e-05,0.169745,0.830255,0.343927,0.656073
0.03,4.06318e-05,0.226911,0.773089,0.411296,0.588704
0.03,4.08667e-05,0.258997,0.741003,0.408283,0.591717
0.03,4.11015e-05,0.305937,0.694063,0.453643,0.546357
0.03,4.13364e-05,0.306907,0.693093,0.434609,0.565391
0.03,4.15713e-05,0.346154,0.653846,0.507127,0.492873
0.03,4.18061e-05,0.357319,0.642681,0.507313,0.492687
0.03,4.2041e-05,0.418911,0.581089,0.590334,0.409666
0.03,4.22759e-05,0.482809,0.517191,0.623668,0.376332
0.03,4.25107e-05,0.461438,0.538562,0.569778,0.430222
0.03,4.27456e-05,0.551426,0.448574,0.706102,0.293898
0.03,4.29805e-05,0.574904,0.425096,0.674932,0.325068
0.03,4.32153e-05,0.549766,0.450234,0.657238,0.342762
0.03,4.34502e-05,0.582017,0.417983,0.739373,0.260627
0.03,4.36851e-05,0.589612,0.410388,0.744113,0.255887
0.03,4.39199e-05,0.647285,0.352715,0.812932,0.187068
0.03,4.41548e-05,0.643995,0.356005,0.787089,0.212911
0.03,4.43897e-05,0.62991,0.37009,0.802678,0.197322
0.03,4.46245e-05,0.642791,0.357209,0.847704,0.152296
0.03,4.48594e-05,0.643303,0.356697,0.860656,0.139344
0.03,4.50943e-05,0.666265,0.333735,0.896347,0.103653
0.03,4.53291e-05,0.666156,0.333844,0.900868,0.0991321
0.03,4.5564e-05,0.721537,0.278463,0.948811,0.0511893
0.03,4.57989e-05,0.750563,0.249437,0.950021,0.0499788
0.03,4.60337e-05,0.769878,0.230122,0.958777,0.0412228
0.03,4.62686e-05,0.793033,0.206967,0.971659,0.0283412
0.03,4.65035e-05,0.808055,0.191945,0.978093,0.0219071
0.03,4.67383e-05,0.789331,0.210669,0.974359,0.025641
0.03,4.69732e-05,0.814073,0.185927,0.993802,0.00619801
0.03,4.72081e-05,0.815726,0.184274,0.99362,0.00638014
0.03,4.74429e-05,0.836828,0.163172,0.998488,0.00151192
0.03,4.76778e-05,0.843154,0.156846,0.996771,0.00322905
0.03,4.79127e-05,0.878182,0.121818,0.998451,0.00154877
0.03,4.81475e-05,0.914777,0.0852235,0.996538,0.00346177
0.03,4.83824e-05,0.925775,0.0742247,0.983219,0.0167812
0.03,4.86173e-05,0.948888,0.0511123,0.982566,0.0174342
0.03,4.88521e-05,0.956862,0.0431376,0.963491,0.0365091
0.03,4.9087e-05,0.955153,0.0448473,0.94072,0.0592803
0.03,4.93218e-05,0.968988,0.0310122,0.945272,0.0547276
0.03,4.95567e-05,0.978318,0.0216816,0.926714,0.073286
0.03,4.97916e-05,0.985809,0.0141905,0.909893,0.090107
0.03,5.00264e-05,0.985916,0.0140842,0.874024,0.125976
0.03,5.02613e-05,0.99446,0.0055404,0.885025,0.114975
0.03,5.04962e-05,0.998236,0.00176414,0.859353,0.140647
0.03,5.0731e-05,0.994882,0.00511845,0.803649,0.196351
0.03,5.09659e-05,0.987483,0.0125168,0.78401,0.21599
0.03,5.12008e-05,0.991462,0.00853846,0.80941,0.19059
0.03,5.14356e-05,0.985426,0.0145737,0.74574,0.25426
0.03,5.16705e-05,0.973551,0.026449,0.709483,0.290517
0.03,5.19054e-05,0.956216,0.0437838,0.67692,0.32308
0.03,5.21402e-05,0.945393,0.0546074,0.668743,0.331257
0.03,5.23751e-05,0.944889,0.0551108,0.661811,0.338189
0.03,5.261e-05,0.935907,0.0640926,0.615143,0.384857
0.03,5.28448e-05,0.914192,0.0858077,0.562956,0.437044
0.03,5.30797e-05,0.907816,0.0921845,0.561927,0.438073
0.03,5.33146e-05,0.902496,0.097504,0.532661,0.467339
0.03,5.35494e-05,0.88562,0.11438,0.483308,0.516692
0.03,5.37843e-05,0.845061,0.154939,0.419655,0.580345
0.03,5.40192e-05,0.806071,0.193929,0.396817,0.603183
0.03,5.4254e-05,0.765882,0.234118,0.367783,0.632217
0.03,5.44889e-05,0.736434,0.263566,0.35169,0.64831
0.03,5.47238e-05,0.698781,0.301219,0.311193,0.688807
0.03,5.49586e-05,0.674628,0.325372,0.298167,0.701833
0.03,5.51935e-05,0.67873,0.32127,0.299068,0.700932
0.03,5.54284e-05,0.632551,0.367449,0.225657,0.774343
0.03,5.56632e-05,0.641287,0.358713,0.247888,0.752112
0.03,5.58981e-05,0.638134,0.361866,0.211459,0.788541
0.03,5.6133e-05,0.636176,0.363824,0.1882,0.8118
0.03,5.63678e-05,0.600093,0.399907,0.139481,0.860519
0.03,5.66027e-05,0.567166,0.432834,0.121218,0.878782
0.03,5.68376e-05,0.497812,0.502188,0.0805282,0.919472
0.03,5.70724e-05,0.454926,0.545074,0.0773832,0.922617
0.03,5.73073e-05,0.421559,0.578441,0.0647818,0.935218
0.03,5.75422e-05,0.3844,0.6156,0.0485982,0.951402
0.03,5.7777e-05,0.35264,0.64736,0.0380307,0.961969
0.03,5.80119e-05,0.365908,0.634092,0.0447819,0.955218
0.03,5.82468e-05,0.366843,0.633157,0.0279268,0.972073
0.03,5.84816e-05,0.281242,0.718758,0.00188793,0.998112
0.03,5.87165e-05,0.210423,0.789577,0.000413125,0.999587
0.03,5.89514e-05,0.195434,0.804566,0.0030359,0.996964
0.03,5.91862e-05,0.157925,0.842075,0.000222852,0.999777
0.03,5.94211e-05,0.136418,0.863582,0.0033777,0.996622
0.03,5.9656e-05,0.104958,0.895042,0.00489062,0.995109
0.03,5.98908e-05,0.0994067,0.900593,0.0185726,0.981427
0.03,6.01257e-05,0.108551,0.891449,0.0355162,0.964484
0.03,6.03605e-05,0.100017,0.899983,0.0353072,0.964693
0.03,6.05954e-05,0.0948051,0.905195,0.0478948,0.952105
0.03,6.08303e-05,0.0722715,0.927729,0.0481902,0.95181
0.03,6.10651e-05,0.0489655,0.951034,0.056267,0.943733
0.03,6.13e-05,0.0460587,0.953941,0.0935337,0.906466
0.03,6.15349e-05,0.0410016,0.958998,0.10417,0.89583
0.03,6.17697e-05,0.0444438,0.955556,0.136386,0.863614
0.03,6.20046e-05,0.0616008,0.938399,0.178523,0.821477
0.03,6.22395e-05,0.0564932,0.943507,0.161824,0.838176
0.03,6.24743e-05,0.0488354,0.951165,0.176541,0.823459
0.03,6.27092e-05,0.045584,0.954416,0.203741,0.796259
0.03,6.29441e-05,0.0558609,0.944139,0.252927,0.747073
0.03,6.31789e-05,0.0634717,0.936528,0.273662,0.726338
0.03,6.34138e-05,0.083078,0.916922,0.320982,0.679018
0.03,6.36487e-05,0.103388,0.896612,0.34584,0.65416
0.03,6.38835e-05,0.148929,0.851071,0.406945,0.593055
0.03,6.41184e-05,0.148891,0.851109,0.369125,0.630875
0.03,6.43533e-05,0.167899,0.832101,0.424571,0.575429
0.03,6.45881e-05,0.187452,0.812548,0.455616,0.544384
0.03,6.4823e-05,0.244966,0.755034,0.531625,0.468375
0.03,6.50579e-05,0.27787,0.72213,0.531475,0.468525
0.03,6.52927e-05,0.301136,0.698864,0.551363,0.448637
0.03,6.55276e-05,0.350431,0.649569,0.608106,0.391894
0.03,6.57625e-05,0.367752,0.632248,0.605263,0.394737
0.03,6.59973e-05,0.400521,0.599479,0.650831,0.349169
0.03,6.62322e-05,0.418443,0.581557,0.665714,0.334286
0.03,6.64671e-05,0.450581,0.549419,0.706868,0.293132
0.03,6.67019e-05,0.478495,0.521505,0.730244,0.269756
0.03,6.69368e-05,0.515402,0.484598,0.76462,0.23538
0.03,6.71717e-05,0.579822,0.420178,0.81285,0.18715
0.03,6.74065e-05,0.60261,0.39739,0.804802,0.195198
0.03,6.76414e-05,0.612376,0.387624,0.819507,0.180493
0.03,6.78763e-05,0.653471,0.346529,0.865928,0.134072
0.03,6.81111e-05,0.637763,0.362237,0.846757,0.153243
0.03,6.8346e-05,0.659649,0.340351,0.894479,0.105521
0.03,6.85809e-05,0.695664,0.304336,0.921132,0.0788685
0.03,6.88157e-05,0.742662,0.257338,0.942967,0.0570327
0.03,6.90506e-05,0.743465,0.256535,0.933052,0.0669476
0.03,6.92855e-05,0.778566,0.221434,0.964286,0.0357143
0.03,6.95203e-05,0.81418,0.18582,0.975907,0.0240931
0.03,6.97552e-05,0.846089,0.153911,0.984113,0.0158867
0.03,6.99901e-05,0.86735,0.13265,0.988509,0.0114914
0.03,7.02249e-05,0.89047,0.10953,0.994825,0.00517527
0.03,7.04598e-05,0.909916,0.0900837,0.997752,0.00224774
0.03,7.06947e-05,0.901181,0.0988186,0.995271,0.00472943
0.03,7.09295e-05,0.899042,0.100958,0.998387,0.00161254
0.03,7.11644e-05,0.914341,0.0856586,0.999202,0.000797808
0.03,7.13992e-05,0.923316,0.0766845,0.99579,0.00420953
0.03,7.16341e-05,0.932245,0.0677552,0.991354,0.00864583
0.03,7.1869e-05,0.949096,0.0509038,0.988442,0.011558
0.03,7.21038e-05,0.959065,0.0409353,0.977572,0.0224279
0.03,7.23387e-05,0.96981,0.0301898,0.969538,0.0304619
0.03,7.25736e-05,0.983156,0.0168438,0.965525,0.0344751
0.03,7.28084e-05,0.98684,0.01316,0.942603,0.0573969
0.03,7.30433e-05,0.989199,0.0108014,0.925088,0.0749118
0.03,7.32782e-05,0.991565,0.00843475,0.914059,0.0859408
0.03,7.3513e-05,0.991714,0.00828596,0.894881,0.105119
0.03,7.37479e-05,0.98689,0.0131101,0.862849,0.137151
0.03,7.39828e-05,0.968146,0.0318535,0.812509,0.187491
0.03,7.42176e-05,0.976212,0.0237877,0.857486,0.142514
0.03,7.44525e-05,0.961787,0.0382125,0.786219,0.213781
0.03,7.46874e-05,0.954361,0.045639,0.78065,0.21935
0.03,7.49222e-05,0.94047,0.0595298,0.745043,0.254957
0.03,7.51571e-05,0.926264,0.0737358,0.717034,0.282966
0.03,7.5392e-05,0.882018,0.117982,0.645201,0.354799
0.03,7.56268e-05,0.872083,0.127917,0.674594,0.325406
0.03,7.58617e-05,0.874412,0.125588,0.661997,0.338003
0.03,7.60966e-05,0.861075,0.138925,0.611461,0.388539
0.03,7.63314e-05,0.855835,0.144165,0.590933,0.409067
0.03,7.65663e-05,0.841669,0.158331,0.549474,0.450526
0.03,7.68012e-05,0.804292,0.195708,0.488707,0.511293
0.03,7.7036e-05,0.795746,0.204254,0.495142,0.504858
0.03,7.72709e-05,0.784833,0.215167,0.461755,0.538245
0.03,7.75058e-05,0.769341,0.230659,0.425912,0.574088
0.03,7.77406e-05,0.746425,0.253575,0.388309,0.611691
0.03,7.79755e-05,0.723888,0.276112,0.35769,0.64231
0.03,7.82104e-05,0.710894,0.289106,0.336861,0.663139
0.03,7.84452e-05,0.674412,0.325588,0.284719,0.715281
0.03,7.86801e-05,0.635793,0.364207,0.25676,0.74324
0.03,7.8915e-05,0.590297,0.409703,0.224489,0.775511
0.03,7.91498e-05,0.588683,0.411317,0.238171,0.761829
0.03,7.93847e-05,0.565899,0.434101,0.196062,0.803938
0.03,7.96196e-05,0.536445,0.463555,0.167195,0.832805
0.03,7.98544e-05,0.513941,0.486059,0.148999,0.851001
0.03,8.00893e-05,0.48423,0.51577,0.122285,0.877715
0.03,8.03242e-05,0.505782,0.494218,0.134255,0.865745
0.03,8.0559e-05,0.483686,0.516314,0.0882776,0.911722
0.03,8.07939e-05,0.451459,0.548541,0.0663629,0.933637
0.03,8.10288e-05,0.412906,0.587094,0.0487285,0.951271
0.03,8.12636e-05,0.404594,0.595406,0.0488157,0.951184
0.03,8.14985e-05,0.345747,0.654253,0.0191107,0.980889
0.03,8.17334e-05,0.319698,0.680302,0.0194486,0.980551
0.03,8.19682e-05,0.278288,0.721712,0.00850261,0.991497
0.03,8.22031e-05,0.252555,0.747445,0.00619186,0.993808
0.03,8.24379e-05,0.239763,0.760237,0.00368813,0.996312
0.03,8.26728e-05,0.194173,0.805827,0.000213166,0.999787
0.03,8.29077e-05,0.180597,0.819403,0.0065224,0.993478
0.03,8.31425e-05,0.170205,0.829795,0.0126707,0.987329
0.03,8.33774e-05,0.174581,0.825419,0.0255733,0.974427
0.03,8.36123e-05,0.164748,0.835252,0.0285118,0.971488
0.03,8.38471e-05,0.15417,0.84583,0.0384397,0.96156
0.03,8.4082e-05,0.150638,0.849362,0.0568676,0.943132
0.03,8.43169e-05,0.120573,0.879427,0.0523185,0.947681
0.03,8.45517e-05,0.109396,0.890604,0.0809138,0.919086
0.03,8.47866e-05,0.0976361,0.902364,0.0981546,0.901845
0.03,8.50215e-05,0.0842712,0.915729,0.111068,0.888932
0.03,8.52563e-05,0.0792861,0.920714,0.141932,0.858068
0.03,8.54912e-05,0.0597043,0.940296,0.139347,0.860653
0.03,8.57261e-05,0.0614261,0.938574,0.191278,0.808722
0.03,8.59609e-05,0.0639288,0.936071,0.212783,0.787217
0.03,8.61958e-05,0.07525,0.92475,0.25557,0.74443
0.03,8.64307e-05,0.105302,0.894698,0.310625,0.689375
0.03,8.66655e-05,0.0902845,0.909716,0.265208,0.734792
0.03,8.69004e-05,0.118994,0.881006,0.354292,0.645708
0.03,8.71353e-05,0.12536,0.87464,0.346358,0.653642
0.03,8.73701e-05,0.127564,0.872436,0.368815,0.631185
0.03,8.7605e-05,0.129619,0.870381,0.39686,0.60314
0.03,8.78399e-05,0.136582,0.863418,0.433443,0.566557
0.03,8.80747e-05,0.144548,0.855452,0.466153,0.533847
0.03,8.83096e-05,0.184449,0.815551,0.538323,0.461677
0.03,8.85445e-05,0.159587,0.840413,0.479874,0.520126
0.03,8.87793e-05,0.152523,0.847477,0.533804,0.466196
0.03,8.90142e-05,0.186474,0.813526,0.620862,0.379138
0.03,8.92491e-05,0.198958,0.801042,0.618847,0.381153
0.03,8.94839e-05,0.200679,0.799321,0.634458,0.365542
0.03,8.97188e-05,0.216579,0.783421,0.680437,0.319563
0.03,8.99537e-05,0.235975,0.764025,0.708792,0.291208
0.03,9.01885e-05,0.278833,0.721167,0.760646,0.239354
0.03,9.04234e-05,0.322791,0.677209,0.785182,0.214818
0.03,9.06583e-05,0.378014,0.621986,0.818919,0.181081
0.03,9.08931e-05,0.43272,0.56728,0.840855,0.159145
0.03,9.1128e-05,0.446876,0.553124,0.833167,0.166833
0.03,9.13629e-05,0.458106,0.541894,0.854182,0.145818
0.03,9.15977e-05,0.491023,0.508977,0.887756,0.112244
0.03,9.18326e-05,0.526857,0.473143,0.90792,0.0920802
0.03,9.20675e-05,0.56276,0.43724,0.924909,0.0750906
0.03,9.23023e-05,0.564126,0.435874,0.923922,0.0760779
0.03,9.25372e-05,0.606563,0.393437,0.958441,0.0415585
0.03,9.27721e-05,0.658134,0.341866,0.973627,0.0263726
0.03,9.30069e-05,0.673213,0.326787,0.971524,0.0284759
0.03,9.32418e-05,0.698276,0.301724,0.984692,0.0153081
0.03,9.34766e-05,0.67927,0.32073,0.979077,0.0209233
0.03,9.37115e-05,0.696254,0.303746,0.994046,0.00595408
0.03,9.39464e-05,0.74943,0.25057,0.999757,0.000242752
0.03,9.41812e-05,0.760359,0.239641,0.995862,0.00413764
0.03,9.44161e-05,0.764565,0.235435,0.992792,0.00720751
0.03,9.4651e-05,0.801306,0.198694,0.995877,0.0041227
0.03,9.48858e-05,0.824773,0.175227,0.989784,0.0102163
0.03,9.51207e-05,0.866738,0.133262,0.990285,0.00971469
0.03,9.53556e-05,0.881966,0.118034,0.973729,0.0262711
0.03,9.55904e-05,0.893564,0.106436,0.962843,0.0371574
