Noise Level,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.03,2.57039e-08,0.386361,0.613639,0.463848,0.536152
0.03,2.60609e-08,0.416584,0.583416,0.508261,0.491739
0.03,2.64179e-08,0.447985,0.552015,0.54056,0.45944
0.03,2.67749e-08,0.445417,0.554583,0.53716,0.46284
0.03,2.71319e-08,0.480523,0.519477,0.60633,0.39367
0.03,2.74889e-08,0.519308,0.480692,0.64064,0.35936
0.03,2.78459e-08,0.580077,0.419923,0.691275,0.308725
0.03,2.82029e-08,0.581891,0.418109,0.664043,0.335957
0.03,2.85599e-08,0.651312,0.348688,0.754662,0.245338
0.03,2.89169e-08,0.684121,0.315879,0.750325,0.249675
0.03,2.92739e-08,0.694312,0.305688,0.756898,0.243102
0.03,2.96309e-08,0.733887,0.266113,0.809241,0.190759
0.03,2.99879e-08,0.739872,0.260128,0.806105,0.193895
0.03,3.03449e-08,0.736591,0.263409,0.822588,0.177412
0.03,3.07019e-08,0.75703,0.24297,0.865208,0.134792
0.03,3.10589e-08,0.780048,0.219952,0.888873,0.111127
0.03,3.14159e-08,0.806334,0.193666,0.911712,0.0882879
0.03,3.17729e-08,0.833885,0.166115,0.931348,0.0686523
0.03,3.21299e-08,0.855169,0.144831,0.943401,0.0565992
0.03,3.24869e-08,0.867037,0.132963,0.951361,0.0486394
0.03,3.28439e-08,0.889151,0.110849,0.970382,0.0296178
0.03,3.32009e-08,0.905422,0.0945784,0.978634,0.0213665
0.03,3.35579e-08,0.895324,0.104676,0.974254,0.0257462
0.03,3.39149e-08,0.922789,0.0772105,0.996083,0.00391725
0.03,3.42719e-08,0.948789,0.0512108,0.999237,0.000762906
0.03,3.46289e-08,0.960767,0.0392335,0.999067,0.000932946
0.03,3.49859e-08,0.979097,0.0209026,0.999234,0.000766225
0.03,3.53429e-08,0.983685,0.0163149,0.992282,0.00771822
0.03,3.56999e-08,0.98092,0.01908,0.979836,0.0201643
0.03,3.60569e-08,0.971752,0.0282483,0.965615,0.034385
0.03,3.64139e-08,0.962413,0.037587,0.958456,0.0415445
0.03,3.67709e-08,0.953282,0.0467181,0.949285,0.0507146
0.03,3.71279e-08,0.95317,0.0468302,0.946474,0.0535256
0.03,3.74849e-08,0.939604,0.060396,0.91836,0.0816405
0.03,3.78419e-08,0.913721,0.0862788,0.888794,0.111206
0.03,3.81989e-08,0.89976,0.10024,0.886911,0.113089
0.03,3.85559e-08,0.894101,0.105899,0.876133,0.123867
0.03,3.89129e-08,0.895945,0.104055,0.86333,0.13667
0.03,3.92699e-08,0.855309,0.144691,0.791087,0.208913
0.03,3.96269e-08,0.815589,0.184411,0.772988,0.227012
0.03,3.99839e-08,0.782862,0.217138,0.758198,0.241802
0.03,4.03409e-08,0.754052,0.245948,0.735188,0.264812
0.03,4.06979e-08,0.755661,0.244339,0.739578,0.260422
0.03,4.10549e-08,0.739036,0.260964,0.691943,0.308057
0.03,4.14119e-08,0.720101,0.279899,0.662288,0.337712
0.03,4.17689e-08,0.667057,0.332943,0.598019,0.401981
0.03,4.21259e-08,0.651569,0.348431,0.607472,0.392528
0.03,4.24829e-08,0.634962,0.365038,0.57517,0.42483
0.03,4.28399e-08,0.635666,0.364334,0.563262,0.436738
0.03,4.31969e-08,0.612634,0.387366,0.507534,0.492466
0.03,4.35539e-08,0.607794,0.392206,0.494419,0.505581
0.03,4.39109e-08,0.585234,0.414766,0.443404,0.556596
0.03,4.42679e-08,0.56344,0.43656,0.414424,0.585576
0.03,4.46249e-08,0.502172,0.497828,0.347416,0.652584
0.03,4.49819e-08,0.466255,0.533745,0.342203,0.657797
0.03,4.53389e-08,0.425822,0.574178,0.307864,0.692136
0.03,4.56959e-08,0.366551,0.633449,0.261241,0.738759
0.03,4.60529e-08,0.34008,0.65992,0.262853,0.737147
0.03,4.64099e-08,0.331243,0.668757,0.250742,0.749258
0.03,4.67669e-08,0.305597,0.694403,0.209545,0.790455
0.03,4.71239e-08,0.336248,0.663752,0.231703,0.768297
0.03,4.74809e-08,0.297133,0.702867,0.146893,0.853107
0.03,4.78379e-08,0.247752,0.752248,0.115259,0.884741
0.03,4.81949e-08,0.216153,0.783847,0.105671,0.894329
0.03,4.85519e-08,0.188077,0.811923,0.0891817,0.910818
0.03,4.89089e-08,0.186453,0.813547,0.0895063,0.910494
0.03,4.92659e-08,0.17902,0.82098,0.066538,0.933462
0.03,4.96229e-08,0.130384,0.869616,0.0296713,0.970329
0.03,4.99799e-08,0.110972,0.889028,0.0320065,0.967993
0.03,5.03369e-08,0.119771,0.880229,0.0339636,0.966036
0.03,5.06939e-08,0.123305,0.876695,0.0208801,0.97912
0.03,5.10509e-08,0.100162,0.899838,0.00472631,0.995274
0.03,5.14079e-08,0.0988778,0.901122,0.00452388,0.995476
0.03,5.17649e-08,0.0960555,0.903944,0.00117782,0.998822
0.03,5.21219e-08,0.0913153,0.908685,4.80732e-05,0.999952
0.03,5.24789e-08,0.100343,0.899657,0.00168737,0.998313
0.03,5.28359e-08,0.106126,0.893874,0.0040654,0.995935
0.03,5.31929e-08,0.108884,0.891116,0.00766777,0.992332
0.03,5.35499e-08,0.12009,0.87991,0.0174223,0.982578
0.03,5.39069e-08,0.101938,0.898062,0.0133851,0.986615
0.03,5.42639e-08,0.101182,0.898818,0.0295498,0.97045
0.03,5.46209e-08,0.0846723,0.915328,0.0304381,0.969562
0.03,5.49779e-08,0.0914515,0.908549,0.057648,0.942352
0.03,5.53349e-08,0.0953923,0.904608,0.0698649,0.930135
0.03,5.56919e-08,0.111277,0.888723,0.0972779,0.902722
0.03,5.60489e-08,0.120221,0.879779,0.110452,0.889548
0.03,5.64059e-08,0.137825,0.862175,0.137278,0.862722
0.03,5.67629e-08,0.165968,0.834032,0.171671,0.828329
0.03,5.71199e-08,0.158197,0.841803,0.15509,0.84491
0.03,5.74769e-08,0.167068,0.832932,0.192415,0.807585
0.03,5.78339e-08,0.191027,0.808973,0.231856,0.768144
0.03,5.81909e-08,0.19875,0.80125,0.238361,0.761639
0.03,5.85479e-08,0.221014,0.778986,0.283614,0.716386
0.03,5.89049e-08,0.232494,0.767506,0.29839,0.70161
0.03,5.92619e-08,0.274111,0.725889,0.357435,0.642565
0.03,5.96189e-08,0.294691,0.705309,0.362637,0.637363
0.03,5.99759e-08,0.304245,0.695755,0.381473,0.618527
0.03,6.03329e-08,0.293558,0.706442,0.38833,0.61167
0.03,6.06899e-08,0.294233,0.705767,0.435521,0.564479
0.03,6.10469e-08,0.322413,0.677587,0.495844,0.504156
0.03,6.14039e-08,0.321476,0.678524,0.495952,0.504048
0.03,6.17609e-08,0.362864,0.637136,0.571859,0.428141
0.03,6.21179e-08,0.391697,0.608303,0.589438,0.410562
0.03,6.24749e-08,0.375081,0.624919,0.575331,0.424669
0.03,6.28319e-08,0.408528,0.591472,0.65576,0.34424
0.03,6.31889e-08,0.435416,0.564584,0.673696,0.326304
0.03,6.35459e-08,0.481171,0.518829,0.717616,0.282384
0.03,6.39029e-08,0.520984,0.479016,0.738094,0.261906
0.03,6.42598e-08,0.504636,0.495364,0.714743,0.285257
0.03,6.46168e-08,0.52211,0.47789,0.771434,0.228566
0.03,6.49738e-08,0.56556,0.43444,0.818478,0.181522
0.03,6.53308e-08,0.586767,0.413233,0.824793,0.175207
0.03,6.56878e-08,0.603154,0.396846,0.844877,0.155123
0.03,6.60448e-08,0.594612,0.405388,0.849901,0.150099
0.03,6.64018e-08,0.599066,0.400934,0.880345,0.119655
0.03,6.67588e-08,0.57834,0.42166,0.88442,0.11558
0.03,6.71158e-08,0.600147,0.399853,0.927637,0.0723631
0.03,6.74728e-08,0.637603,0.362397,0.950281,0.0497192
0.03,6.78298e-08,0.633416,0.366584,0.945536,0.0544636
0.03,6.81868e-08,0.722006,0.277994,0.989386,0.0106135
0.03,6.85438e-08,0.748054,0.251946,0.981173,0.0188267
0.03,6.89008e-08,0.764711,0.235289,0.987092,0.0129081
0.03,6.92578e-08,0.801947,0.198053,0.997022,0.0029784
0.03,6.96148e-08,0.809133,0.190867,0.996499,0.00350121
0.03,6.99718e-08,0.824379,0.175621,0.999667,0.000332853
0.03,7.03288e-08,0.866134,0.133866,0.997642,0.00235766
0.03,7.06858e-08,0.910444,0.089556,0.995247,0.0047525
0.03,7.10428e-08,0.91335,0.0866498,0.972935,0.0270648
0.03,7.13998e-08,0.915426,0.0845744,0.96132,0.0386796
0.03,7.17568e-08,0.93479,0.0652103,0.962351,0.0376493
0.03,7.21138e-08,0.952903,0.0470972,0.95016,0.0498403
0.03,7.24708e-08,0.953776,0.0462238,0.917849,0.0821511
0.03,7.28278e-08,0.966636,0.0333637,0.918674,0.0813255
0.03,7.31848e-08,0.975236,0.0247641,0.898368,0.101632
0.03,7.35418e-08,0.987971,0.0120292,0.896936,0.103064
0.03,7.38988e-08,0.990544,0.00945624,0.857688,0.142312
0.03,7.42558e-08,0.986072,0.0139279,0.814404,0.185596
0.03,7.46128e-08,0.983418,0.0165817,0.802054,0.197946
0.03,7.49698e-08,0.972067,0.0279329,0.755991,0.244009
0.03,7.53268e-08,0.978124,0.0218762,0.784672,0.215328
0.03,7.56838e-08,0.973455,0.0265448,0.730731,0.269269
0.03,7.60408e-08,0.979005,0.0209952,0.736701,0.263299
0.03,7.63978e-08,0.974033,0.0259667,0.679315,0.320685
0.03,7.67548e-08,0.973972,0.0260279,0.665168,0.334832
0.03,7.71118e-08,0.962572,0.0374279,0.604231,0.395769
0.03,7.74688e-08,0.957518,0.0424816,0.592998,0.407002
0.03,7.78258e-08,0.942907,0.0570926,0.541565,0.458435
0.03,7.81828e-08,0.934273,0.0657273,0.525803,0.474197
0.03,7.85398e-08,0.922079,0.0779207,0.489273,0.510727
0.03,7.88968e-08,0.910761,0.0892394,0.460928,0.539072
0.03,7.92538e-08,0.902483,0.0975171,0.436069,0.563931
0.03,7.96108e-08,0.877527,0.122473,0.380157,0.619843
0.03,7.99678e-08,0.855265,0.144735,0.357594,0.642406
0.03,8.03248e-08,0.83249,0.16751,0.329123,0.670877
0.03,8.06818e-08,0.811833,0.188167,0.304213,0.695787
0.03,8.10388e-08,0.782437,0.217563,0.267217,0.732783
0.03,8.13958e-08,0.740268,0.259732,0.229101,0.770899
0.03,8.17528e-08,0.707828,0.292172,0.21394,0.78606
0.03,8.21098e-08,0.692962,0.307038,0.204569,0.795431
0.03,8.24668e-08,0.693813,0.306187,0.193293,0.806707
0.03,8.28238e-08,0.663274,0.336726,0.144999,0.855001
0.03,8.31808e-08,0.629456,0.370544,0.121944,0.878056
0.03,8.35378e-08,0.60442,0.39558,0.108341,0.891659
0.03,8.38948e-08,0.55809,0.44191,0.0778051,0.922195
0.03,8.42518e-08,0.494833,0.505167,0.0544394,0.945561
0.03,8.46088e-08,0.411834,0.588166,0.0331014,0.966899
0.03,8.49658e-08,0.358685,0.641315,0.0320676,0.967932
0.03,8.53228e-08,0.360365,0.639635,0.0415612,0.958439
0.03,8.56798e-08,0.319846,0.680154,0.0168091,0.983191
0.03,8.60368e-08,0.285407,0.714593,0.0107987,0.989201
0.03,8.63938e-08,0.254494,0.745506,0.00572758,0.994272
0.03,8.67508e-08,0.220011,0.779989,0.00151389,0.998486
0.03,8.71078e-08,0.162883,0.837117,0.000589257,0.999411
0.03,8.74648e-08,0.144079,0.855921,0.0101829,0.989817
0.03,8.78218e-08,0.094892,0.905108,0.00643209,0.993568
0.03,8.81788e-08,0.0947671,0.905233,0.0332862,0.966714
0.03,8.85358e-08,0.0824493,0.917551,0.0373761,0.962624
0.03,8.88928e-08,0.0893773,0.910623,0.0645564,0.935444
0.03,8.92498e-08,0.0787833,0.921217,0.0635121,0.936488
0.03,8.96068e-08,0.0618362,0.938164,0.0699303,0.93007
0.03,8.99638e-08,0.0647816,0.935218,0.10622,0.89378
0.03,9.03208e-08,0.0604906,0.939509,0.112793,0.887207
0.03,9.06778e-08,0.0510545,0.948945,0.123132,0.876868
0.03,9.10348e-08,0.0520315,0.947969,0.156037,0.843963
0.03,9.13918e-08,0.0844497,0.91555,0.227984,0.772016
0.03,9.17488e-08,0.0783842,0.921616,0.191745,0.808255
0.03,9.21058e-08,0.104219,0.895781,0.26563,0.73437
0.03,9.24628e-08,0.142651,0.857349,0.303498,0.696502
0.03,9.28198e-08,0.139621,0.860379,0.273283,0.726717
0.03,9.31768e-08,0.135426,0.864574,0.300196,0.699804
0.03,9.35338e-08,0.137582,0.862418,0.33513,0.66487
0.03,9.38908e-08,0.14293,0.85707,0.367277,0.632723
0.03,9.42478e-08,0.14724,0.85276,0.392348,0.607652
0.03,9.46048e-08,0.134,0.866,0.396617,0.603383
0.03,9.49618e-08,0.159024,0.840976,0.482133,0.517867
0.03,9.53188e-08,0.185549,0.814451,0.512221,0.487779
0.03,9.56758e-08,0.209336,0.790664,0.534665,0.465335
0.03,9.60328e-08,0.214228,0.785772,0.544485,0.455515
0.03,9.63898e-08,0.245039,0.754961,0.603572,0.396428
0.03,9.67468e-08,0.268205,0.731795,0.624467,0.375533
0.03,9.71038e-08,0.285881,0.714119,0.645302,0.354698
0.03,9.74608e-08,0.317412,0.682588,0.685961,0.314039
0.03,9.78178e-08,0.359352,0.640648,0.723719,0.276281
0.03,9.81748e-08,0.370142,0.629858,0.723278,0.276722
0.03,9.85318e-08,0.426906,0.573094,0.790139,0.209861
0.03,9.88888e-08,0.485051,0.514949,0.815774,0.184226
0.03,9.92458e-08,0.529266,0.470734,0.82878,0.17122
0.03,9.96028e-08,0.570154,0.429846,0.849681,0.150319
0.03,9.99598e-08,0.574934,0.425066,0.846201,0.153799
0.03,1.00317e-07,0.641452,0.358548,0.9072,0.0927996
0.03,1.00674e-07,0.703198,0.296802,0.924159,0.0758411
0.03,1.01031e-07,0.724191,0.275809,0.91834,0.08166
0.03,1.01388e-07,0.801209,0.198791,0.963817,0.0361826
0.03,1.01745e-07,0.82002,0.17998,0.948517,0.0514832
0.03,1.02102e-07,0.822879,0.177121,0.953938,0.046062
0.03,1.02459e-07,0.838289,0.161711,0.972308,0.0276924
0.03,1.02816e-07,0.864584,0.135416,0.985678,0.0143224
0.03,1.03173e-07,0.899669,0.100331,0.9947,0.00530014
0.03,1.0353e-07,0.907181,0.0928193,0.993419,0.006581
0.03,1.03887e-07,0.878736,0.121264,0.987671,0.0123291
0.03,1.04244e-07,0.876723,0.123277,0.998331,0.00166865
0.03,1.04601e-07,0.89934,0.10066,0.998959,0.00104125
0.03,1.04958e-07,0.910644,0.0893562,0.993836,0.00616379
0.03,1.05315e-07,0.909968,0.0900316,0.985868,0.0141325
0.03,1.05672e-07,0.925055,0.0749449,0.985452,0.0145481
0.03,1.06029e-07,0.920458,0.0795418,0.965608,0.034392
0.03,1.06386e-07,0.917651,0.0823491,0.957457,0.0425432
0.03,1.06743e-07,0.902452,0.0975479,0.936435,0.0635648
0.03,1.071e-07,0.863352,0.136648,0.899469,0.100531
0.03,1.07457e-07,0.861725,0.138275,0.916304,0.0836962
0.03,1.07814e-07,0.844895,0.155105,0.888256,0.111744
0.03,1.08171e-07,0.849411,0.150589,0.887021,0.112979
0.03,1.08528e-07,0.831589,0.168411,0.847025,0.152975
0.03,1.08885e-07,0.813737,0.186263,0.825609,0.174391
0.03,1.09242e-07,0.774267,0.225733,0.779718,0.220282
0.03,1.09599e-07,0.746588,0.253412,0.768739,0.231261
0.03,1.09956e-07,0.700184,0.299816,0.725502,0.274498
0.03,1.10313e-07,0.66663,0.33337,0.712554,0.287446
0.03,1.1067e-07,0.672356,0.327644,0.722082,0.277918
0.03,1.11027e-07,0.667309,0.332691,0.685155,0.314845
0.03,1.11384e-07,0.636734,0.363266,0.630006,0.369994
0.03,1.11741e-07,0.579631,0.420369,0.57509,0.42491
0.03,1.12098e-07,0.555471,0.444529,0.577526,0.422474
0.03,1.12455e-07,0.488199,0.511801,0.503551,0.496449
0.03,1.12812e-07,0.481813,0.518187,0.532354,0.467646
0.03,1.13169e-07,0.440603,0.559397,0.467128,0.532872
0.03,1.13526e-07,0.428286,0.571714,0.463167,0.536833
0.03,1.13883e-07,0.399028,0.600972,0.412823,0.587177
0.03,1.1424e-07,0.386697,0.613303,0.396114,0.603886
0.03,1.14597e-07,0.398069,0.601931,0.390519,0.609481
0.03,1.14954e-07,0.381848,0.618152,0.335324,0.664676
0.03,1.15311e-07,0.346518,0.653482,0.288279,0.711721
0.03,1.15668e-07,0.305463,0.694537,0.25414,0.74586
0.03,1.16025e-07,0.275495,0.724505,0.236183,0.763817
0.03,1.16382e-07,0.230646,0.769354,0.195106,0.804894
0.03,1.16739e-07,0.207773,0.792227,0.188126,0.811874
0.03,1.17096e-07,0.178229,0.821771,0.156793,0.843207
0.03,1.17453e-07,0.138842,0.861158,0.122872,0.877128
0.03,1.1781e-07,0.130083,0.869917,0.130195,0.869805
0.03,1.18167e-07,0.0961697,0.90383,0.0863822,0.913618
0.03,1.18524e-07,0.0823697,0.91763,0.0849785,0.915022
0.03,1.18881e-07,0.0601353,0.939865,0.0584489,0.941551
0.03,1.19238e-07,0.0697433,0.930257,0.0726532,0.927347
0.03,1.19595e-07,0.0576788,0.942321,0.037212,0.962788
0.03,1.19952e-07,0.0540063,0.945994,0.0304484,0.969552
0.03,1.20309e-07,0.0483018,0.951698,0.0181167,0.981883
0.03,1.20666e-07,0.0358149,0.964185,0.00666442,0.993336
0.03,1.21023e-07,0.0323328,0.967667,0.00482406,0.995176
0.03,1.2138e-07,0.0546645,0.945335,0.00922203,0.990778
0.03,1.21737e-07,0.0550034,0.944997,0.000106646,0.999893
0.03,1.22094e-07,0.0817541,0.918246,0.00304207,0.996958
0.03,1.22451e-07,0.0975436,0.902456,0.00226948,0.997731
0.03,1.22808e-07,0.0763976,0.923602,0.000408673,0.999591
0.03,1.23165e-07,0.102784,0.897216,0.0163022,0.983698
0.03,1.23522e-07,0.109011,0.890989,0.0134299,0.98657
0.03,1.23879e-07,0.0878839,0.912116,0.00996927,0.990031
0.03,1.24236e-07,0.104121,0.895879,0.0372857,0.962714
0.03,1.24593e-07,0.122702,0.877298,0.0506516,0.949348
0.03,1.2495e-07,0.151542,0.848458,0.0699906,0.930009
0.03,1.25307e-07,0.159292,0.840708,0.069768,0.930232
0.03,1.25664e-07,0.175525,0.824475,0.0918929,0.908107
0.03,1.26021e-07,0.174917,0.825083,0.0961433,0.903857
0.03,1.26378e-07,0.210708,0.789292,0.144901,0.855099
0.03,1.26735e-07,0.256148,0.743852,0.173665,0.826335
0.03,1.27092e-07,0.285349,0.714651,0.18118,0.81882
0.03,1.27449e-07,0.266903,0.733097,0.16431,0.83569
0.03,1.27806e-07,0.263178,0.736822,0.20218,0.79782
0.03,1.28163e-07,0.311629,0.688371,0.277262,0.722738
0.03,1.2852e-07,0.346423,0.653577,0.290837,0.709163
0.03,1.28877e-07,0.368288,0.631712,0.305313,0.694687
0.03,1.29234e-07,0.395019,0.604981,0.339623,0.660377
0.03,1.29591e-07,0.409174,0.590826,0.356568,0.643432
0.03,1.29948e-07,0.4351,0.5649,0.398335,0.601665
0.03,1.30305e-07,0.458208,0.541792,0.427448,0.572552
0.03,1.30662e-07,0.5092,0.4908,0.485877,0.514123
0.03,1.31019e-07,0.556355,0.443645,0.512854,0.487146
0.03,1.31376e-07,0.552647,0.447353,0.491692,0.508308
0.03,1.31733e-07,0.556973,0.443027,0.530908,0.469092
0.03,1.3209e-07,0.559021,0.440979,0.558169,0.441831
0.03,1.32447e-07,0.628173,0.371827,0.655187,0.344813
0.03,1.32804e-07,0.680807,0.319193,0.670398,0.329602
0.03,1.33161e-07,0.733123,0.266877,0.700996,0.299004
0.03,1.33518e-07,0.761621,0.238379,0.706759,0.293241
0.03,1.33875e-07,0.761126,0.238874,0.703796,0.296204
0.03,1.34232e-07,0.807137,0.192863,0.780236,0.219764
0.03,1.34589e-07,0.793285,0.206715,0.744753,0.255247
0.03,1.34946e-07,0.804829,0.195171,0.797376,0.202624
0.03,1.35303e-07,0.856246,0.143754,0.861447,0.138553
0.03,1.3566e-07,0.867508,0.132492,0.846426,0.153574
0.03,1.36017e-07,0.872,0.128,0.861358,0.138642
0.03,1.36374e-07,0.911478,0.0885219,0.916276,0.0837239
0.03,1.36731e-07,0.9149,0.0851,0.901085,0.0989153
0.03,1.37088e-07,0.926288,0.0737121,0.926625,0.073375
0.03,1.37445e-07,0.955629,0.0443714,0.959847,0.0401527
0.03,1.37802e-07,0.98244,0.01756,0.976485,0.0235151
0.03,1.38159e-07,0.987509,0.0124907,0.967323,0.0326768
0.03,1.38516e-07,0.993935,0.00606503,0.980794,0.0192057
0.03,1.38873e-07,0.993089,0.00691139,0.978257,0.0217435
0.03,1.3923e-07,0.9916,0.00840039,0.986732,0.0132684
0.03,1.39587e-07,0.997431,0.00256914,0.998596,0.00140361
0.03,1.39944e-07,0.998698,0.0013025,0.998543,0.00145719
0.03,1.40301e-07,0.99305,0.00694983,0.99105,0.0089502
0.03,1.40658e-07,0.988035,0.0119645,0.992731,0.00726937
0.03,1.41015e-07,0.973978,0.0260223,0.983462,0.0165378
0.03,1.41372e-07,0.950648,0.049352,0.972531,0.0274695
0.03,1.41729e-07,0.944657,0.055343,0.979381,0.0206191
0.03,1.42086e-07,0.940869,0.0591315,0.972163,0.0278375
0.03,1.42443e-07,0.925687,0.0743128,0.952588,0.0474116
0.03,1.428e-07,0.921821,0.0781786,0.949534,0.0504664
0.03,1.43157e-07,0.911735,0.0882653,0.929984,0.0700161
0.03,1.43514e-07,0.867759,0.132241,0.882697,0.117303
0.03,1.43871e-07,0.849719,0.150281,0.891385,0.108615
0.03,1.44228e-07,0.852393,0.147607,0.890398,0.109602
0.03,1.44585e-07,0.805038,0.194962,0.82232,0.17768
0.03,1.44942e-07,0.821784,0.178216,0.862413,0.137587
0.03,1.45299e-07,0.794595,0.205405,0.795833,0.204167
0.03,1.45656e-07,0.789627,0.210373,0.791142,0.208858
0.03,1.46013e-07,0.788662,0.211338,0.769167,0.230833
0.03,1.4637e-07,0.769076,0.230924,0.722014,0.277986
0.03,1.46727e-07,0.732789,0.267211,0.676865,0.323135
0.03,1.47084e-07,0.716891,0.283109,0.670885,0.329115
0.03,1.47441e-07,0.702877,0.297123,0.643316,0.356684
0.03,1.47798e-07,0.688259,0.311741,0.614925,0.385075
0.03,1.48155e-07,0.674321,0.325679,0.585922,0.414078
0.03,1.48512e-07,0.675765,0.324235,0.569795,0.430205
0.03,1.48869e-07,0.689217,0.310783,0.552088,0.447912
0.03,1.49226e-07,0.663545,0.336455,0.478595,0.521405
0.03,1.49583e-07,0.639001,0.360999,0.446631,0.553369
0.03,1.4994e-07,0.631835,0.368165,0.436093,0.563907
0.03,1.50297e-07,0.627083,0.372917,0.406943,0.593057
0.03,1.50654e-07,0.618466,0.381534,0.370633,0.629367
0.03,1.51011e-07,0.551703,0.448297,0.2844,0.7156
0.03,1.51368e-07,0.502041,0.497959,0.273122,0.726878
0.03,1.51725e-07,0.496259,0.503741,0.287257,0.712743
0.03,1.52082e-07,0.442639,0.557361,0.216346,0.783654
0.03,1.52439e-07,0.417447,0.582553,0.214924,0.785076
0.03,1.52796e-07,0.38051,0.61949,0.17952,0.82048
0.03,1.53153e-07,0.358598,0.641402,0.167648,0.832352
0.03,1.5351e-07,0.311287,0.688713,0.123636,0.876364
0.03,1.53867e-07,0.282111,0.717889,0.119305,0.880695
0.03,1.54224e-07,0.243207,0.756793,0.0933196,0.90668
0.03,1.54581e-07,0.236143,0.763857,0.0955419,0.904458
0.03,1.54938e-07,0.225898,0.774102,0.076706,0.923294
0.03,1.55295e-07,0.206706,0.793294,0.0535293,0.946471
0.03,1.55652e-07,0.176303,0.823697,0.0353114,0.964689
0.03,1.56009e-07,0.149197,0.850803,0.0250778,0.974922
0.03,1.56366e-07,0.147748,0.852252,0.0268269,0.973173
0.03,1.56723e-07,0.1718,0.8282,0.0259623,0.974038
0.03,1.5708e-07,0.135255,0.864745,0.002757,0.997243
0.03,1.57437e-07,0.137253,0.862747,0.00615826,0.993842
0.03,1.57794e-07,0.136652,0.863348,0.0031219,0.996878
0.03,1.58151e-07,0.152931,0.847069,0.00530973,0.99469
0.03,1.58508e-07,0.139695,0.860305,0.0019216,0.998078
0.03,1.58865e-07,0.129381,0.870619,0.00514182,0.994858
0.03,1.59222e-07,0.139914,0.860086,0.0169013,0.983099
0.03,1.59579e-07,0.143133,0.856867,0.0205046,0.979495
0.03,1.59936e-07,0.155161,0.844839,0.0321233,0.967877
0.03,1.60293e-07,0.180244,0.819756,0.0512842,0.948716
0.03,1.6065e-07,0.212142,0.787858,0.0696345,0.930365
0.03,1.61007e-07,0.183153,0.816847,0.0494202,0.95058
0.03,1.61364e-07,0.202687,0.797313,0.0957701,0.90423
0.03,1.61721e-07,0.203571,0.796429,0.0991931,0.900807
0.03,1.62078e-07,0.196134,0.803866,0.110016,0.889984
0.03,1.62435e-07,0.193933,0.806067,0.13397,0.86603
0.03,1.62792e-07,0.243569,0.756431,0.204714,0.795286
0.03,1.63149e-07,0.253322,0.746678,0.189025,0.810975
0.03,1.63506e-07,0.293418,0.706582,0.24051,0.75949
0.03,1.63863e-07,0.358686,0.641314,0.290035,0.709965
0.03,1.6422e-07,0.389713,0.610287,0.284787,0.715213
0.03,1.64577e-07,0.416941,0.583059,0.308139,0.691861
0.03,1.64934e-07,0.461239,0.538761,0.356439,0.643561
0.03,1.65291e-07,0.468689,0.531311,0.350797,0.649203
0.03,1.65648e-07,0.48277,0.51723,0.387913,0.612087
0.03,1.66005e-07,0.462989,0.537011,0.386078,0.613922
0.03,1.66362e-07,0.522943,0.477057,0.496353,0.503647
0.03,1.66719e-07,0.549518,0.450482,0.496307,0.503693
0.03,1.67076e-07,0.56779,0.43221,0.519413,0.480587
0.03,1.67433e-07,0.586094,0.413906,0.554161,0.445839
0.03,1.6779e-07,0.584761,0.415239,0.570261,0.429739
0.03,1.68147e-07,0.565653,0.434347,0.583789,0.416211
0.03,1.68504e-07,0.548186,0.451814,0.611349,0.388651
0.03,1.68861e-07,0.527355,0.472645,0.635966,0.364034
0.03,1.69218e-07,0.52805,0.47195,0.688947,0.311053
0.03,1.69575e-07,0.568367,0.431633,0.753595,0.246405
0.03,1.69932e-07,0.532401,0.467599,0.711393,0.288607
0.03,1.70289e-07,0.528741,0.471259,0.771323,0.228677
0.03,1.70646e-07,0.510361,0.489639,0.786853,0.213147
0.03,1.71003e-07,0.516112,0.483888,0.831068,0.168932
0.03,1.7136e-07,0.510822,0.489178,0.842146,0.157854
0.03,1.71717e-07,0.441041,0.558959,0.819837,0.180163
0.03,1.72074e-07,0.438652,0.561348,0.887392,0.112608
0.03,1.72431e-07,0.459248,0.540752,0.918848,0.0811518
0.03,1.72788e-07,0.457705,0.542295,0.925636,0.0743637
0.03,1.73145e-07,0.465324,0.534676,0.944292,0.0557084
0.03,1.73502e-07,0.499717,0.500283,0.968008,0.0319923
0.03,1.73859e-07,0.47056,0.52944,0.953901,0.0460986
0.03,1.74216e-07,0.479971,0.520029,0.978402,0.0215982
0.03,1.74573e-07,0.49527,0.50473,0.988116,0.0118844
0.03,1.7493e-07,0.504585,0.495415,0.991967,0.00803295
0.03,1.75287e-07,0.512643,0.487357,0.996154,0.00384617
0.03,1.75644e-07,0.524197,0.475803,0.998861,0.00113914
0.03,1.76001e-07,0.51429,0.48571,0.997315,0.00268517
0.03,1.76358e-07,0.506937,0.493063,0.996669,0.00333138
0.03,1.76715e-07,0.5115,0.4885,0.995039,0.00496059
0.03,1.77072e-07,0.518746,0.481254,0.990416,0.00958427
0.03,1.77429e-07,0.522935,0.477065,0.984066,0.0159336
0.03,1.77786e-07,0.51235,0.48765,0.97159,0.0284101
0.03,1.78143e-07,0.491099,0.508901,0.95547,0.0445295
