Noise Level,Repetition,Time,abs_alpha_bruit,abs_beta_bruit,abs_alpha_corrige,abs_beta_corrige
0.02,6,1.93851e-07,0.0280575,0.971942,4.38024e-05,0.999956
0.02,6,1.94208e-07,0.0310964,0.968904,0.0012633,0.998737
0.02,6,1.94565e-07,0.0444422,0.955558,0.00709606,0.992904
0.02,6,1.94922e-07,0.0464251,0.953575,0.00686199,0.993138
0.02,6,1.95279e-07,0.0548063,0.945194,0.0157564,0.984244
0.02,6,1.95636e-07,0.0506907,0.949309,0.0163386,0.983661
0.02,6,1.95993e-07,0.0507448,0.949255,0.0278973,0.972103
0.02,6,1.9635e-07,0.0545932,0.945407,0.0420558,0.957944
0.02,6,1.96707e-07,0.0606004,0.9394,0.0560975,0.943903
0.02,6,1.97064e-07,0.0667289,0.933271,0.0717685,0.928231
0.02,6,1.97421e-07,0.0829753,0.917025,0.098507,0.901493
0.02,6,1.97778e-07,0.0859572,0.914043,0.101528,0.898472
0.02,6,1.98135e-07,0.108546,0.891454,0.1433,0.8567
0.02,6,1.98492e-07,0.124303,0.875697,0.1557,0.8443
0.02,6,1.98849e-07,0.154751,0.845249,0.193719,0.806281
0.02,6,1.99206e-07,0.179058,0.820942,0.209263,0.790737
0.02,6,1.99563e-07,0.198533,0.801467,0.228775,0.771225
0.02,6,1.9992e-07,0.218593,0.781407,0.256164,0.743836
0.02,6,2.00277e-07,0.219019,0.780981,0.263022,0.736978
0.02,6,2.00634e-07,0.259365,0.740635,0.334313,0.665687
0.02,6,2.00991e-07,0.301345,0.698655,0.362675,0.637325
0.02,6,2.01348e-07,0.328328,0.671672,0.376092,0.623908
0.02,6,2.01705e-07,0.35458,0.64542,0.405136,0.594864
0.02,6,2.02062e-07,0.383607,0.616393,0.440412,0.559588
0.02,6,2.02419e-07,0.391039,0.608961,0.449945,0.550055
0.02,6,2.02776e-07,0.405776,0.594224,0.488146,0.511854
0.02,6,2.03133e-07,0.455692,0.544308,0.55556,0.44444
0.02,6,2.0349e-07,0.47079,0.52921,0.552919,0.447081
0.02,6,2.03847e-07,0.499344,0.500656,0.596176,0.403824
0.02,6,2.04204e-07,0.537753,0.462247,0.637402,0.362598
0.02,6,2.04561e-07,0.546291,0.453709,0.637604,0.362396
0.02,6,2.04918e-07,0.593911,0.406089,0.701456,0.298544
0.02,6,2.05275e-07,0.627201,0.372799,0.718028,0.281972
0.02,6,2.05632e-07,0.64367,0.35633,0.731929,0.268071
0.02,6,2.05989e-07,0.672659,0.327341,0.769874,0.230126
0.02,6,2.06346e-07,0.711819,0.288181,0.806504,0.193496
0.02,6,2.06703e-07,0.745213,0.254787,0.82759,0.17241
0.02,6,2.0706e-07,0.751381,0.248619,0.827022,0.172978
0.02,6,2.07417e-07,0.77328,0.22672,0.864308,0.135692
0.02,6,2.07774e-07,0.787377,0.212623,0.87996,0.12004
0.02,6,2.08131e-07,0.8035,0.1965,0.902093,0.0979074
0.02,6,2.08488e-07,0.774415,0.225585,0.887539,0.112461
0.02,6,2.08845e-07,0.785858,0.214142,0.935189,0.064811
0.02,6,2.09202e-07,0.79888,0.20112,0.951144,0.0488565
0.02,6,2.09559e-07,0.825231,0.174769,0.970475,0.0295245
0.02,6,2.09916e-07,0.817645,0.182355,0.96772,0.0322798
0.02,6,2.10273e-07,0.831847,0.168153,0.985706,0.014294
0.02,6,2.1063e-07,0.844403,0.155597,0.992164,0.00783573
0.02,6,2.10987e-07,0.854751,0.145249,0.99675,0.0032498
0.02,6,2.11344e-07,0.888001,0.111999,0.999859,0.000141483
0.02,6,2.11701e-07,0.890689,0.109311,0.992505,0.00749462
0.02,6,2.12058e-07,0.878802,0.121198,0.980758,0.019242
0.02,6,2.12415e-07,0.861486,0.138514,0.970385,0.0296149
0.02,6,2.12772e-07,0.865646,0.134354,0.970268,0.0297315
0.02,6,2.13129e-07,0.85346,0.14654,0.951718,0.0482816
0.02,6,2.13486e-07,0.846788,0.153212,0.94318,0.0568195
0.02,6,2.13842e-07,0.846026,0.153974,0.932057,0.0679425
0.02,6,2.14199e-07,0.842925,0.157075,0.915059,0.0849414
0.02,6,2.14556e-07,0.858693,0.141307,0.910872,0.0891281
0.02,6,2.14913e-07,0.848082,0.151918,0.869627,0.130373
0.02,6,2.1527e-07,0.845397,0.154603,0.855711,0.144289
0.02,6,2.15627e-07,0.841264,0.158736,0.833018,0.166982
0.02,6,2.15984e-07,0.820114,0.179886,0.791038,0.208962
0.02,6,2.16341e-07,0.806072,0.193928,0.777208,0.222792
0.02,6,2.16698e-07,0.786722,0.213278,0.748606,0.251394
0.02,6,2.17055e-07,0.784798,0.215202,0.738853,0.261147
0.02,6,2.17412e-07,0.801846,0.198154,0.731459,0.268541
0.02,6,2.17769e-07,0.795781,0.204219,0.67895,0.32105
0.02,6,2.18126e-07,0.753639,0.246361,0.609704,0.390296
0.02,6,2.18483e-07,0.735304,0.264696,0.606774,0.393226
0.02,6,2.1884e-07,0.682503,0.317497,0.540454,0.459546
0.02,6,2.19197e-07,0.645277,0.354723,0.52797,0.47203
0.02,6,2.19554e-07,0.608293,0.391707,0.49604,0.50396
0.02,6,2.19911e-07,0.596215,0.403785,0.490668,0.509332
0.02,6,2.20268e-07,0.581961,0.418039,0.457872,0.542128
0.02,6,2.20625e-07,0.549098,0.450902,0.407212,0.592788
0.02,6,2.20982e-07,0.522464,0.477536,0.381922,0.618078
0.02,6,2.21339e-07,0.486388,0.513612,0.344188,0.655812
0.02,6,2.21696e-07,0.443737,0.556263,0.30889,0.69111
0.02,6,2.22053e-07,0.437571,0.562429,0.313218,0.686782
0.02,6,2.2241e-07,0.376896,0.623104,0.236186,0.763814
0.02,6,2.22767e-07,0.35947,0.64053,0.246347,0.753653
0.02,6,2.23124e-07,0.342893,0.657107,0.220554,0.779446
0.02,6,2.23481e-07,0.330851,0.669149,0.198675,0.801325
0.02,6,2.23838e-07,0.297976,0.702024,0.15647,0.84353
0.02,6,2.24195e-07,0.274096,0.725904,0.139582,0.860418
0.02,6,2.24552e-07,0.257851,0.742149,0.123191,0.876809
0.02,6,2.24909e-07,0.224236,0.775764,0.0910114,0.908989
0.02,6,2.25266e-07,0.202586,0.797414,0.0812966,0.918703
0.02,6,2.25623e-07,0.167311,0.832689,0.055894,0.944106
0.02,6,2.2598e-07,0.151185,0.848815,0.0518945,0.948105
0.02,6,2.26337e-07,0.135745,0.864255,0.0389296,0.96107
0.02,6,2.26694e-07,0.132036,0.867964,0.034469,0.965531
0.02,6,2.27051e-07,0.111954,0.888046,0.0165764,0.983424
0.02,6,2.27408e-07,0.0841044,0.915896,0.00660446,0.993396
0.02,6,2.27765e-07,0.0850118,0.914988,0.0100631,0.989937
0.02,6,2.28122e-07,0.0712295,0.928771,0.00157163,0.998428
0.02,6,2.28479e-07,0.0593859,0.940614,0.000122308,0.999878
0.02,6,2.28836e-07,0.0548074,0.945193,0.00039269,0.999607
0.02,6,2.29193e-07,0.0448297,0.95517,0.00109824,0.998902
0.02,6,2.2955e-07,0.0335275,0.966473,0.00272706,0.997273
0.02,6,2.29907e-07,0.033023,0.966977,0.0114765,0.988523
0.02,6,2.30264e-07,0.0379594,0.962041,0.0213844,0.978616
0.02,6,2.30621e-07,0.0404156,0.959584,0.0267127,0.973287
0.02,6,2.30978e-07,0.0486046,0.951395,0.0420376,0.957962
0.02,6,2.31335e-07,0.0456365,0.954363,0.0428351,0.957165
0.02,6,2.31692e-07,0.0639273,0.936073,0.077358,0.922642
0.02,6,2.32049e-07,0.0676072,0.932393,0.0770103,0.92299
0.02,6,2.32406e-07,0.083272,0.916728,0.105994,0.894006
0.02,6,2.32763e-07,0.117638,0.882362,0.143846,0.856154
0.02,6,2.3312e-07,0.130608,0.869392,0.137708,0.862292
0.02,6,2.33477e-07,0.161596,0.838404,0.178956,0.821044
0.02,6,2.33834e-07,0.201244,0.798756,0.209434,0.790566
0.02,6,2.34191e-07,0.239233,0.760767,0.229193,0.770807
0.02,6,2.34548e-07,0.236602,0.763398,0.214331,0.785669
0.02,6,2.34905e-07,0.256997,0.743003,0.263531,0.736469
0.02,6,2.35262e-07,0.286401,0.713599,0.299559,0.700441
0.02,6,2.35619e-07,0.317497,0.682503,0.329102,0.670898
0.02,6,2.35976e-07,0.361266,0.638734,0.371769,0.628231
0.02,6,2.36333e-07,0.35507,0.64493,0.350137,0.649863
0.02,6,2.3669e-07,0.373881,0.626119,0.405806,0.594194
0.02,6,2.37047e-07,0.401657,0.598343,0.445723,0.554277
0.02,6,2.37404e-07,0.428119,0.571881,0.475076,0.524924
0.02,6,2.37761e-07,0.448579,0.551421,0.499932,0.500068
0.02,6,2.38118e-07,0.436107,0.563893,0.498335,0.501665
0.02,6,2.38475e-07,0.472286,0.527714,0.577637,0.422363
0.02,6,2.38832e-07,0.491682,0.508318,0.591935,0.408065
0.02,6,2.39189e-07,0.522681,0.477319,0.633751,0.366249
0.02,6,2.39546e-07,0.566749,0.433251,0.675589,0.324411
0.02,6,2.39903e-07,0.615857,0.384143,0.710571,0.289429
0.02,6,2.4026e-07,0.632467,0.367533,0.70953,0.29047
0.02,6,2.40617e-07,0.667765,0.332235,0.753933,0.246067
0.02,6,2.40974e-07,0.711093,0.288907,0.788491,0.211509
0.02,6,2.41331e-07,0.72546,0.27454,0.788424,0.211576
0.02,6,2.41688e-07,0.763572,0.236428,0.834892,0.165108
0.02,6,2.42045e-07,0.777414,0.222586,0.838157,0.161843
0.02,6,2.42402e-07,0.781085,0.218915,0.852193,0.147807
0.02,6,2.42759e-07,0.795549,0.204451,0.882516,0.117484
0.02,6,2.43116e-07,0.81517,0.18483,0.906211,0.0937891
0.02,6,2.43473e-07,0.858843,0.141157,0.941103,0.0588975
0.02,6,2.4383e-07,0.885531,0.114469,0.94665,0.05335
0.02,6,2.44187e-07,0.906841,0.0931592,0.958747,0.0412526
0.02,6,2.44544e-07,0.917438,0.0825618,0.964194,0.0358061
0.02,6,2.44901e-07,0.92822,0.0717803,0.975485,0.0245151
0.02,6,2.45258e-07,0.940689,0.0593108,0.985986,0.0140137
0.02,6,2.45615e-07,0.947513,0.0524869,0.990946,0.00905392
0.02,6,2.45972e-07,0.958059,0.0419412,0.997345,0.00265534
0.02,6,2.46329e-07,0.964065,0.035935,0.999184,0.000815529
0.02,6,2.46686e-07,0.977402,0.0225978,0.999005,0.000995409
0.02,6,2.47043e-07,0.969735,0.030265,0.985472,0.014528
0.02,6,2.474e-07,0.957127,0.042873,0.977117,0.0228834
0.02,6,2.47757e-07,0.955801,0.0441991,0.977894,0.0221062
0.02,6,2.48114e-07,0.948186,0.0518137,0.962709,0.0372908
0.02,6,2.48471e-07,0.935387,0.0646134,0.947713,0.0522867
0.02,6,2.48828e-07,0.933167,0.0668326,0.945014,0.0549856
0.02,6,2.49185e-07,0.932228,0.0677716,0.933773,0.0662275
0.02,6,2.49542e-07,0.93046,0.0695401,0.919111,0.0808885
0.02,6,2.49899e-07,0.933691,0.0663087,0.907832,0.092168
0.02,6,2.50256e-07,0.923739,0.0762609,0.873267,0.126733
0.02,6,2.50613e-07,0.908821,0.0911789,0.845945,0.154055
0.02,6,2.5097e-07,0.889992,0.110008,0.821,0.179
0.02,6,2.51327e-07,0.86456,0.13544,0.790601,0.209399
0.02,6,2.51684e-07,0.82689,0.17311,0.753294,0.246706
0.02,6,2.52041e-07,0.794715,0.205285,0.736149,0.263851
0.02,6,2.52398e-07,0.752538,0.247462,0.699781,0.300219
0.02,6,2.52755e-07,0.70173,0.29827,0.664343,0.335657
0.02,6,2.53112e-07,0.656888,0.343112,0.64324,0.35676
0.02,6,2.53469e-07,0.617501,0.382499,0.619778,0.380222
0.02,6,2.53826e-07,0.585175,0.414825,0.597645,0.402355
0.02,6,2.54183e-07,0.553646,0.446354,0.567727,0.432273
0.02,6,2.5454e-07,0.470033,0.529967,0.484504,0.515496
0.02,6,2.54897e-07,0.460036,0.539964,0.526859,0.473141
0.02,6,2.55254e-07,0.424231,0.575769,0.469523,0.530477
0.02,6,2.55611e-07,0.383664,0.616336,0.433153,0.566847
0.02,6,2.55968e-07,0.351994,0.648006,0.410547,0.589453
0.02,6,2.56325e-07,0.337458,0.662542,0.397047,0.602953
0.02,6,2.56682e-07,0.290789,0.709211,0.333156,0.666844
0.02,6,2.57039e-07,0.254918,0.745082,0.31324,0.68676
0.02,6,2.57396e-07,0.226876,0.773124,0.291273,0.708727
0.02,6,2.57753e-07,0.204809,0.795191,0.26845,0.73155
0.02,6,2.5811e-07,0.171853,0.828147,0.228075,0.771925
0.02,6,2.58467e-07,0.144874,0.855126,0.206509,0.793491
0.02,6,2.58824e-07,0.124825,0.875175,0.187609,0.812391
0.02,6,2.59181e-07,0.0817955,0.918205,0.134101,0.865899
0.02,6,2.59538e-07,0.058072,0.941928,0.129457,0.870543
0.02,6,2.59895e-07,0.0477169,0.952283,0.124186,0.875814
0.02,6,2.60252e-07,0.0316308,0.968369,0.0934084,0.906592
0.02,6,2.60609e-07,0.0265402,0.97346,0.0906455,0.909354
0.02,6,2.60966e-07,0.0133593,0.986641,0.0572958,0.942704
0.02,6,2.61323e-07,0.0113094,0.988691,0.0604744,0.939526
0.02,6,2.6168e-07,0.00743215,0.992568,0.0415457,0.958454
0.02,6,2.62037e-07,0.00539506,0.994605,0.0316472,0.968353
0.02,6,2.62394e-07,0.00369746,0.996303,0.0191866,0.980813
0.02,6,2.62751e-07,0.00111415,0.998886,0.00597332,0.994027
0.02,6,2.63108e-07,0.00227446,0.997726,0.00513349,0.994867
0.02,6,2.63465e-07,0.0060526,0.993947,0.00236228,0.997638
0.02,6,2.63822e-07,0.0109977,0.989002,0.000431365,0.999569
0.02,6,2.64179e-07,0.0233684,0.976632,0.00203712,0.997963
0.02,6,2.64536e-07,0.0303111,0.969689,0.00174341,0.998257
0.02,6,2.64893e-07,0.0515044,0.948496,0.0106753,0.989325
0.02,6,2.6525e-07,0.0613639,0.938636,0.0101308,0.989869
0.02,6,2.65607e-07,0.0915075,0.908492,0.0280286,0.971971
0.02,6,2.65964e-07,0.118816,0.881184,0.0343173,0.965683
0.02,6,2.66321e-07,0.129842,0.870158,0.0356753,0.964325
0.02,6,2.66678e-07,0.152495,0.847505,0.0549528,0.945047
0.02,6,2.67035e-07,0.183406,0.816594,0.0748595,0.92514
0.02,6,2.67392e-07,0.213176,0.786824,0.0896363,0.910364
0.02,6,2.67749e-07,0.234755,0.765245,0.101369,0.898631
0.02,6,2.68106e-07,0.273322,0.726678,0.133139,0.866861
0.02,6,2.68463e-07,0.31238,0.68762,0.154104,0.845896
0.02,6,2.6882e-07,0.358579,0.641421,0.181979,0.818021
0.02,6,2.69177e-07,0.389456,0.610544,0.193358,0.806642
0.02,6,2.69534e-07,0.426327,0.573673,0.223038,0.776962
0.02,6,2.69891e-07,0.439533,0.560467,0.229335,0.770665
0.02,6,2.70248e-07,0.456866,0.543134,0.260231,0.739769
0.02,6,2.70605e-07,0.473217,0.526783,0.286935,0.713065
0.02,6,2.70962e-07,0.482798,0.517202,0.309834,0.690166
0.02,6,2.71319e-07,0.502924,0.497076,0.350324,0.649676
0.02,6,2.71676e-07,0.534606,0.465394,0.392258,0.607742
0.02,6,2.72033e-07,0.551245,0.448755,0.407088,0.592912
0.02,6,2.7239e-07,0.576927,0.423073,0.446174,0.553826
0.02,6,2.72747e-07,0.605892,0.394108,0.480454,0.519546
0.02,6,2.73104e-07,0.632005,0.367995,0.510171,0.489829
0.02,6,2.73461e-07,0.635527,0.364473,0.518451,0.481549
0.02,6,2.73818e-07,0.694014,0.305986,0.607731,0.392269
0.02,6,2.74175e-07,0.71619,0.28381,0.60108,0.39892
0.02,6,2.74532e-07,0.729088,0.270912,0.622766,0.377234
0.02,6,2.74889e-07,0.764705,0.235295,0.677187,0.322813
0.02,6,2.75246e-07,0.803565,0.196435,0.710632,0.289368
0.02,6,2.75603e-07,0.795519,0.204481,0.688183,0.311817
0.02,6,2.7596e-07,0.813286,0.186714,0.744953,0.255047
0.02,6,2.76317e-07,0.821389,0.178611,0.762066,0.237934
0.02,6,2.76674e-07,0.843172,0.156828,0.802394,0.197606
0.02,6,2.77031e-07,0.852799,0.147201,0.816116,0.183884
0.02,6,2.77388e-07,0.87592,0.12408,0.85396,0.14604
0.02,6,2.77745e-07,0.892993,0.107007,0.871185,0.128815
0.02,6,2.78102e-07,0.896188,0.103812,0.877581,0.122419
0.02,6,2.78459e-07,0.903019,0.096981,0.902787,0.0972128
0.02,6,2.78816e-07,0.911001,0.088999,0.922569,0.077431
0.02,6,2.79173e-07,0.933044,0.0669558,0.951783,0.0482165
0.02,6,2.7953e-07,0.948467,0.0515326,0.961315,0.0386852
0.02,6,2.79887e-07,0.951027,0.0489732,0.96385,0.0361497
0.02,6,2.80244e-07,0.957818,0.0421822,0.979253,0.0207466
0.02,6,2.80601e-07,0.962414,0.0375863,0.987066,0.012934
0.02,6,2.80958e-07,0.958856,0.0411441,0.990597,0.00940269
0.02,6,2.81315e-07,0.955647,0.0443527,0.99601,0.00399003
0.02,6,2.81672e-07,0.956812,0.0431883,0.999509,0.000491037
0.02,6,2.82029e-07,0.949478,0.0505215,0.999055,0.000944552
0.02,6,2.82386e-07,0.948293,0.051707,0.99845,0.00154984
0.02,6,2.82743e-07,0.930416,0.0695841,0.989646,0.0103539
0.02,6,2.831e-07,0.914366,0.0856338,0.984886,0.0151137
0.02,6,2.83457e-07,0.906924,0.093076,0.98173,0.0182701
0.02,6,2.83814e-07,0.890909,0.109091,0.968526,0.0314738
0.02,6,2.84171e-07,0.864485,0.135515,0.951262,0.0487379
0.02,6,2.84528e-07,0.854232,0.145768,0.948892,0.051108
0.02,6,2.84885e-07,0.839549,0.160451,0.932107,0.0678931
0.02,6,2.85242e-07,0.813927,0.186073,0.907932,0.0920681
0.02,6,2.85599e-07,0.805217,0.194783,0.902593,0.0974066
0.02,6,2.85956e-07,0.788151,0.211849,0.877845,0.122155
0.02,6,2.86313e-07,0.765736,0.234264,0.852089,0.147911
0.02,6,2.8667e-07,0.735654,0.264346,0.822589,0.177411
0.02,6,2.87027e-07,0.683426,0.316574,0.780513,0.219487
0.02,6,2.87384e-07,0.652752,0.347248,0.776219,0.223781
0.02,6,2.87741e-07,0.638445,0.361555,0.766066,0.233934
0.02,6,2.88098e-07,0.620995,0.379005,0.736556,0.263444
0.02,6,2.88455e-07,0.605321,0.394679,0.70979,0.29021
0.02,6,2.88812e-07,0.573258,0.426742,0.664394,0.335606
0.02,6,2.89169e-07,0.532573,0.467427,0.626783,0.373217
0.02,6,2.89526e-07,0.486551,0.513449,0.592352,0.407648
0.02,6,2.89883e-07,0.452912,0.547088,0.573857,0.426143
0.02,6,2.9024e-07,0.385734,0.614266,0.508508,0.491492
0.02,6,2.90597e-07,0.342061,0.657939,0.497954,0.502046
0.02,6,2.90954e-07,0.311432,0.688568,0.478578,0.521422
0.02,6,2.91311e-07,0.301942,0.698058,0.468687,0.531313
0.02,6,2.91668e-07,0.273466,0.726534,0.417335,0.582665
0.02,6,2.92025e-07,0.251285,0.748715,0.394157,0.605843
0.02,6,2.92382e-07,0.209475,0.790525,0.339425,0.660575
0.02,6,2.92739e-07,0.168986,0.831014,0.306941,0.693059
0.02,6,2.93096e-07,0.16201,0.83799,0.317832,0.682168
0.02,6,2.93453e-07,0.139843,0.860157,0.26743,0.73257
0.02,6,2.9381e-07,0.109761,0.890239,0.228576,0.771424
0.02,6,2.94167e-07,0.0767154,0.923285,0.192476,0.807524
0.02,6,2.94524e-07,0.0699554,0.930045,0.202535,0.797465
0.02,6,2.94881e-07,0.0468395,0.953161,0.149894,0.850106
0.02,6,2.95238e-07,0.0340717,0.965928,0.14048,0.85952
0.02,6,2.95595e-07,0.0337441,0.966256,0.137911,0.862089
0.02,6,2.95952e-07,0.0194039,0.980596,0.0885334,0.911467
0.02,6,2.96309e-07,0.0224221,0.977578,0.0998463,0.900154
0.02,6,2.96666e-07,0.025956,0.974044,0.0789394,0.921061
0.02,6,2.97023e-07,0.029467,0.970533,0.0585514,0.941449
0.02,6,2.9738e-07,0.0277168,0.972283,0.0360389,0.963961
0.02,6,2.97737e-07,0.0223162,0.977684,0.0209104,0.97909
0.02,6,2.98094e-07,0.0326085,0.967391,0.0245526,0.975447
0.02,6,2.98451e-07,0.0328807,0.967119,0.00832615,0.991674
0.02,6,2.98808e-07,0.0405251,0.959475,0.00631294,0.993687
0.02,6,2.99165e-07,0.0508228,0.949177,0.00267476,0.997325
0.02,6,2.99522e-07,0.0618695,0.93813,0.000497365,0.999503
0.02,6,2.99879e-07,0.0789378,0.921062,0.000603311,0.999397
0.02,6,3.00236e-07,0.09393,0.90607,0.00177232,0.998228
0.02,6,3.00593e-07,0.116788,0.883212,0.00684276,0.993157
0.02,6,3.0095e-07,0.143857,0.856143,0.0134218,0.986578
0.02,6,3.01307e-07,0.139484,0.860516,0.0100115,0.989989
0.02,6,3.01664e-07,0.161788,0.838212,0.0280625,0.971937
0.02,6,3.02021e-07,0.163411,0.836589,0.0284901,0.97151
0.02,6,3.02378e-07,0.174099,0.825901,0.0444885,0.955512
0.02,6,3.02735e-07,0.200991,0.799009,0.0683208,0.931679
0.02,6,3.03092e-07,0.219936,0.780064,0.0784662,0.921534
0.02,6,3.03449e-07,0.254717,0.745283,0.107704,0.892296
0.02,6,3.03806e-07,0.268344,0.731656,0.110921,0.889079
0.02,6,3.04163e-07,0.275197,0.724803,0.126107,0.873893
0.02,6,3.0452e-07,0.290617,0.709383,0.154167,0.845833
0.02,6,3.04877e-07,0.29812,0.70188,0.17028,0.82972
0.02,6,3.05234e-07,0.32696,0.67304,0.213002,0.786998
0.02,6,3.05591e-07,0.345637,0.654363,0.228937,0.771063
0.02,6,3.05948e-07,0.368629,0.631371,0.259064,0.740936
0.02,6,3.06305e-07,0.381326,0.618674,0.277496,0.722504
0.02,6,3.06662e-07,0.396387,0.603613,0.30773,0.69227
0.02,6,3.07019e-07,0.425418,0.574582,0.350647,0.649353
0.02,6,3.07376e-07,0.466472,0.533528,0.392274,0.607726
0.02,6,3.07733e-07,0.502399,0.497601,0.417853,0.582147
0.02,6,3.0809e-07,0.550392,0.449608,0.461278,0.538722
0.02,6,3.08447e-07,0.54764,0.45236,0.442122,0.557878
0.02,6,3.08804e-07,0.567982,0.432018,0.497121,0.502879
0.02,6,3.09161e-07,0.593759,0.406241,0.533524,0.466476
0.02,6,3.09518e-07,0.612683,0.387317,0.557674,0.442326
0.02,6,3.09875e-07,0.631189,0.368811,0.590325,0.409675
0.02,6,3.10232e-07,0.653355,0.346645,0.625039,0.374961
0.02,6,3.10589e-07,0.708669,0.291331,0.689538,0.310462
0.02,6,3.10946e-07,0.729387,0.270613,0.685648,0.314352
0.02,6,3.11303e-07,0.745182,0.254818,0.708585,0.291415
0.02,6,3.1166e-07,0.790671,0.209329,0.767267,0.232733
0.02,6,3.12017e-07,0.809085,0.190915,0.767406,0.232594
0.02,6,3.12374e-07,0.837996,0.162004,0.806168,0.193832
0.02,6,3.12731e-07,0.863424,0.136576,0.827166,0.172834
0.02,6,3.13088e-07,0.895162,0.104838,0.859502,0.140498
0.02,6,3.13445e-07,0.909577,0.0904232,0.863764,0.136236
0.02,6,3.13802e-07,0.932837,0.0671635,0.897012,0.102988
0.02,6,3.14159e-07,0.942896,0.0571041,0.90267,0.0973301
0.02,6,3.14516e-07,0.947823,0.0521773,0.916642,0.0833575
0.02,6,3.14873e-07,0.961812,0.0381878,0.943546,0.0564537
0.02,6,3.1523e-07,0.966736,0.0332643,0.949465,0.0505348
0.02,6,3.15587e-07,0.970893,0.0291068,0.962926,0.0370739
0.02,6,3.15944e-07,0.969691,0.0303088,0.968696,0.0313045
0.02,6,3.16301e-07,0.974553,0.0254471,0.984506,0.0154935
0.02,6,3.16658e-07,0.981332,0.0186676,0.99332,0.00668034
0.02,6,3.17015e-07,0.986364,0.0136358,0.997846,0.00215414
0.02,6,3.17372e-07,0.986307,0.0136926,0.999162,0.000837763
0.02,6,3.17729e-07,0.977022,0.0229781,0.999158,0.000842149
0.02,6,3.18086e-07,0.968094,0.0319057,0.999589,0.0004114
0.02,6,3.18443e-07,0.963381,0.0366188,0.998726,0.00127426
0.02,6,3.188e-07,0.965946,0.0340535,0.998103,0.00189735
0.02,6,3.19157e-07,0.962219,0.0377807,0.99159,0.00840981
0.02,6,3.19514e-07,0.958363,0.0416369,0.985487,0.0145133
0.02,6,3.19871e-07,0.947884,0.0521162,0.972866,0.0271336
0.02,6,3.20228e-07,0.917584,0.0824165,0.947582,0.0524177
0.02,6,3.20585e-07,0.902204,0.0977958,0.94899,0.0510097
0.02,6,3.20942e-07,0.896484,0.103516,0.943434,0.0565659
0.02,6,3.21299e-07,0.883359,0.116641,0.922423,0.0775771
0.02,6,3.21656e-07,0.859666,0.140334,0.896233,0.103767
0.02,6,3.22013e-07,0.828131,0.171869,0.870799,0.129201
0.02,6,3.2237e-07,0.821741,0.178259,0.873996,0.126004
0.02,6,3.22727e-07,0.806499,0.193501,0.843754,0.156246
0.02,6,3.23084e-07,0.805376,0.194624,0.834279,0.165721
0.02,6,3.23441e-07,0.776643,0.223357,0.783488,0.216512
0.02,6,3.23798e-07,0.724297,0.275703,0.735356,0.264644
0.02,6,3.24155e-07,0.709066,0.290934,0.745559,0.254441
0.02,6,3.24512e-07,0.704598,0.295402,0.728368,0.271632
0.02,6,3.24869e-07,0.674787,0.325213,0.675254,0.324746
0.02,6,3.25226e-07,0.639881,0.360119,0.641847,0.358153
0.02,6,3.25583e-07,0.578697,0.421303,0.586355,0.413645
0.02,6,3.2594e-07,0.571372,0.428628,0.610257,0.389743
0.02,6,3.26297e-07,0.539116,0.460884,0.553447,0.446553
0.02,6,3.26654e-07,0.520227,0.479773,0.53596,0.46404
0.02,6,3.27011e-07,0.496186,0.503814,0.498607,0.501393
0.02,6,3.27368e-07,0.487943,0.512057,0.483595,0.516405
0.02,6,3.27725e-07,0.465127,0.534873,0.437083,0.562917
0.02,6,3.28082e-07,0.446501,0.553499,0.410874,0.589126
0.02,6,3.28439e-07,0.401898,0.598102,0.353945,0.646055
0.02,6,3.28796e-07,0.368846,0.631154,0.335237,0.664763
0.02,6,3.29153e-07,0.368423,0.631577,0.336281,0.663719
0.02,6,3.2951e-07,0.359809,0.640191,0.299872,0.700128
0.02,6,3.29867e-07,0.345265,0.654735,0.266972,0.733028
0.02,6,3.30224e-07,0.307178,0.692822,0.218581,0.781419
0.02,6,3.30581e-07,0.273465,0.726535,0.196288,0.803712
0.02,6,3.30938e-07,0.258317,0.741683,0.187228,0.812772
0.02,6,3.31295e-07,0.224944,0.775056,0.148108,0.851892
0.02,6,3.31652e-07,0.187496,0.812504,0.121344,0.878656
0.02,6,3.32009e-07,0.166367,0.833633,0.113414,0.886586
0.02,6,3.32366e-07,0.163824,0.836176,0.108419,0.891581
0.02,6,3.32723e-07,0.142137,0.857863,0.074769,0.925231
0.02,6,3.3308e-07,0.13058,0.86942,0.0663125,0.933687
0.02,6,3.33437e-07,0.121656,0.878344,0.0529528,0.947047
0.02,6,3.33794e-07,0.115188,0.884812,0.0412944,0.958706
0.02,6,3.34151e-07,0.093348,0.906652,0.0217832,0.978217
0.02,6,3.34508e-07,0.0737879,0.926212,0.0136076,0.986392
0.02,6,3.34865e-07,0.0597186,0.940281,0.00838654,0.991613
0.02,6,3.35222e-07,0.0617321,0.938268,0.00837723,0.991623
0.02,6,3.35579e-07,0.0486135,0.951387,0.000691125,0.999309
0.02,6,3.35936e-07,0.0373176,0.962682,3.85289e-05,0.999961
0.02,6,3.36293e-07,0.027469,0.972531,0.00119036,0.99881
0.02,6,3.3665e-07,0.0197313,0.980269,0.00429294,0.995707
0.02,6,3.37007e-07,0.0120263,0.987974,0.00702586,0.992974
