Time theta phi abs_alpha2 abs_beta2
1.11741e-07 1.11948 -2.0657 0.718077 0.281923
1.12098e-07 1.13878 -1.45618 0.709351 0.290649
1.12455e-07 1.16094 -1.12288 0.69924 0.30076
1.12812e-07 1.28608 -0.715062 0.640444 0.359556
1.13169e-07 1.17605 -0.411699 0.692288 0.307712
1.13526e-07 1.30422 0.30804 0.631713 0.368287
1.13883e-07 1.28759 0.997424 0.639719 0.360281
1.1424e-07 1.4322 1.79752 0.569078 0.430922
1.14597e-07 1.37459 2.55457 0.597474 0.402526
1.14954e-07 1.27546 3.55225 0.645529 0.354471
1.15311e-07 1.2149 -1.97882 0.674215 0.325785
1.15668e-07 1.20521 -1.23574 0.67875 0.32125
1.16025e-07 1.01829 -0.622897 0.762411 0.237589
1.16382e-07 0.986259 -0.298411 0.775907 0.224093
1.16739e-07 1.03891 0.393095 0.75358 0.24642
1.17096e-07 1.034 1.31754 0.755694 0.244306
1.17453e-07 1.09965 1.76364 0.726955 0.273045
1.1781e-07 1.05272 2.42562 0.747605 0.252395
1.18167e-07 1.00992 3.00097 0.765966 0.234034
1.18524e-07 1.05357 -2.7131 0.747235 0.252765
1.18881e-07 1.19448 -1.89156 0.68375 0.31625
1.19238e-07 1.12063 -1.1029 0.717556 0.282444
1.19595e-07 1.15251 -0.353058 0.703096 0.296904
1.19952e-07 1.2116 -0.0296045 0.67576 0.32424
1.20309e-07 1.18062 0.543734 0.690178 0.309822
1.20666e-07 1.10557 1.19222 0.72431 0.27569
1.21023e-07 1.16842 1.8128 0.695803 0.304197
1.2138e-07 1.20196 2.63493 0.680264 0.319736
1.21737e-07 1.14047 3.37729 0.708584 0.291416
1.22094e-07 1.07533 -2.2896 0.737722 0.262278
1.22451e-07 0.944437 -2.00918 0.7931 0.2069
1.22808e-07 1.03399 -1.1686 0.755698 0.244302
1.23165e-07 1.07087 -0.369384 0.739681 0.260319
1.23522e-07 1.11584 0.640103 0.71971 0.28029
1.23879e-07 1.10408 1.28979 0.724979 0.275021
1.24236e-07 1.13464 1.99439 0.711231 0.288769
1.24593e-07 1.15997 2.3488 0.699682 0.300318
1.2495e-07 1.24683 2.81524 0.659167 0.340833
1.25307e-07 1.26883 3.29089 0.648698 0.351302
1.25664e-07 1.2225 -2.70892 0.670647 0.329353
1.26021e-07 1.22075 -2.34922 0.671469 0.328531
1.26378e-07 1.16052 -1.89748 0.699431 0.300569
1.26735e-07 1.43538 -1.20345 0.567501 0.432499
1.27092e-07 1.45827 -0.573997 0.556145 0.443855
1.27449e-07 1.32958 0.0825507 0.619444 0.380556
1.27806e-07 1.30831 0.575065 0.62974 0.37026
1.28163e-07 1.33986 1.03203 0.614445 0.385555
1.2852e-07 1.41741 1.72311 0.576392 0.423608
1.28877e-07 1.31586 1.97524 0.62609 0.37391
1.29234e-07 1.37786 2.71194 0.595869 0.404131
1.29591e-07 1.44492 3.31997 0.562772 0.437228
1.29948e-07 1.50445 -2.49457 0.533147 0.466853
1.30305e-07 1.60199 -1.9814 0.484406 0.515594
