Time theta phi abs_alpha2 abs_beta2
1.1689e-09 3.14159 1.47881 5.83173e-22 1
1.16961e-09 3.14159 1.45416 5.83527e-22 1
1.17033e-09 3.14159 1.42952 5.83881e-22 1
1.17104e-09 3.14159 1.40489 5.84235e-22 1
1.17176e-09 3.14159 1.38026 5.84589e-22 1
1.17247e-09 3.14159 1.35564 5.84943e-22 1
1.17319e-09 3.14159 1.33102 5.85298e-22 1
1.1739e-09 3.14159 1.30642 5.85653e-22 1
1.17461e-09 3.14159 1.28182 5.86007e-22 1
1.17533e-09 3.14159 1.25723 5.86362e-22 1
1.17604e-09 3.14159 1.23265 5.86717e-22 1
1.17676e-09 3.14159 1.20807 5.87072e-22 1
1.17747e-09 3.14159 1.1835 5.87427e-22 1
1.17819e-09 3.14159 1.15894 5.87782e-22 1
1.1789e-09 3.14159 1.13439 5.88138e-22 1
1.17962e-09 3.14159 1.10984 5.88493e-22 1
1.18033e-09 3.14159 1.0853 5.88849e-22 1
1.18104e-09 3.14159 1.06077 5.89204e-22 1
1.18176e-09 3.14159 1.03625 5.8956e-22 1
1.18247e-09 3.14159 1.01173 5.89916e-22 1
1.18319e-09 3.14159 0.98722 5.90272e-22 1
1.1839e-09 3.14159 0.962718 5.90628e-22 1
1.18462e-09 3.14159 0.938224 5.90984e-22 1
1.18533e-09 3.14159 0.913736 5.91341e-22 1
1.18605e-09 3.14159 0.889257 5.91697e-22 1
1.18676e-09 3.14159 0.864784 5.92054e-22 1
1.18747e-09 3.14159 0.840319 5.9241e-22 1
1.18819e-09 3.14159 0.815862 5.92767e-22 1
1.1889e-09 3.14159 0.791411 5.93124e-22 1
1.18962e-09 3.14159 0.766969 5.93481e-22 1
1.19033e-09 3.14159 0.742533 5.93838e-22 1
1.19105e-09 3.14159 0.718105 5.94195e-22 1
1.19176e-09 3.14159 0.693684 5.94552e-22 1
1.19248e-09 3.14159 0.66927 5.9491e-22 1
1.19319e-09 3.14159 0.644864 5.95267e-22 1
1.19391e-09 3.14159 0.620465 5.95625e-22 1
1.19462e-09 3.14159 0.596074 5.95983e-22 1
1.19533e-09 3.14159 0.571689 5.9634e-22 1
1.19605e-09 3.14159 0.547313 5.96698e-22 1
1.19676e-09 3.14159 0.522943 5.97056e-22 1
1.19748e-09 3.14159 0.498581 5.97415e-22 1
1.19819e-09 3.14159 0.474226 5.97773e-22 1
1.19891e-09 3.14159 0.449878 5.98131e-22 1
1.19962e-09 3.14159 0.425537 5.9849e-22 1
1.20034e-09 3.14159 0.401204 5.98848e-22 1
1.20105e-09 3.14159 0.376878 5.99207e-22 1
1.20176e-09 3.14159 0.35256 5.99566e-22 1
1.20248e-09 3.14159 0.328249 5.99925e-22 1
1.20319e-09 3.14159 0.303945 6.00284e-22 1
1.20391e-09 3.14159 0.279648 6.00643e-22 1
1.20462e-09 3.14159 0.255358 6.01002e-22 1
1.20534e-09 3.14159 0.231076 6.01361e-22 1
1.20605e-09 3.14159 0.206801 6.01721e-22 1
1.20677e-09 3.14159 0.182533 6.0208e-22 1
1.20748e-09 3.14159 0.158273 6.0244e-22 1
1.20819e-09 3.14159 0.13402 6.028e-22 1
1.20891e-09 3.14159 0.109773 6.03159e-22 1
1.20962e-09 3.14159 0.0855347 6.03519e-22 1
1.21034e-09 3.14159 0.0613031 6.03879e-22 1
1.21105e-09 3.14159 0.0370788 6.0424e-22 1
1.21177e-09 3.14159 0.0128616 6.046e-22 1
1.21248e-09 3.14159 -0.0113483 6.0496e-22 1
1.2132e-09 3.14159 -0.035551 6.05321e-22 1
1.21391e-09 3.14159 -0.0597465 6.05681e-22 1
1.21463e-09 3.14159 -0.0839348 6.06042e-22 1
1.21534e-09 3.14159 -0.108116 6.06403e-22 1
1.21605e-09 3.14159 -0.13229 6.06764e-22 1
1.21677e-09 3.14159 -0.156456 6.07125e-22 1
1.21748e-09 3.14159 -0.180616 6.07486e-22 1
1.2182e-09 3.14159 -0.204768 6.07847e-22 1
1.21891e-09 3.14159 -0.228914 6.08209e-22 1
1.21963e-09 3.14159 -0.253052 6.0857e-22 1
1.22034e-09 3.14159 -0.277182 6.08932e-22 1
1.22106e-09 3.14159 -0.301306 6.09294e-22 1
1.22177e-09 3.14159 -0.325423 6.09655e-22 1
1.22248e-09 3.14159 -0.349532 6.10017e-22 1
1.2232e-09 3.14159 -0.373634 6.10379e-22 1
1.22391e-09 3.14159 -0.397729 6.10741e-22 1
1.22463e-09 3.14159 -0.421817 6.11104e-22 1
1.22534e-09 3.14159 -0.445898 6.11466e-22 1
1.22606e-09 3.14159 -0.469972 6.11828e-22 1
1.22677e-09 3.14159 -0.494038 6.12191e-22 1
1.22749e-09 3.14159 -0.518098 6.12554e-22 1
1.2282e-09 3.14159 -0.54215 6.12916e-22 1
1.22892e-09 3.14159 -0.566195 6.13279e-22 1
1.22963e-09 3.14159 -0.590233 6.13642e-22 1
1.23034e-09 3.14159 -0.614264 6.13994e-22 1
1.23106e-09 3.14159 -0.638288 6.14346e-22 1
1.23177e-09 3.14159 -0.662305 6.14699e-22 1
1.23249e-09 3.14159 -0.686316 6.15051e-22 1
1.2332e-09 3.14159 -0.710319 6.15404e-22 1
1.23392e-09 3.14159 -0.734316 6.15756e-22 1
1.23463e-09 3.14159 -0.758305 6.16109e-22 1
1.23535e-09 3.14159 -0.782288 6.16462e-22 1
1.23606e-09 3.14159 -0.806264 6.16814e-22 1
1.23677e-09 3.14159 -0.830233 6.17167e-22 1
1.23749e-09 3.14159 -0.854195 6.17521e-22 1
1.2382e-09 3.14159 -0.878151 6.17874e-22 1
1.23892e-09 3.14159 -0.902099 6.18227e-22 1
1.23963e-09 3.14159 -0.926041 6.1858e-22 1
1.24035e-09 3.14159 -0.949976 6.18934e-22 1
1.24106e-09 3.14159 -0.973904 6.19288e-22 1
1.24178e-09 3.14159 -0.997825 6.19641e-22 1
1.24249e-09 3.14159 -1.02174 6.19995e-22 1
1.2432e-09 3.14159 -1.04565 6.20349e-22 1
1.24392e-09 3.14159 -1.06955 6.20703e-22 1
1.24463e-09 3.14159 -1.09344 6.21057e-22 1
1.24535e-09 3.14159 -1.11733 6.21411e-22 1
1.24606e-09 3.14159 -1.14121 6.21766e-22 1
1.24678e-09 3.14159 -1.16508 6.2212e-22 1
1.24749e-09 3.14159 -1.18895 6.22474e-22 1
1.24821e-09 3.14159 -1.21281 6.22829e-22 1
1.24892e-09 3.14159 -1.23666 6.23184e-22 1
1.24964e-09 3.14159 -1.26051 6.23539e-22 1
1.25035e-09 3.14159 -1.28435 6.23893e-22 1
1.25106e-09 3.14159 -1.30818 6.24248e-22 1
1.25178e-09 3.14159 -1.33201 6.24604e-22 1
1.25249e-09 3.14159 -1.35583 6.24959e-22 1
1.25321e-09 3.14159 -1.37964 6.25314e-22 1
1.25392e-09 3.14159 -1.40344 6.25669e-22 1
1.25464e-09 3.14159 -1.42724 6.26025e-22 1
1.25535e-09 3.14159 -1.45104 6.26381e-22 1
1.25607e-09 3.14159 -1.47482 6.26736e-22 1
1.25678e-09 3.14159 -1.4986 6.27092e-22 1
1.25749e-09 3.14159 -1.52237 6.27448e-22 1
1.25821e-09 3.14159 -1.54614 6.27804e-22 1
1.25892e-09 3.14159 -1.5699 6.2816e-22 1
1.25964e-09 3.14159 -1.59365 6.28516e-22 1
1.26035e-09 3.14159 -1.61739 6.28873e-22 1
1.26107e-09 3.14159 -1.64113 6.29229e-22 1
1.26178e-09 3.14159 -1.66486 6.29586e-22 1
1.2625e-09 3.14159 -1.68859 6.29942e-22 1
1.26321e-09 3.14159 -1.7123 6.30299e-22 1
1.26392e-09 3.14159 -1.73602 6.30656e-22 1
1.26464e-09 3.14159 -1.75972 6.31013e-22 1
1.26535e-09 3.14159 -1.78342 6.3137e-22 1
1.26607e-09 3.14159 -1.80711 6.31727e-22 1
1.26678e-09 3.14159 -1.8308 6.32084e-22 1
1.2675e-09 3.14159 -1.85447 6.32441e-22 1
1.26821e-09 3.14159 -1.87814 6.32799e-22 1
1.26893e-09 3.14159 -1.90181 6.33156e-22 1
1.26964e-09 3.14159 -1.92547 6.33514e-22 1
1.27036e-09 3.14159 -1.94912 6.33872e-22 1
1.27107e-09 3.14159 -1.97276 6.3423e-22 1
1.27178e-09 3.14159 -1.9964 6.34588e-22 1
1.2725e-09 3.14159 -2.02003 6.34946e-22 1
1.27321e-09 3.14159 -2.04366 6.35304e-22 1
1.27393e-09 3.14159 -2.06727 6.35662e-22 1
1.27464e-09 3.14159 -2.09088 6.3602e-22 1
1.27536e-09 3.14159 -2.11449 6.36379e-22 1
1.27607e-09 3.14159 -2.13809 6.36737e-22 1
1.27679e-09 3.14159 -2.16168 6.37096e-22 1
1.2775e-09 3.14159 -2.18526 6.37455e-22 1
1.27821e-09 3.14159 -2.20884 6.37814e-22 1
1.27893e-09 3.14159 -2.23241 6.38172e-22 1
1.27964e-09 3.14159 -2.25598 6.38532e-22 1
1.28036e-09 3.14159 -2.27954 6.38891e-22 1
1.28107e-09 3.14159 -2.30309 6.3925e-22 1
1.28179e-09 3.14159 -2.32663 6.39609e-22 1
1.2825e-09 3.14159 -2.35017 6.39969e-22 1
1.28322e-09 3.14159 -2.3737 6.40328e-22 1
1.28393e-09 3.14159 -2.39723 6.40688e-22 1
1.28464e-09 3.14159 -2.42075 6.41048e-22 1
1.28536e-09 3.14159 -2.44426 6.41408e-22 1
1.28607e-09 3.14159 -2.46776 6.41767e-22 1
1.28679e-09 3.14159 -2.49126 6.42128e-22 1
1.2875e-09 3.14159 -2.51475 6.42488e-22 1
1.28822e-09 3.14159 -2.53824 6.42848e-22 1
1.28893e-09 3.14159 -2.56172 6.43208e-22 1
1.28965e-09 3.14159 -2.58519 6.43569e-22 1
1.29036e-09 3.14159 -2.60866 6.43929e-22 1
1.29108e-09 3.14159 -2.63212 6.4429e-22 1
1.29179e-09 3.14159 -2.65557 6.44651e-22 1
1.2925e-09 3.14159 -2.67901 6.45012e-22 1
1.29322e-09 3.14159 -2.70245 6.45373e-22 1
1.29393e-09 3.14159 -2.72589 6.45734e-22 1
1.29465e-09 3.14159 -2.74931 6.46095e-22 1
1.29536e-09 3.14159 -2.77273 6.46456e-22 1
1.29608e-09 3.14159 -2.79615 6.46817e-22 1
1.29679e-09 3.14159 -2.81955 6.47179e-22 1
1.29751e-09 3.14159 -2.84295 6.4754e-22 1
1.29822e-09 3.14159 -2.86635 6.47902e-22 1
1.29893e-09 3.14159 -2.88973 6.48264e-22 1
1.29965e-09 3.14159 -2.91311 6.48626e-22 1
1.30036e-09 3.14159 -2.93649 6.48988e-22 1
1.30108e-09 3.14159 -2.95986 6.4935e-22 1
1.30179e-09 3.14159 -2.98322 6.49712e-22 1
1.30251e-09 3.14159 -3.00657 6.50074e-22 1
1.30322e-09 3.14159 -3.02992 6.50437e-22 1
1.30394e-09 3.14159 -3.05326 6.50799e-22 1
1.30465e-09 3.14159 -3.0766 6.51162e-22 1
1.30536e-09 3.14159 -3.09993 6.51524e-22 1
1.30608e-09 3.14159 -3.12325 6.51887e-22 1
1.30679e-09 3.14159 -3.14656 6.5225e-22 1
1.30751e-09 3.14159 3.11331 6.52613e-22 1
1.30822e-09 3.14159 3.09001 6.52976e-22 1
1.30894e-09 3.14159 3.06671 6.53339e-22 1
1.30965e-09 3.14159 3.04342 6.53703e-22 1
1.31037e-09 3.14159 3.02014 6.54055e-22 1
1.31108e-09 3.14159 2.99686 6.54407e-22 1
1.3118e-09 3.14159 2.97359 6.54759e-22 1
1.31251e-09 3.14159 2.95033 6.55111e-22 1
1.31322e-09 3.14159 2.92707 6.55464e-22 1
1.31394e-09 3.14159 2.90382 6.55816e-22 1
1.31465e-09 3.14159 2.88057 6.56169e-22 1
1.31537e-09 3.14159 2.85733 6.56522e-22 1
1.31608e-09 3.14159 2.8341 6.56874e-22 1
1.3168e-09 3.14159 2.81087 6.57227e-22 1
1.31751e-09 3.14159 2.78765 6.5758e-22 1
1.31823e-09 3.14159 2.76444 6.57933e-22 1
1.31894e-09 3.14159 2.74123 6.58286e-22 1
1.31965e-09 3.14159 2.71803 6.5864e-22 1
1.32037e-09 3.14159 2.69483 6.58993e-22 1
1.32108e-09 3.14159 2.67164 6.59347e-22 1
1.3218e-09 3.14159 2.64846 6.597e-22 1
1.32251e-09 3.14159 2.62528 6.60054e-22 1
1.32323e-09 3.14159 2.60211 6.60407e-22 1
1.32394e-09 3.14159 2.57895 6.60761e-22 1
1.32466e-09 3.14159 2.55579 6.61115e-22 1
1.32537e-09 3.14159 2.53263 6.61469e-22 1
1.32609e-09 3.14159 2.50949 6.61823e-22 1
1.3268e-09 3.14159 2.48635 6.62178e-22 1
1.32751e-09 3.14159 2.46321 6.62532e-22 1
1.32823e-09 3.14159 2.44009 6.62886e-22 1
1.32894e-09 3.14159 2.41697 6.63241e-22 1
1.32966e-09 3.14159 2.39385 6.63595e-22 1
1.33037e-09 3.14159 2.37074 6.6395e-22 1
1.33109e-09 3.14159 2.34764 6.64305e-22 1
1.3318e-09 3.14159 2.32454 6.6466e-22 1
1.33252e-09 3.14159 2.30145 6.65015e-22 1
1.33323e-09 3.14159 2.27837 6.6537e-22 1
1.33394e-09 3.14159 2.25529 6.65725e-22 1
1.33466e-09 3.14159 2.23222 6.6608e-22 1
1.33537e-09 3.14159 2.20915 6.66435e-22 1
1.33609e-09 3.14159 2.18609 6.66791e-22 1
1.3368e-09 3.14159 2.16304 6.67146e-22 1
1.33752e-09 3.14159 2.13999 6.67502e-22 1
1.33823e-09 3.14159 2.11695 6.67858e-22 1
1.33895e-09 3.14159 2.09391 6.68214e-22 1
1.33966e-09 3.14159 2.07088 6.6857e-22 1
1.34037e-09 3.14159 2.04786 6.68926e-22 1
1.34109e-09 3.14159 2.02484 6.69282e-22 1
1.3418e-09 3.14159 2.00183 6.69638e-22 1
1.34252e-09 3.14159 1.97883 6.69994e-22 1
1.34323e-09 3.14159 1.95583 6.70351e-22 1
1.34395e-09 3.14159 1.93284 6.70707e-22 1
1.34466e-09 3.14159 1.90985 6.71064e-22 1
1.34538e-09 3.14159 1.88687 6.7142e-22 1
1.34609e-09 3.14159 1.8639 6.71777e-22 1
1.34681e-09 3.14159 1.84093 6.72134e-22 1
1.34752e-09 3.14159 1.81797 6.72491e-22 1
1.34823e-09 3.14159 1.79501 6.72848e-22 1
1.34895e-09 3.14159 1.77206 6.73205e-22 1
1.34966e-09 3.14159 1.74912 6.73562e-22 1
1.35038e-09 3.14159 1.72618 6.7392e-22 1
1.35109e-09 3.14159 1.70325 6.74277e-22 1
1.35181e-09 3.14159 1.68032 6.74635e-22 1
1.35252e-09 3.14159 1.6574 6.74992e-22 1
1.35324e-09 3.14159 1.63449 6.7535e-22 1
1.35395e-09 3.14159 1.61158 6.75708e-22 1
1.35466e-09 3.14159 1.58868 6.76066e-22 1
1.35538e-09 3.14159 1.56579 6.76424e-22 1
1.35609e-09 3.14159 1.5429 6.76782e-22 1
1.35681e-09 3.14159 1.52001 6.7714e-22 1
1.35752e-09 3.14159 1.49714 6.77498e-22 1
1.35824e-09 3.14159 1.47427 6.77857e-22 1
1.35895e-09 3.14159 1.4514 6.78215e-22 1
1.35967e-09 3.14159 1.42854 6.78574e-22 1
1.36038e-09 3.14159 1.40569 6.78932e-22 1
1.36109e-09 3.14159 1.38284 6.79291e-22 1
1.36181e-09 3.14159 1.36 6.7965e-22 1
1.36252e-09 3.14159 1.33717 6.80009e-22 1
1.36324e-09 3.14159 1.31434 6.80368e-22 1
1.36395e-09 3.14159 1.29152 6.80727e-22 1
1.36467e-09 3.14159 1.2687 6.81086e-22 1
1.36538e-09 3.14159 1.24589 6.81446e-22 1
1.3661e-09 3.14159 1.22309 6.81805e-22 1
1.36681e-09 3.14159 1.20029 6.82165e-22 1
1.36753e-09 3.14159 1.17749 6.82524e-22 1
1.36824e-09 3.14159 1.15471 6.82884e-22 1
1.36895e-09 3.14159 1.13193 6.83244e-22 1
1.36967e-09 3.14159 1.10915 6.83604e-22 1
1.37038e-09 3.14159 1.08638 6.83964e-22 1
1.3711e-09 3.14159 1.06362 6.84324e-22 1
1.37181e-09 3.14159 1.04087 6.84684e-22 1
1.37253e-09 3.14159 1.01812 6.85044e-22 1
1.37324e-09 3.14159 0.995371 6.85404e-22 1
1.37396e-09 3.14159 0.972632 6.85765e-22 1
1.37467e-09 3.14159 0.949899 6.86125e-22 1
1.37538e-09 3.14159 0.927173 6.86486e-22 1
1.3761e-09 3.14159 0.904452 6.86847e-22 1
1.37681e-09 3.14159 0.881737 6.87208e-22 1
1.37753e-09 3.14159 0.859029 6.87569e-22 1
1.37824e-09 3.14159 0.836326 6.8793e-22 1
1.37896e-09 3.14159 0.813629 6.88291e-22 1
1.37967e-09 3.14159 0.790938 6.88652e-22 1
1.38039e-09 3.14159 0.768253 6.89013e-22 1
1.3811e-09 3.14159 0.745574 6.89375e-22 1
1.38181e-09 3.14159 0.722901 6.89736e-22 1
1.38253e-09 3.14159 0.700234 6.90098e-22 1
1.38324e-09 3.14159 0.677573 6.9046e-22 1
1.38396e-09 3.14159 0.654917 6.90821e-22 1
1.38467e-09 3.14159 0.632268 6.91183e-22 1
1.38539e-09 3.14159 0.609625 6.91545e-22 1
1.3861e-09 3.14159 0.586987 6.91907e-22 1
1.38682e-09 3.14159 0.564356 6.92269e-22 1
1.38753e-09 3.14159 0.54173 6.92632e-22 1
1.38825e-09 3.14159 0.51911 6.92994e-22 1
1.38896e-09 3.14159 0.496497 6.93357e-22 1
1.38967e-09 3.14159 0.473889 6.93719e-22 1
1.39039e-09 3.14159 0.451287 6.94082e-22 1
1.3911e-09 3.14159 0.428691 6.94445e-22 1
1.39182e-09 3.14159 0.406101 6.94807e-22 1
1.39253e-09 3.14159 0.383516 6.9517e-22 1
1.39325e-09 3.14159 0.360938 6.95533e-22 1
1.39396e-09 3.14159 0.338365 6.95896e-22 1
1.39468e-09 3.14159 0.315799 6.9626e-22 1
1.39539e-09 3.14159 0.293238 6.96623e-22 1
1.3961e-09 3.14159 0.270683 6.96986e-22 1
1.39682e-09 3.14159 0.248134 6.9735e-22 1
1.39753e-09 3.14159 0.225591 6.97713e-22 1
1.39825e-09 3.14159 0.203054 6.98065e-22 1
1.39896e-09 3.14159 0.180523 6.98417e-22 1
1.39968e-09 3.14159 0.157997 6.9877e-22 1
1.40039e-09 3.14159 0.135476 6.99122e-22 1
1.40111e-09 3.14159 0.112962 6.99474e-22 1
1.40182e-09 3.14159 0.0904532 6.99826e-22 1
1.40253e-09 3.14159 0.06795 7.00179e-22 1
1.40325e-09 3.14159 0.0454525 7.00532e-22 1
1.40396e-09 3.14159 0.0229606 7.00884e-22 1
1.40468e-09 3.14159 0.000474455 7.01237e-22 1
1.40539e-09 3.14159 -0.0220061 7.0159e-22 1
1.40611e-09 3.14159 -0.044481 7.01943e-22 1
1.40682e-09 3.14159 -0.0669502 7.02296e-22 1
1.40754e-09 3.14159 -0.0894138 7.02649e-22 1
1.40825e-09 3.14159 -0.111872 7.03002e-22 1
1.40897e-09 3.14159 -0.134324 7.03355e-22 1
1.40968e-09 3.14159 -0.156771 7.03709e-22 1
1.41039e-09 3.14159 -0.179212 7.04062e-22 1
1.41111e-09 3.14159 -0.201647 7.04416e-22 1
1.41182e-09 3.14159 -0.224077 7.04769e-22 1
1.41254e-09 3.14159 -0.246501 7.05123e-22 1
1.41325e-09 3.14159 -0.26892 7.05477e-22 1
1.41397e-09 3.14159 -0.291332 7.05831e-22 1
1.41468e-09 3.14159 -0.31374 7.06185e-22 1
1.4154e-09 3.14159 -0.336141 7.06539e-22 1
1.41611e-09 3.14159 -0.358537 7.06893e-22 1
1.41682e-09 3.14159 -0.380928 7.07247e-22 1
1.41754e-09 3.14159 -0.403313 7.07602e-22 1
1.41825e-09 3.14159 -0.425692 7.07956e-22 1
1.41897e-09 3.14159 -0.448066 7.08311e-22 1
1.41968e-09 3.14159 -0.470434 7.08665e-22 1
1.4204e-09 3.14159 -0.492796 7.0902e-22 1
1.42111e-09 3.14159 -0.515153 7.09375e-22 1
1.42183e-09 3.14159 -0.537504 7.0973e-22 1
1.42254e-09 3.14159 -0.55985 7.10085e-22 1
1.42326e-09 3.14159 -0.58219 7.1044e-22 1
1.42397e-09 3.14159 -0.604524 7.10795e-22 1
1.42468e-09 3.14159 -0.626853 7.1115e-22 1
1.4254e-09 3.14159 -0.649177 7.11505e-22 1
1.42611e-09 3.14159 -0.671495 7.11861e-22 1
1.42683e-09 3.14159 -0.693807 7.12216e-22 1
1.42754e-09 3.14159 -0.716113 7.12572e-22 1
1.42826e-09 3.14159 -0.738414 7.12928e-22 1
1.42897e-09 3.14159 -0.76071 7.13283e-22 1
1.42969e-09 3.14159 -0.783 7.13639e-22 1
1.4304e-09 3.14159 -0.805284 7.13995e-22 1
1.43111e-09 3.14159 -0.827563 7.14351e-22 1
1.43183e-09 3.14159 -0.849836 7.14707e-22 1
1.43254e-09 3.14159 -0.872104 7.15063e-22 1
1.43326e-09 3.14159 -0.894366 7.1542e-22 1
1.43397e-09 3.14159 -0.916623 7.15776e-22 1
1.43469e-09 3.14159 -0.938874 7.16133e-22 1
1.4354e-09 3.14159 -0.96112 7.16489e-22 1
1.43612e-09 3.14159 -0.98336 7.16846e-22 1
1.43683e-09 3.14159 -1.00559 7.17203e-22 1
1.43754e-09 3.14159 -1.02782 7.17559e-22 1
1.43826e-09 3.14159 -1.05005 7.17916e-22 1
1.43897e-09 3.14159 -1.07226 7.18273e-22 1
1.43969e-09 3.14159 -1.09448 7.1863e-22 1
1.4404e-09 3.14159 -1.11668 7.18988e-22 1
1.44112e-09 3.14159 -1.13889 7.19345e-22 1
1.44183e-09 3.14159 -1.16108 7.19702e-22 1
1.44255e-09 3.14159 -1.18327 7.2006e-22 1
1.44326e-09 3.14159 -1.20546 7.20417e-22 1
1.44398e-09 3.14159 -1.22764 7.20775e-22 1
1.44469e-09 3.14159 -1.24981 7.21133e-22 1
1.4454e-09 3.14159 -1.27198 7.2149e-22 1
1.44612e-09 3.14159 -1.29414 7.21848e-22 1
1.44683e-09 3.14159 -1.3163 7.22206e-22 1
1.44755e-09 3.14159 -1.33845 7.22564e-22 1
1.44826e-09 3.14159 -1.3606 7.22923e-22 1
1.44898e-09 3.14159 -1.38274 7.23281e-22 1
1.44969e-09 3.14159 -1.40487 7.23639e-22 1
1.45041e-09 3.14159 -1.427 7.23998e-22 1
1.45112e-09 3.14159 -1.44913 7.24356e-22 1
1.45183e-09 3.14159 -1.47125 7.24715e-22 1
1.45255e-09 3.14159 -1.49336 7.25073e-22 1
1.45326e-09 3.14159 -1.51547 7.25432e-22 1
1.45398e-09 3.14159 -1.53757 7.25791e-22 1
1.45469e-09 3.14159 -1.55967 7.2615e-22 1
1.45541e-09 3.14159 -1.58176 7.26509e-22 1
1.45612e-09 3.14159 -1.60385 7.26868e-22 1
1.45684e-09 3.14159 -1.62593 7.27228e-22 1
1.45755e-09 3.14159 -1.648 7.27587e-22 1
1.45826e-09 3.14159 -1.67007 7.27946e-22 1
1.45898e-09 3.14159 -1.69214 7.28306e-22 1
1.45969e-09 3.14159 -1.71419 7.28665e-22 1
1.46041e-09 3.14159 -1.73625 7.29025e-22 1
1.46112e-09 3.14159 -1.7583 7.29385e-22 1
1.46184e-09 3.14159 -1.78034 7.29745e-22 1
1.46255e-09 3.14159 -1.80238 7.30105e-22 1
1.46327e-09 3.14159 -1.82441 7.30465e-22 1
1.46398e-09 3.14159 -1.84643 7.30825e-22 1
1.4647e-09 3.14159 -1.86846 7.31185e-22 1
1.46541e-09 3.14159 -1.89047 7.31545e-22 1
1.46612e-09 3.14159 -1.91248 7.31906e-22 1
1.46684e-09 3.14159 -1.93449 7.32266e-22 1
1.46755e-09 3.14159 -1.95648 7.32627e-22 1
1.46827e-09 3.14159 -1.97848 7.32987e-22 1
1.46898e-09 3.14159 -2.00047 7.33348e-22 1
1.4697e-09 3.14159 -2.02245 7.33709e-22 1
1.47041e-09 3.14159 -2.04443 7.3407e-22 1
1.47113e-09 3.14159 -2.0664 7.34431e-22 1
1.47184e-09 3.14159 -2.08837 7.34792e-22 1
1.47255e-09 3.14159 -2.11033 7.35153e-22 1
1.47327e-09 3.14159 -2.13228 7.35514e-22 1
1.47398e-09 3.14159 -2.15423 7.35876e-22 1
1.4747e-09 3.14159 -2.17618 7.36237e-22 1
1.47541e-09 3.14159 -2.19812 7.36599e-22 1
1.47613e-09 3.14159 -2.22005 7.3696e-22 1
1.47684e-09 3.14159 -2.24198 7.37322e-22 1
1.47756e-09 3.14159 -2.26391 7.37684e-22 1
1.47827e-09 3.14159 -2.28583 7.38046e-22 1
1.47898e-09 3.14159 -2.30774 7.38408e-22 1
1.4797e-09 3.14159 -2.32965 7.3877e-22 1
1.48041e-09 3.14159 -2.35155 7.39132e-22 1
1.48113e-09 3.14159 -2.37344 7.39494e-22 1
1.48184e-09 3.14159 -2.39534 7.39856e-22 1
1.48256e-09 3.14159 -2.41722 7.40219e-22 1
1.48327e-09 3.14159 -2.4391 7.40581e-22 1
1.48399e-09 3.14159 -2.46098 7.40944e-22 1
1.4847e-09 3.14159 -2.48285 7.41307e-22 1
1.48542e-09 3.14159 -2.50471 7.4167e-22 1
1.48613e-09 3.14159 -2.52657 7.42032e-22 1
1.48684e-09 3.14159 -2.54843 7.42395e-22 1
1.48756e-09 3.14159 -2.57028 7.42758e-22 1
1.48827e-09 3.14159 -2.59212 7.43122e-22 1
1.48899e-09 3.14159 -2.61396 7.43485e-22 1
1.4897e-09 3.14159 -2.63579 7.43848e-22 1
1.49042e-09 3.14159 -2.65762 7.44211e-22 1
1.49113e-09 3.14159 -2.67944 7.44575e-22 1
1.49185e-09 3.14159 -2.70126 7.44939e-22 1
1.49256e-09 3.14159 -2.72307 7.45302e-22 1
1.49327e-09 3.14159 -2.74487 7.45666e-22 1
1.49399e-09 3.14159 -2.76667 7.4603e-22 1
1.4947e-09 3.14159 -2.78847 7.46382e-22 1
1.49542e-09 3.14159 -2.81026 7.46733e-22 1
1.49613e-09 3.14159 -2.83204 7.47085e-22 1
1.49685e-09 3.14159 -2.85382 7.47438e-22 1
1.49756e-09 3.14159 -2.8756 7.4779e-22 1
1.49828e-09 3.14159 -2.89737 7.48142e-22 1
1.49899e-09 3.14159 -2.91913 7.48494e-22 1
1.49971e-09 3.14159 -2.94089 7.48847e-22 1
1.50042e-09 3.14159 -2.96265 7.49199e-22 1
1.50113e-09 3.14159 -2.9844 7.49552e-22 1
1.50185e-09 3.14159 -3.00614 7.49904e-22 1
1.50256e-09 3.14159 -3.02788 7.50257e-22 1
1.50328e-09 3.14159 -3.04961 7.5061e-22 1
1.50399e-09 3.14159 -3.07134 7.50963e-22 1
1.50471e-09 3.14159 -3.09307 7.51316e-22 1
1.50542e-09 3.14159 -3.11479 7.51669e-22 1
1.50614e-09 3.14159 -3.1365 7.52022e-22 1
1.50685e-09 3.14159 -3.15821 7.52375e-22 1
1.50756e-09 3.14159 3.10327 7.52728e-22 1
1.50828e-09 3.14159 3.08158 7.53082e-22 1
1.50899e-09 3.14159 3.05988 7.53435e-22 1
1.50971e-09 3.14159 3.03819 7.53789e-22 1
1.51042e-09 3.14159 3.01651 7.54142e-22 1
1.51114e-09 3.14159 2.99483 7.54496e-22 1
1.51185e-09 3.14159 2.97316 7.5485e-22 1
1.51257e-09 3.14159 2.95149 7.55204e-22 1
1.51328e-09 3.14159 2.92983 7.55558e-22 1
1.51399e-09 3.14159 2.90817 7.55912e-22 1
1.51471e-09 3.14159 2.88652 7.56266e-22 1
1.51542e-09 3.14159 2.86487 7.5662e-22 1
1.51614e-09 3.14159 2.84323 7.56974e-22 1
1.51685e-09 3.14159 2.82159 7.57329e-22 1
1.51757e-09 3.14159 2.79996 7.57683e-22 1
